,Treebank,ess_sli-ud-test_Case=Equ,gub_tudet-ud-test_Case=Equ,egy_ujaen-ud-test_Case=Equ,ky_ktmu-ud-test_Case=Equ,tt_nmctt-ud-test_Case=Equ,tr_gb-ud-test_Case=Equ,ota_boun-ud-train_Case=Equ,ota_boun-ud-test_Case=Equ,qtd_sagt-ud-test_Case=Equ,qtd_sagt-ud-dev_Case=Equ,qtd_sagt-ud-train_Case=Equ,tr_imst-ud-train_Case=Equ,tr_imst-ud-dev_Case=Equ,tr_imst-ud-test_Case=Equ,tr_boun-ud-dev_Case=Equ,tr_boun-ud-test_Case=Equ,tr_boun-ud-train_Case=Equ
10,uk_iu-ud-train_Case=Voc,41.012193308819754,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664
11,uk_iu-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,sa_vedic-ud-test_Case=Voc,346.2975599105486,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025
13,sa_vedic-ud-train_Case=Voc,158.3946821905975,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312
14,sa_vedic-ud-dev_Case=Voc,414.28009848410534,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563
15,kmr_mg-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,hr_set-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,hr_set-ud-train_Case=Voc,33.13608305156178,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899
18,hr_set-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,orv_rnc-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,orv_rnc-ud-train_Case=Voc,58.95195784139262,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644
21,orv_rnc-ud-test_Case=Voc,11.49456393257265,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067
22,cpg_tuecl-ud-test_Case=Voc,24.576411454889016,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059
23,la_circse-ud-test_Case=Voc,52.21110992882645,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119
24,grc_perseus-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,grc_perseus-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,grc_perseus-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,qpm_philotis-ud-train_Case=Voc,88.45337754998393,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643
28,qpm_philotis-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,qpm_philotis-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,la_perseus-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,la_perseus-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,sk_snk-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,lt_hse-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,ess_sli-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,hit_hittb-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,sa_ufal-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,be_hse-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,be_hse-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,be_hse-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,cs_pud-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,orv_ruthenian-ud-test_Case=Voc,5.612486080160912,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563
42,orv_ruthenian-ud-train_Case=Voc,7.3484692283495345,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245
43,orv_ruthenian-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,ml_ufal-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,egy_ujaen-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,ro_nonstandard-ud-test_Case=Voc,21.24983660067897,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856
47,ro_nonstandard-ud-dev_Case=Voc,70.92249290598858,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729
48,ro_nonstandard-ud-train_Case=Voc,34.82881948425278,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788
49,ro_simonero-ud-train_Case=Voc,1.4142135623730951,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
50,mr_ufal-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,mr_ufal-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,ro_tuecl-ud-test_Case=Voc,5.0990195135927845,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616
53,lt_alksnis-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,lt_alksnis-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,lt_alksnis-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,vi_tuecl-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,cu_proiel-ud-train_Case=Voc,16.27104901384912,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005
58,cu_proiel-ud-test_Case=Voc,16.995867266257154,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104
59,cu_proiel-ud-dev_Case=Voc,20.836236712289928,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281
60,la_llct-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,la_llct-ud-train_Case=Voc,4.993823345387607,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432
62,sr_set-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,la_proiel-ud-test_Case=Voc,10.434983894999018,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223
64,la_proiel-ud-dev_Case=Voc,14.922019523732928,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807
65,la_proiel-ud-train_Case=Voc,15.308573759679756,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556
66,grc_proiel-ud-test_Case=Voc,11.163556780883054,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884
67,grc_proiel-ud-train_Case=Voc,20.420372301656784,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963
68,grc_proiel-ud-dev_Case=Voc,14.049021318227117,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917
69,ru_taiga-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,ru_taiga-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,ru_taiga-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,tpn_tudet-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,ga_idt-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,ga_idt-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,ga_idt-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,ro_art-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,ru_syntagrus-ud-train_Case=Voc,32.61901286060018,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455
78,ru_syntagrus-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,ru_syntagrus-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,grc_ptnk-ud-train_Case=Voc,34.02939905434711,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742
81,grc_ptnk-ud-dev_Case=Voc,8.12403840463596,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
82,grc_ptnk-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,orv_birchbark-ud-train_Case=Voc,13.615248804190102,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743
84,orv_birchbark-ud-dev_Case=Voc,37.535168694024655,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737
85,orv_birchbark-ud-test_Case=Voc,22.646743695286524,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133
86,ltg_cairo-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,ru_poetry-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,ru_poetry-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,ru_poetry-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,cs_fictree-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,cs_fictree-ud-train_Case=Voc,420.76121494263225,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401
92,cs_fictree-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,la_udante-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,la_udante-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,la_udante-ud-dev_Case=Voc,11.59202311936963,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773
96,ro_rrt-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,ro_rrt-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,el_gdt-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,el_gdt-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,el_gdt-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,gd_arcosg-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,gd_arcosg-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,gd_arcosg-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,got_proiel-ud-dev_Case=Voc,13.629380029920656,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655
105,got_proiel-ud-train_Case=Voc,82.72847151978574,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721
106,got_proiel-ud-test_Case=Voc,43.08131845707603,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614
107,cs_pdt-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,cs_pdt-ud-dev_Case=Voc,44.429719783046124,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546
109,cs_pdt-ud-train_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,lv_lvtb-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,lv_lvtb-ud-train_Case=Voc,81.3142054010245,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588
112,lv_lvtb-ud-dev_Case=Voc,18.275666882497067,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017
113,la_ittb-ud-dev_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,la_ittb-ud-test_Case=Voc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
