,Treebank,hu_szeged-ud-dev_Case=Ter,hu_szeged-ud-test_Case=Ter,hu_szeged-ud-train_Case=Ter,et_ewt-ud-train_Case=Ter,et_ewt-ud-test_Case=Ter,et_ewt-ud-dev_Case=Ter,olo_kkpp-ud-test_Case=Ter,vep_vwt-ud-test_Case=Ter,kpv_ikdp-ud-test_Case=Ter,kpv_lattice-ud-test_Case=Ter,et_edt-ud-dev_Case=Ter,et_edt-ud-train_Case=Ter,et_edt-ud-test_Case=Ter,ab_abnc-ud-test_Case=Ter,gu_gujtb-ud-test_Case=Ter
12,mr_ufal-ud-train_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
13,olo_kkpp-ud-test_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
14,mdf_jr-ud-test_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
15,vep_vwt-ud-test_Case=Com,9.743627230397223,10.099504938362077,9.997048175447702,9.739866528859622,9.905806378079475,9.943842315724842,9.38083151964686,10.099504938362077,9.38083151964686,8.446711713768275,9.966737541448504,9.91557242274552,9.904120967336452,10.099504938362077,10.099504938362077
16,es_pud-ud-test_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
17,fi_tdt-ud-train_Case=Com,1.639767818431106,2.005095549659743,1.8937741115263798,1.6277880321316474,1.8133574678265862,1.8478890328023003,1.4708043058552858,2.005095549659743,1.6099182385120923,1.5118578920369088,1.8652584194754775,1.8078300649740813,1.800261136481604,2.005095549659743,2.005095549659743
18,fi_tdt-ud-test_Case=Com,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
19,fi_tdt-ud-dev_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
20,myv_jr-ud-test_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
21,myv_jr-ud-train_Case=Com,2.1198648920376573,2.449489742783178,2.3503841293617422,2.1130546609115437,2.2638462845343543,2.2978250586152114,2.0,2.449489742783178,2.0,1.7496355305594127,2.319993286202777,2.271563430532266,2.2618581696330984,2.449489742783178,2.449489742783178
22,kpv_ikdp-ud-test_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
23,kpv_lattice-ud-test_Case=Com,18.124398670314385,18.466185312619388,18.370700555201722,18.12498275861249,18.27908641043091,18.316113124787147,17.74823934929885,18.466185312619388,17.74823934929885,16.82442345192833,18.34263166205674,18.293847457215325,18.281508782240753,18.466185312619388,18.466185312619388
24,fi_pud-ud-test_Case=Com,0.4444444444444444,0.4714045207910316,0.4039733214513607,0.432691832858239,0.4249182927993987,0.41096093353126506,1.2472191289246473,0.4714045207910316,1.247219128924647,2.2141577023928893,0.36293643134014336,0.3587711081402093,0.3888865282309398,0.4714045207910316,0.4714045207910316
25,et_edt-ud-dev_Case=Com,4.156389826710751,4.503425194702186,4.401605742325433,4.148466332333906,4.306411818042197,4.351014857197929,3.8880463034857127,4.503425194702186,3.890153917349783,3.1652611207236503,4.373201621890863,4.320784642777173,4.310216747774388,4.503425194702186,4.503425194702186
26,et_edt-ud-train_Case=Com,4.024233716681092,4.365978718009279,4.26559011597146,4.0163124828642385,4.171421273950163,4.21516757365545,3.765991968639269,4.365978718009279,3.767108666542833,3.0743814751530443,4.237185060140766,4.185793809171976,4.175344084734949,4.365978718009279,4.365978718009279
27,et_edt-ud-test_Case=Com,3.6867608528009113,4.023652106571074,3.924313665374863,3.679490079135392,3.833250387436015,3.8744950327216587,3.4448796248276294,4.023652106571074,3.4495584781343656,2.8145173079858923,3.8960296261926906,3.8455000247539997,3.835385852009351,4.023652106571074,4.023652106571074
28,sjo_xdt-ud-test_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
29,wbp_ufal-ud-test_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
30,koi_uh-ud-test_Case=Com,6.769576094101252,7.0710678118654755,6.9838603619742825,6.764983370267808,6.90108687092113,6.9339743293438865,6.48074069840786,7.0710678118654755,6.48074069840786,5.774680837545068,6.957415084783964,6.913810607614344,6.9030853786831905,7.0710678118654755,7.0710678118654755
31,sme_giella-ud-train_Case=Com,14.77049214723751,15.105876340020794,15.010355221942248,14.765542658500568,14.918528747835692,14.955517376540339,14.376630342329875,15.105876340020794,14.394009170484782,13.4807591532131,14.980513979185897,14.932683646016411,14.92108803784746,15.105876340020794,15.105876340020794
32,sme_giella-ud-test_Case=Com,6.585063685646185,6.9160826734854215,6.820498773164557,6.576803357530778,6.7315928578329896,6.767415594759903,6.2658416014974945,6.9160826734854215,6.2658416014974945,5.4606404481808175,6.791692148298361,6.743802318738476,6.732520436404331,6.9160826734854215,6.9160826734854215
33,arr_tudet-ud-test_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
34,ta_mwtt-ud-test_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
35,ta_ttb-ud-train_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
36,ta_ttb-ud-dev_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
37,ta_ttb-ud-test_Case=Com,2.5482988758177143,2.8284271247461903,2.743046765105465,2.542636427018224,2.669269563007828,2.6981475126464085,2.449489742783178,2.8284271247461903,2.449489742783178,2.249716535431946,2.717051498964633,2.6758177103329586,2.667583621845057,2.8284271247461903,2.8284271247461903
38,krl_kkpp-ud-test_Case=Com,1.1758894715842625,1.4142135623730951,1.3320306135954818,1.1247221879201994,1.2747548783981961,1.2961481396815722,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.9059520091609046,1.306885704021127,1.270068837736157,1.2664151205606995,1.4142135623730951,1.4142135623730951
39,eu_bdt-ud-train_Case=Com,38.66401252065712,39.019048054906605,38.91840645647135,38.65759232601591,38.822065604212476,38.861284647376806,38.19885833081635,39.019048054906605,38.24464377893691,37.240846780574685,38.88863387032543,38.83726656732022,38.824397236888565,39.019048054906605,39.019048054906605
40,eu_bdt-ud-test_Case=Com,29.414555060084048,29.770417830083908,29.669417007342012,29.4082093602752,29.573120302809517,29.612347274593265,28.953027091787444,29.770417830083908,28.99904212977464,27.998400505011034,29.638932979717595,29.588089464768323,29.57523614724731,29.770417830083908,29.770417830083908
41,eu_bdt-ud-dev_Case=Com,38.128721231062144,38.48701079585163,38.38569792977009,38.12072926899484,38.286747054300655,38.32662260100673,37.59321747336878,38.48701079585163,37.699469492288614,36.68140551020478,38.3550402559308,38.30374643178123,38.29029237527985,38.48701079585163,38.48701079585163
42,fi_ftb-ud-dev_Case=Com,0.376796110173626,0.6236095644623235,0.5103103630798287,0.3704351795148812,0.5137011669140814,0.5185449728701349,1.1785113019775793,0.6236095644623235,1.1785113019775793,2.0523201847152333,0.48618310952213906,0.43052411342835784,0.4517502189205868,0.6236095644623235,0.6236095644623235
43,fi_ftb-ud-train_Case=Com,0.3772359481506578,0.6511451483079109,0.5386392989880745,0.3149509260148069,0.43800359247621945,0.5169674170461619,0.9343284197762936,0.6511451483079109,1.113694991807531,1.9716862974309286,0.507185250002154,0.450230844084471,0.45714541531032477,0.6511451483079109,0.6511451483079109
44,fi_ftb-ud-test_Case=Com,0.41692584531763827,0.692820323027551,0.5810670261586772,0.40620192023179813,0.5522680508593631,0.5656854249492381,0.938083151964686,0.692820323027551,1.131370849898476,1.9708073555406325,0.5557701646660576,0.5010026498707068,0.5093299654274546,0.692820323027551,0.692820323027551
45,bxr_bdt-ud-test_Case=Com,0.6325845782566132,0.9925341137422676,0.8749229272103403,0.603878647981201,0.7693777672641254,0.8331955809010619,1.0285189544531599,0.9925341137422676,1.0632866557973415,1.7054870621249898,0.8385834495506612,0.7807777799254765,0.7777504405710847,0.9925341137422676,0.9925341137422676
46,bej_nsc-ud-test_Case=Com,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
