,Treebank,hu_szeged-ud-dev_Case=Ess,hu_szeged-ud-test_Case=Ess,hu_szeged-ud-train_Case=Ess,fi_ood-ud-test_Case=Ess,sms_giellagas-ud-test_Case=Ess,et_ewt-ud-train_Case=Ess,et_ewt-ud-test_Case=Ess,et_ewt-ud-dev_Case=Ess,egy_ujaen-ud-test_Case=Ess,olo_kkpp-ud-test_Case=Ess,olo_kkpp-ud-train_Case=Ess,vep_vwt-ud-test_Case=Ess,fi_tdt-ud-train_Case=Ess,fi_tdt-ud-test_Case=Ess,fi_tdt-ud-dev_Case=Ess,fi_pud-ud-test_Case=Ess,et_edt-ud-dev_Case=Ess,et_edt-ud-train_Case=Ess,et_edt-ud-test_Case=Ess,sme_giella-ud-train_Case=Ess,sme_giella-ud-test_Case=Ess,ka_glc-ud-test_Case=Ess,krl_kkpp-ud-test_Case=Ess,eu_bdt-ud-train_Case=Ess,eu_bdt-ud-test_Case=Ess,eu_bdt-ud-dev_Case=Ess,fi_ftb-ud-dev_Case=Ess,fi_ftb-ud-train_Case=Ess,fi_ftb-ud-test_Case=Ess,ab_abnc-ud-test_Case=Ess
10,si_stb-ud-test_Case=Ill,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,lt_alksnis-ud-test_Case=Ill,1.6547190813232433,1.0647065323364933,0.6810352803144473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,lt_alksnis-ud-dev_Case=Ill,1.6547190813232433,1.0647065323364933,0.6810352803144473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,lt_alksnis-ud-train_Case=Ill,1.6547190813232433,1.0647065323364933,0.6810352803144473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,olo_kkpp-ud-test_Case=Ill,1.2283630325131778,0.7830995916319974,0.6285819782206241,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315
15,olo_kkpp-ud-train_Case=Ill,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,mdf_jr-ud-test_Case=Ill,6.834458385897995,7.150863584211351,7.3701145489603945,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075
17,mdf_jr-ud-train_Case=Ill,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,vep_vwt-ud-test_Case=Ill,1.3088526418566906,0.7978721702127478,0.5524451173237271,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613
19,fi_tdt-ud-train_Case=Ill,1.1836101061096411,0.785628078406592,0.6858289053405259,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236
20,fi_tdt-ud-test_Case=Ill,1.1853984516213782,0.789447193170716,0.6905577271846155,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948
21,fi_tdt-ud-dev_Case=Ill,1.1958201351486752,0.7740386427788986,0.6471249436207112,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167
22,myv_jr-ud-test_Case=Ill,1.2572386738673718,0.7615430099341569,0.5419943320632798,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518
23,myv_jr-ud-train_Case=Ill,1.34879707497674,0.8006639775829859,0.4927688644858093,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773
24,kpv_ikdp-ud-test_Case=Ill,1.2454361128179603,1.0153488727197826,1.0237513155616507,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685
25,kpv_lattice-ud-test_Case=Ill,7.552818548542715,7.879062152830327,8.10145215008938,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462
26,kpv_lattice-ud-train_Case=Ill,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,fi_pud-ud-test_Case=Ill,1.1825217860497717,0.7955541594432517,0.7056399921846894,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122
28,et_edt-ud-dev_Case=Ill,2.693213946299888,2.8903614945471783,3.0730008454967384,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544
29,et_edt-ud-train_Case=Ill,2.6297766429304237,2.824310076449612,3.0062950424125594,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511
30,et_edt-ud-test_Case=Ill,3.5638942709713146,3.8174107103981343,4.019346341818742,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655
31,koi_uh-ud-train_Case=Ill,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,koi_uh-ud-test_Case=Ill,29.287979006509044,29.663674755498516,29.905058912311667,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557
33,sme_giella-ud-train_Case=Ill,1.5469568409245964,0.9593208904224453,0.579643815680136,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039
34,sme_giella-ud-test_Case=Ill,1.510366850513937,0.9267605721639299,0.5472448050127767,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807
35,krl_kkpp-ud-test_Case=Ill,1.4196591487978485,0.8490488505482378,0.4904318938369173,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448
36,fi_ftb-ud-dev_Case=Ill,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,fi_ftb-ud-train_Case=Ill,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,fi_ftb-ud-test_Case=Ill,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
