,Treebank,mdf_jr-ud-test_Case=Prl,myv_jr-ud-test_Case=Prl,myv_jr-ud-train_Case=Prl,kpv_ikdp-ud-test_Case=Prl,kpv_lattice-ud-test_Case=Prl,koi_uh-ud-test_Case=Prl
109,ru_syntagrus-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
110,ru_syntagrus-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
111,ru_syntagrus-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
112,sjo_xdt-ud-test_Case=Loc,0.5299545242223049,0.78840049072773,0.7639775924161017,1.0363493454969024,1.3986921697541876,0.044134950320417685
113,orv_birchbark-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
114,orv_birchbark-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
115,orv_birchbark-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
116,ltg_cairo-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
117,ru_poetry-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
118,ru_poetry-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
119,ru_poetry-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
120,wbp_ufal-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
121,cs_fictree-ud-dev_Case=Loc,1.1439397785699048,0.941238888131379,0.9461315654418584,2.541765300296877,0.6521079318922232,1.6081587939403168
122,cs_fictree-ud-train_Case=Loc,1.0854059358915793,0.8851450843338758,0.8890472852985786,2.4857423386272837,0.6187963207028984,1.5501618769423346
123,cs_fictree-ud-test_Case=Loc,1.08550480220319,0.8908521984692732,0.8903030876492574,2.4764260043399773,0.617389328110332,1.54730128952888
124,la_udante-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
125,hyw_armtdp-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
126,hyw_armtdp-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
127,sme_giella-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
128,sme_giella-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
129,ca_ancora-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
130,ca_ancora-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
131,ca_ancora-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
132,sl_sst-ud-train_Case=Loc,1.1610731821933862,0.9611708361342137,0.9611108722367172,2.5499473717385803,0.6481683216578299,1.6243301735714466
133,sl_sst-ud-test_Case=Loc,1.1557496504962397,0.957178850069803,0.9575411542736054,2.546764570955609,0.6435234479768777,1.6199844754883679
134,sl_sst-ud-dev_Case=Loc,1.215404840635447,1.0184035400920879,1.0152970912595813,2.5949299114042117,0.6812783922339971,1.6762388644416322
135,arr_tudet-ud-test_Case=Loc,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
136,kk_ktb-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
137,kk_ktb-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
138,cs_pdt-ud-test_Case=Loc,1.1109857061343624,0.9140771125499313,0.9242504025594142,2.5085954080875332,0.6850809939027869,1.5687458985009424
139,cs_pdt-ud-dev_Case=Loc,1.1088123309998703,0.9116095257212291,0.9233543890190126,2.506638747354438,0.6931308124067271,1.5655729169865347
140,cs_pdt-ud-train_Case=Loc,1.1066493529629995,0.9096773121139266,0.9206812123381741,2.503910506327164,0.6886462969573474,1.5635776913755979
141,gn_oldtudet-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
142,ta_mwtt-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
143,ota_dudu-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
144,ug_udt-ud-test_Case=Loc,18.882678717691395,18.651198017821805,18.652400818851376,20.196603124728124,18.06373746241655,19.362406301329848
145,ug_udt-ud-dev_Case=Loc,19.01863121608212,18.787624288049006,18.78905382828749,20.330942482389304,18.201228591010615,19.4982192919137
146,ug_udt-ud-train_Case=Loc,19.16745772455931,18.940597770284736,18.94029688640654,20.45008677608333,18.354215995283273,19.639953876722142
147,lzh_kyoto-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
148,lzh_kyoto-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
149,lzh_kyoto-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
150,lv_lvtb-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
151,lv_lvtb-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
152,lv_lvtb-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
153,ta_ttb-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
154,ta_ttb-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
155,ta_ttb-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
156,xum_ikuvina-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
157,ru_pud-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
158,la_ittb-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
159,la_ittb-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
160,la_ittb-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
161,qtd_sagt-ud-test_Case=Loc,237.38204673292188,237.1537223423519,237.1533375584001,238.65665714578338,236.5609065336029,237.8570999570961
162,qtd_sagt-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
163,qtd_sagt-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
164,pl_pud-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
165,orv_torot-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
166,orv_torot-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
167,orv_torot-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
168,cs_cac-ud-dev_Case=Loc,1.1316062030204752,0.9305724303939842,0.9506378047799723,2.5280451729932,0.7508259914397527,1.5826082144139715
169,cs_cac-ud-train_Case=Loc,1.1758523671168424,0.9721360185456239,0.9865973095928564,2.5767098942376583,0.7295492244509791,1.6345143004086566
170,cs_cac-ud-test_Case=Loc,1.2734602558045538,1.0658417367244932,1.0775418999974977,2.669565676845895,0.7718256342125377,1.7338361464107728
171,eu_bdt-ud-train_Case=Loc,18.887655418380007,18.672789458439077,18.71432332887597,20.124353176696278,18.290911359852696,19.295624933713462
172,eu_bdt-ud-test_Case=Loc,14.977043915420841,14.76152576990453,14.804069031564158,16.217417248816847,14.384961669125929,15.384991243271983
173,eu_bdt-ud-dev_Case=Loc,23.907175372764332,23.694890838063596,23.73442162795034,25.133676113255856,23.3087127456594,24.313107717462643
174,am_att-ud-test_Case=Loc,0.9877724659274749,0.9478594305064438,0.9645275919051284,2.069118169655856,1.1858541225631423,1.2374368670764582
175,eme_tudet-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
176,pl_lfg-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
177,pl_lfg-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
178,pl_lfg-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
179,tr_tourism-ud-train_Case=Loc,174.02905249156277,173.79331744201212,173.80937100908088,175.37887558084068,173.23881637785453,174.51146094168143
180,tr_tourism-ud-dev_Case=Loc,30.728425132295847,30.496627204222655,30.49999786765827,32.02928347621907,29.911327285829362,31.206970375222262
181,tr_tourism-ud-test_Case=Loc,114.46973156448146,114.2311823489249,114.24420236122693,115.83177456984762,113.65765482359734,114.96086290559931
182,ab_abnc-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
183,cs_poetry-ud-test_Case=Loc,1.2011862115080578,1.0045504074094067,0.9998123012118143,2.5687929076904865,0.6820682539918251,1.656630811562137
184,ru_gsd-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
185,ru_gsd-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
186,ru_gsd-ud-train_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
187,aqz_tudet-ud-test_Case=Loc,2.412352471021688,2.2389776312713203,2.2133828126978634,3.605551275463989,1.75,2.8284271247461903
188,tr_imst-ud-train_Case=Loc,1386.229533462783,1385.9906101248184,1385.9985438591214,1387.5802679484889,1385.4026716085111,1386.7213130258003
189,tr_imst-ud-dev_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
190,tr_imst-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
191,lv_cairo-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
192,gu_gujtb-ud-test_Case=Loc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
193,bej_nsc-ud-test_Case=Loc,7.5815524974509625,7.394154086877945,7.426006922167736,8.784104611578831,7.051453313123508,7.96830139744311
194,tr_boun-ud-dev_Case=Loc,615.4593699921313,615.2288636657906,615.2297465166646,616.7422476205112,614.6365287712731,615.9366850578069
195,tr_boun-ud-test_Case=Loc,337.1848322672761,336.95655707252035,336.9565335693737,338.4663941959379,336.3626205451492,337.66181306153055
196,tr_boun-ud-train_Case=Loc,809.6250675467008,809.3967183915781,809.3950257233029,810.8953898828956,808.8037849194327,810.0993766199305
197,tr_penn-ud-dev_Case=Loc,42.84500489490513,42.61600793064086,42.617194045949326,44.14118761932493,42.02785121532837,43.321793335199985
198,tr_penn-ud-test_Case=Loc,86.68865906859507,86.45026568785084,86.4614861056909,88.0390538340798,85.87308949839874,87.17726194369722
199,tr_penn-ud-train_Case=Loc,62.70829943770838,62.47418628118157,62.482125830069194,64.04721655460867,61.89354228069769,63.19425633314567
