,Treebank,egy_ujaen-ud-test_Case=Lat,mdf_jr-ud-test_Case=Lat,myv_jr-ud-test_Case=Lat,myv_jr-ud-train_Case=Lat,sjo_xdt-ud-test_Case=Lat,eu_bdt-ud-train_Case=Lat,eu_bdt-ud-test_Case=Lat,eu_bdt-ud-dev_Case=Lat,fi_ftb-ud-dev_Case=Lat,fi_ftb-ud-train_Case=Lat,fi_ftb-ud-test_Case=Lat,ab_abnc-ud-test_Case=Lat
10,apu_ufpa-ud-test_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,egy_ujaen-ud-test_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,mr_ufal-ud-train_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,olo_kkpp-ud-test_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,mdf_jr-ud-test_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,vep_vwt-ud-test_Case=Com,10.099504938362077,27.595289453093258,2.8225772175018227,3.5767846496192726,9.839731322551444,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714
16,es_pud-ud-test_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,fi_tdt-ud-train_Case=Com,2.005095549659743,32.31683077005553,6.9581550529286895,9.035041693938064,1.7605820726946748,2.9067128499108295,2.9067128499108295,2.9067128499108295,2.9067128499108295,2.9067128499108295,2.9067128499108295,2.9067128499108295
18,fi_tdt-ud-test_Case=Com,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,fi_tdt-ud-dev_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,myv_jr-ud-test_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,myv_jr-ud-train_Case=Com,2.449489742783178,32.101401838549044,6.753021974281141,8.814900982929018,2.2238058593321495,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554
22,kpv_ikdp-ud-test_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,kpv_lattice-ud-test_Case=Com,18.466185312619388,25.20912533191106,10.263068669379384,9.043969727379237,18.202206253638597,19.235384061671343,19.235384061671343,19.235384061671343,19.235384061671343,19.235384061671343,19.235384061671343,19.235384061671343
24,fi_pud-ud-test_Case=Com,0.4714045207910316,33.53190851843791,8.574526092112373,10.61947204005689,0.4093100563414271,1.3743685418725535,1.3743685418725535,1.3743685418725535,1.3743685418725535,1.3743685418725535,1.3743685418725535,1.3743685418725535
25,et_edt-ud-dev_Case=Com,4.503425194702186,30.778859880337652,4.629694347767906,6.780550586662766,4.242607283033502,5.331827029066583,5.331827029066583,5.331827029066583,5.331827029066583,5.331827029066583,5.331827029066583,5.331827029066583
26,et_edt-ud-train_Case=Com,4.365978718009279,30.894060074289136,4.757611639687125,6.907882653612186,4.10436414851147,5.189646676477866,5.189646676477866,5.189646676477866,5.189646676477866,5.189646676477866,5.189646676477866,5.189646676477866
27,et_edt-ud-test_Case=Com,4.023652106571074,31.129481444193562,5.068574036516594,7.212171848270258,3.7615424599410874,4.845626776316869,4.845626776316869,4.845626776316869,4.845626776316869,4.845626776316869,4.845626776316869,4.845626776316869
28,sjo_xdt-ud-test_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,wbp_ufal-ud-test_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,koi_uh-ud-test_Case=Com,7.0710678118654755,29.80771712157776,3.185711903260951,5.193766129849345,6.80590276892052,7.810249675906654,7.810249675906654,7.810249675906654,7.810249675906654,7.810249675906654,7.810249675906654,7.810249675906654
31,sme_giella-ud-train_Case=Com,15.105876340020794,25.96752779915716,7.038522983206347,6.12680231536568,14.842138070372476,15.880412463157246,15.880412463157246,15.880412463157246,15.880412463157246,15.880412463157246,15.880412463157246,15.880412463157246
32,sme_giella-ud-test_Case=Com,6.9160826734854215,29.50784898848843,2.9125803644240054,4.9876517748655615,6.6527930152401495,7.707374917435497,7.707374917435497,7.707374917435497,7.707374917435497,7.707374917435497,7.707374917435497,7.707374917435497
33,arr_tudet-ud-test_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,ta_mwtt-ud-test_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,ta_ttb-ud-train_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ta_ttb-ud-dev_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,ta_ttb-ud-test_Case=Com,2.8284271247461903,32.08582241426889,6.249628088108077,8.370550501757894,2.5632620818012346,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989
38,krl_kkpp-ud-test_Case=Com,1.4142135623730951,32.977264895682296,8.077107738633156,10.102777623133122,1.3020416659999787,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
39,eu_bdt-ud-train_Case=Com,39.019048054906605,28.23094244107184,30.530387623012366,28.88520827545858,38.75717899449224,39.816070178314234,39.816070178314234,39.816070178314234,39.816070178314234,39.816070178314234,39.816070178314234,39.816070178314234
40,eu_bdt-ud-test_Case=Com,29.770417830083908,24.486957979935177,21.320836129473708,19.736405743247055,29.509076405027958,30.571410028180104,30.571410028180104,30.571410028180104,30.571410028180104,30.571410028180104,30.571410028180104,30.571410028180104
41,eu_bdt-ud-dev_Case=Com,38.48701079585163,27.468163389640743,30.022546623914565,28.368480064272475,38.22762826150741,39.29694644625712,39.29694644625712,39.29694644625712,39.29694644625712,39.29694644625712,39.29694644625712,39.29694644625712
42,fi_ftb-ud-dev_Case=Com,0.6236095644623235,33.37996737898679,8.429282338053394,10.473654034471085,0.5212498334665335,1.5456030825826172,1.5456030825826172,1.5456030825826172,1.5456030825826172,1.5456030825826172,1.5456030825826172,1.5456030825826172
43,fi_ftb-ud-train_Case=Com,0.6511451483079109,33.30418724369878,8.352031118484364,10.396603464190429,0.5218847848469308,1.614826143444763,1.614826143444763,1.614826143444763,1.614826143444763,1.614826143444763,1.614826143444763,1.614826143444763
44,fi_ftb-ud-test_Case=Com,0.692820323027551,33.2953450199874,8.347652711099329,10.390586967090028,0.5703617273274918,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901
45,bxr_bdt-ud-test_Case=Com,0.9925341137422676,33.01175598264732,7.970607160837666,10.021299630336962,0.7954301944324694,1.959507443590762,1.959507443590762,1.959507443590762,1.959507443590762,1.959507443590762,1.959507443590762,1.959507443590762
46,bej_nsc-ud-test_Case=Com,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
