,Treebank,hu_szeged-ud-dev_Case=Tra,hu_szeged-ud-test_Case=Tra,hu_szeged-ud-train_Case=Tra,fi_ood-ud-test_Case=Tra,et_ewt-ud-train_Case=Tra,et_ewt-ud-test_Case=Tra,et_ewt-ud-dev_Case=Tra,gub_tudet-ud-test_Case=Tra,olo_kkpp-ud-test_Case=Tra,mdf_jr-ud-test_Case=Tra,vep_vwt-ud-test_Case=Tra,fi_tdt-ud-train_Case=Tra,fi_tdt-ud-test_Case=Tra,fi_tdt-ud-dev_Case=Tra,myv_jr-ud-test_Case=Tra,myv_jr-ud-train_Case=Tra,kpv_ikdp-ud-test_Case=Tra,kpv_lattice-ud-test_Case=Tra,tpn_tudet-ud-test_Case=Tra,fi_pud-ud-test_Case=Tra,et_edt-ud-dev_Case=Tra,et_edt-ud-train_Case=Tra,et_edt-ud-test_Case=Tra,krl_kkpp-ud-test_Case=Tra,fi_ftb-ud-dev_Case=Tra,fi_ftb-ud-train_Case=Tra,fi_ftb-ud-test_Case=Tra,eme_tudet-ud-test_Case=Tra,aqz_tudet-ud-test_Case=Tra
10,vep_vwt-ud-test_Case=Tra,2.5186802099512358,2.715695122800054,2.7463430230034995,1.6458068363836862,0.9622465210885093,1.0497813183356477,1.8349897819878997,3.605551275463989,2.3647064796066926,0.9519716382329886,0.0,1.743727672058458,2.9180118059062545,1.9644846652493884,2.6190655074341693,8.867919710958144,3.605551275463989,3.605551275463989,2.5366965994462105,6.424385361474455,1.562102842086973,1.3334516501730407,0.9625843118092371,2.528845928164676,3.605551275463989,3.605551275463989,3.605551275463989,2.2847319317591728,3.605551275463989
11,fi_tdt-ud-train_Case=Tra,2.913455221800662,3.2070166141870513,3.2485776063644654,0.9779549480043174,1.075435947282433,1.0009703704124377,1.8612795416433954,4.293306195252593,2.613114784111527,1.1311969167977256,1.743727672058458,0.0,1.3926502532245233,0.4799236760600082,2.1045094690695967,8.143114632868196,4.293306195252593,4.293306195252593,2.9521787316739942,5.154020539117392,1.138008577678854,0.9492488808941096,1.059157217853494,3.0079078750120214,4.293306195252593,4.293306195252593,4.293306195252593,2.3753616463728564,4.293306195252593
12,fi_tdt-ud-test_Case=Tra,4.196253436031752,4.5098238156413855,4.552459248263578,2.260988104027041,2.0880474218719245,2.0317043896009634,2.0632451137487964,5.606948352043668,3.8697236984355907,2.2031194264271265,2.9180118059062545,1.3926502532245233,0.0,1.0281390093198515,1.9886469299650127,7.105860569830357,5.606948352043668,5.606948352043668,4.251452240193457,3.929995270923136,1.6780337748399594,1.7887448584084054,2.277912174115503,4.3090572386454795,5.606948352043668,5.606948352043668,5.606948352043668,3.5798829771624536,5.606948352043668
13,fi_tdt-ud-dev_Case=Tra,3.306501171933862,3.604746870447355,3.6463680560250635,1.417969944454724,1.2052165526474943,1.1319190855916033,1.6737345966430879,4.688197948039311,3.002790538883484,1.28275095010684,1.9644846652493884,0.4799236760600082,1.0281390093198515,0.0,1.9198898040002534,7.802768739364251,4.688197948039311,4.688197948039311,3.349152181570194,4.837459889427319,1.027840551032653,0.9695356132622428,1.321646757811363,3.4014434118401295,4.688197948039311,4.688197948039311,4.688197948039311,2.7428452380694037,4.688197948039311
14,myv_jr-ud-test_Case=Tra,4.428582735065736,4.71213339178003,4.752233402732823,2.7510333103978732,2.016096049001417,2.0339296015060624,1.5773570517150013,5.756060406646084,4.1572237969700545,2.1673883625344086,2.6190655074341693,2.1045094690695967,1.9886469299650127,1.9198898040002534,0.0,6.461737350494591,5.756060406646084,5.756060406646084,4.475495855965632,4.547272363781745,1.7192637286335803,1.8861604212875192,2.381424247345917,4.526244480024218,5.756060406646084,5.756060406646084,5.756060406646084,3.8432295303742263,5.756060406646084
15,myv_jr-ud-train_Case=Tra,10.79971064427191,11.103227758929682,11.145151412161253,8.949497624386195,8.222281822422953,8.224478148571283,7.180333383625024,12.167168939404103,10.490967932620196,8.384285896842973,8.867919710958144,8.143114632868196,7.105860569830357,7.802768739364251,6.461737350494591,0.0,12.167168939404103,12.167168939404103,10.851446880719815,4.677217510054843,7.685179469021811,7.9928621334046355,8.654000342707088,10.912355665613152,12.167168939404103,12.167168939404103,12.167168939404103,10.061808982484212,12.167168939404103
16,kpv_ikdp-ud-test_Case=Tra,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
17,kpv_lattice-ud-test_Case=Tra,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
18,tpn_tudet-ud-test_Case=Tra,0.356954964868531,0.32311496568995585,0.3524292579057748,2.1119351327320968,2.834988529980641,2.81818843738073,4.129760781738593,1.4281039179389805,0.7106839578536046,2.692221458540886,2.5366965994462105,2.9521787316739942,4.251452240193457,3.349152181570194,4.475495855965632,10.851446880719815,1.4281039179389805,1.4281039179389805,0.0,8.050274694747861,3.3917174955476903,3.0438997044722695,2.352695213571199,0.30145195003803377,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.176886653752817,1.4281039179389805
19,fi_pud-ud-test_Case=Tra,7.995915150307004,8.30183440845784,8.3440038350902,5.9769853708938,5.702125047353716,5.673310885254051,4.963860873627228,9.375984796760866,7.662161565222765,5.863746475357945,6.424385361474455,5.154020539117392,3.929995270923136,4.837459889427319,4.547272363781745,4.677217510054843,9.375984796760866,9.375984796760866,8.050274694747861,0.0,5.191904060033759,5.435432891800989,6.022607409835225,8.103566437138793,9.375984796760866,9.375984796760866,9.375984796760866,7.333112944346722,9.375984796760866
20,et_edt-ud-dev_Case=Tra,3.3517033414752264,3.63693366744259,3.6767601620524824,1.7021852935671447,0.6831786056753297,0.6396008305700094,0.9951418666254294,4.6850033295982945,3.057594665882512,0.920008309340844,1.562102842086973,1.138008577678854,1.6780337748399594,1.027840551032653,1.7192637286335803,7.685179469021811,4.6850033295982945,4.6850033295982945,3.3917174955476903,5.191904060033759,0.0,0.36591963023635127,1.0679516823548396,3.4187354782399466,4.6850033295982945,4.6850033295982945,4.6850033295982945,2.735819939945181,4.6850033295982945
21,et_edt-ud-train_Case=Tra,3.007581462488057,3.291092417722847,3.3310959641952365,1.3922452168432795,0.42584098829600076,0.32194431785657635,1.2568979681064736,4.346730359605627,2.713529981997492,0.6594330522109032,1.3334516501730407,0.9492488808941096,1.7887448584084054,0.9695356132622428,1.8861604212875192,7.9928621334046355,4.346730359605627,4.346730359605627,3.0438997044722695,5.435432891800989,0.36591963023635127,0.0,0.7176320925174012,3.07452188410684,4.346730359605627,4.346730359605627,4.346730359605627,2.4198285919118843,4.346730359605627
22,et_edt-ud-test_Case=Tra,2.320965957208157,2.59284331400912,2.6318971613212225,0.978488816968433,0.5384331319408536,0.4910623581327447,1.8228815544724075,3.641976368707614,2.0556457897231204,0.5688726600510279,0.9625843118092371,1.059157217853494,2.277912174115503,1.321646757811363,2.381424247345917,8.654000342707088,3.641976368707614,3.641976368707614,2.352695213571199,6.022607409835225,1.0679516823548396,0.7176320925174012,0.0,2.376152772174193,3.641976368707614,3.641976368707614,3.641976368707614,1.854344384740484,3.641976368707614
23,krl_kkpp-ud-test_Case=Tra,0.4280843057617345,0.3215510250775062,0.33946944806983653,2.1620876710105854,2.8652868939481246,2.846098583657319,4.143069756373025,1.3562839573037448,0.7034450732114393,2.737837864600369,2.528845928164676,3.0079078750120214,4.3090572386454795,3.4014434118401295,4.526244480024218,10.912355665613152,1.3562839573037448,1.3562839573037448,0.30145195003803377,8.103566437138793,3.4187354782399466,3.07452188410684,2.376152772174193,0.0,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3138389701581288,1.3562839573037448
24,fi_ftb-ud-dev_Case=Tra,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
25,fi_ftb-ud-train_Case=Tra,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
26,fi_ftb-ud-test_Case=Tra,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
27,eme_tudet-ud-test_Case=Tra,1.209855363256286,1.424195679439217,1.459588983241515,1.6181271010341152,2.2874323899900317,2.2473567239977634,3.5531236257693037,2.453568829277059,1.1008345628176277,2.162463872530591,2.2847319317591728,2.3753616463728564,3.5798829771624536,2.7428452380694037,3.8432295303742263,10.061808982484212,2.453568829277059,2.453568829277059,1.176886653752817,7.333112944346722,2.735819939945181,2.4198285919118843,1.854344384740484,1.3138389701581288,2.453568829277059,2.453568829277059,2.453568829277059,0.0,2.453568829277059
28,aqz_tudet-ud-test_Case=Tra,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
