,Treebank,kpv_ikdp-ud-test_Case=Prp,kpv_lattice-ud-test_Case=Prp
38,orv_rnc-ud-train_Case=Dat,3.5916733850797216,18.0898927884512
39,orv_rnc-ud-test_Case=Dat,3.158658880905934,18.429668512522994
40,la_circse-ud-test_Case=Dat,1.0,21.494185260204677
41,is_pud-ud-test_Case=Dat,82.5923967444946,65.3392990473574
42,grc_perseus-ud-dev_Case=Dat,11.829280500631885,13.333045880696107
43,grc_perseus-ud-train_Case=Dat,9.362442612571504,13.988243976059934
44,grc_perseus-ud-test_Case=Dat,15.08054083805241,12.758775346082512
45,tr_atis-ud-dev_Case=Dat,1.0,21.494185260204677
46,tr_atis-ud-train_Case=Dat,1.0,21.494185260204677
47,tr_atis-ud-test_Case=Dat,1.0,21.494185260204677
48,pt_pud-ud-test_Case=Dat,0.4040610178208843,20.49439943407138
49,hi_pud-ud-test_Case=Dat,1.0,21.494185260204677
50,la_perseus-ud-test_Case=Dat,1.0,21.494185260204677
51,la_perseus-ud-train_Case=Dat,1.0,21.494185260204677
52,tr_kenet-ud-dev_Case=Dat,8.949726063428821,16.500820700495606
53,tr_kenet-ud-test_Case=Dat,1111.3631269751575,1097.390085612222
54,tr_kenet-ud-train_Case=Dat,23.73531830108319,18.61711908253274
55,sk_snk-ud-dev_Case=Dat,1.0,21.494185260204677
56,sk_snk-ud-test_Case=Dat,1.0,21.494185260204677
57,sk_snk-ud-train_Case=Dat,1.0,21.494185260204677
58,lt_hse-ud-train_Case=Dat,5.085979502514732,16.5791190206235
59,lt_hse-ud-test_Case=Dat,3.13581462037113,18.188824407677735
60,lt_hse-ud-dev_Case=Dat,2.5071326821120348,18.87174759111771
61,hit_hittb-ud-test_Case=Dat,4.10885824157791,18.067602818441028
62,sa_ufal-ud-test_Case=Dat,2.6246692913372702,18.900323336446448
63,be_hse-ud-train_Case=Dat,0.7306031936500259,20.12091145312988
64,be_hse-ud-dev_Case=Dat,0.5955564624785799,20.218919048752333
65,be_hse-ud-test_Case=Dat,1.762841452913277,19.218454394109173
66,gub_tudet-ud-test_Case=Dat,29.160475533388226,24.048561980570344
67,cs_pud-ud-test_Case=Dat,1.0,21.494185260204677
68,orv_ruthenian-ud-test_Case=Dat,1.655594354482949,19.51337798797654
69,orv_ruthenian-ud-train_Case=Dat,2.7112784753443684,18.70049749949026
70,orv_ruthenian-ud-dev_Case=Dat,2.6654717131146053,18.788712947347193
71,ml_ufal-ud-test_Case=Dat,8.509298635334531,15.174495250994314
72,apu_ufpa-ud-test_Case=Dat,1.0,21.494185260204677
73,egy_ujaen-ud-test_Case=Dat,1.0,21.494185260204677
74,de_pud-ud-test_Case=Dat,1.0,21.494185260204677
75,gl_treegal-ud-train_Case=Dat,0.9777777777777777,20.12628034421232
76,gl_treegal-ud-test_Case=Dat,1.750926596016143,19.764968485650424
77,ro_nonstandard-ud-test_Case=Dat,1.7559022165207865,19.06791744525357
78,ro_nonstandard-ud-dev_Case=Dat,1.3331685955478867,19.441964151882974
79,ro_nonstandard-ud-train_Case=Dat,1.6142737182367397,19.204227734885404
80,ro_simonero-ud-test_Case=Dat,26.30589287593181,21.93171219946131
81,ro_simonero-ud-train_Case=Dat,10.358812673274867,15.652635560824892
82,ro_simonero-ud-dev_Case=Dat,1.0,21.494185260204677
83,sq_tsa-ud-test_Case=Dat,4.47213595499958,17.4928556845359
84,pt_petrogold-ud-train_Case=Dat,0.0,20.71231517720798
85,pt_petrogold-ud-test_Case=Dat,0.0,20.71231517720798
86,pt_petrogold-ud-dev_Case=Dat,0.0,20.71231517720798
87,mr_ufal-ud-dev_Case=Dat,4.183300132670378,18.289341158171883
88,mr_ufal-ud-test_Case=Dat,11.916375287812984,15.84297951775486
89,mr_ufal-ud-train_Case=Dat,4.436487310895338,18.04787793400113
90,pt_gsd-ud-dev_Case=Dat,1.4142135623730951,19.974984355438178
91,pt_gsd-ud-test_Case=Dat,0.0,20.71231517720798
92,pt_gsd-ud-train_Case=Dat,0.0,20.71231517720798
93,si_stb-ud-test_Case=Dat,1.0,21.494185260204677
94,ro_tuecl-ud-test_Case=Dat,1.3759341216040577,19.470762337703736
95,lt_alksnis-ud-test_Case=Dat,1.0,21.494185260204677
96,lt_alksnis-ud-dev_Case=Dat,1.0,21.494185260204677
97,lt_alksnis-ud-train_Case=Dat,1.0,21.494185260204677
98,cu_proiel-ud-train_Case=Dat,1.0,21.494185260204677
99,cu_proiel-ud-test_Case=Dat,1.0,21.494185260204677
100,cu_proiel-ud-dev_Case=Dat,1.0,21.494185260204677
101,hy_bsut-ud-train_Case=Dat,53.18589846865771,41.86658840280392
102,hy_bsut-ud-test_Case=Dat,62.46509425271045,50.42705622976618
103,hy_bsut-ud-dev_Case=Dat,36.720273035315785,27.1288443629468
104,mdf_jr-ud-test_Case=Dat,1.0,21.494185260204677
105,mdf_jr-ud-train_Case=Dat,1.0,21.494185260204677
106,la_llct-ud-dev_Case=Dat,1.0,21.494185260204677
107,la_llct-ud-test_Case=Dat,1.0,21.494185260204677
108,la_llct-ud-train_Case=Dat,1.0,21.494185260204677
109,es_pud-ud-test_Case=Dat,1.0,21.494185260204677
110,hsb_ufal-ud-test_Case=Dat,10.247628451934082,13.62034833948416
111,hsb_ufal-ud-train_Case=Dat,4.69041575982343,17.233687939614086
112,sr_set-ud-test_Case=Dat,1.0,21.494185260204677
113,sr_set-ud-train_Case=Dat,1118.2557846932875,1102.8467708616643
114,sr_set-ud-dev_Case=Dat,1.0,21.494185260204677
115,myv_jr-ud-test_Case=Dat,1.0,21.494185260204677
116,myv_jr-ud-train_Case=Dat,1.0,21.494185260204677
117,tr_framenet-ud-test_Case=Dat,1.0,21.494185260204677
118,tr_framenet-ud-train_Case=Dat,903.6016821586821,889.6162093846987
119,tr_framenet-ud-dev_Case=Dat,1.0,21.494185260204677
120,ky_ktmu-ud-train_Case=Dat,1.0,21.494185260204677
121,ky_ktmu-ud-test_Case=Dat,1.0,21.494185260204677
122,la_proiel-ud-test_Case=Dat,1.0,21.494185260204677
123,la_proiel-ud-dev_Case=Dat,1.0,21.494185260204677
124,la_proiel-ud-train_Case=Dat,1.0,21.494185260204677
125,kpv_ikdp-ud-test_Case=Dat,1.0,21.494185260204677
126,kpv_lattice-ud-test_Case=Dat,1.0,21.494185260204677
127,kpv_lattice-ud-train_Case=Dat,1.0,21.494185260204677
128,tt_nmctt-ud-test_Case=Dat,1.0,21.494185260204677
129,tr_gb-ud-test_Case=Dat,1.0,21.494185260204677
130,grc_proiel-ud-test_Case=Dat,1.0,21.494185260204677
131,grc_proiel-ud-train_Case=Dat,1.0,21.494185260204677
132,grc_proiel-ud-dev_Case=Dat,1.0,21.494185260204677
133,nds_lsdc-ud-train_Case=Dat,21.92184923879468,16.314279308095735
134,nds_lsdc-ud-test_Case=Dat,24.858977251689176,18.206283256063003
135,fo_oft-ud-test_Case=Dat,1167.6086673196633,1150.4064499123776
136,ru_taiga-ud-train_Case=Dat,1.3929710638301642,19.63390415925286
137,ru_taiga-ud-dev_Case=Dat,1.5758764999602612,19.45698578490605
138,ru_taiga-ud-test_Case=Dat,1.522890909906991,19.49912173528888
139,tpn_tudet-ud-test_Case=Dat,1.0,21.494185260204677
140,ga_idt-ud-train_Case=Dat,1.0,21.494185260204677
141,ga_idt-ud-test_Case=Dat,1.0,21.494185260204677
142,ga_idt-ud-dev_Case=Dat,1.0,21.494185260204677
143,ro_art-ud-test_Case=Dat,1.0690449676496976,19.881793537951104
144,ceb_gja-ud-test_Case=Dat,1.0,21.494185260204677
145,cs_cltt-ud-dev_Case=Dat,1.0,21.494185260204677
146,cs_cltt-ud-train_Case=Dat,1.0,21.494185260204677
147,cs_cltt-ud-test_Case=Dat,1.0,21.494185260204677
148,tl_trg-ud-test_Case=Dat,1.0,21.494185260204677
149,hy_armtdp-ud-train_Case=Dat,44.80046233688147,33.99431840268093
150,hy_armtdp-ud-dev_Case=Dat,91.19747803530534,78.83007040463684
151,hy_armtdp-ud-test_Case=Dat,77.1144731895942,65.0647350957984
152,mk_mtb-ud-test_Case=Dat,0.5527707983925666,20.362683734932606
153,is_gc-ud-test_Case=Dat,67.07443796952904,54.310750761548476
154,is_gc-ud-train_Case=Dat,70.95238433862818,58.01886082781585
155,is_gc-ud-dev_Case=Dat,91.4151093759791,77.85010525933082
156,ota_boun-ud-train_Case=Dat,17.338973441354593,15.232859219463691
157,ota_boun-ud-test_Case=Dat,26.97272284693887,19.72801166981722
158,ru_syntagrus-ud-train_Case=Dat,2.461765307649563,18.757942911441383
159,ru_syntagrus-ud-dev_Case=Dat,2.3833191438811134,18.79628912992348
160,ru_syntagrus-ud-test_Case=Dat,2.3917685860988764,18.870976679889797
161,grc_ptnk-ud-train_Case=Dat,2.2752338300106634,19.15304074247688
162,grc_ptnk-ud-dev_Case=Dat,3.300181813173329,18.456738606806997
163,grc_ptnk-ud-test_Case=Dat,1.800543127935445,19.498426147313076
164,sjo_xdt-ud-test_Case=Dat,1.0,21.494185260204677
165,pt_bosque-ud-dev_Case=Dat,0.0,20.71231517720798
166,pt_bosque-ud-test_Case=Dat,0.14886458551295745,20.631377550037428
167,pt_bosque-ud-train_Case=Dat,0.05535570040187975,20.677445117082314
168,orv_birchbark-ud-train_Case=Dat,2.067105192154605,18.993636249888528
169,orv_birchbark-ud-dev_Case=Dat,1.86457498726288,19.15374190784442
170,orv_birchbark-ud-test_Case=Dat,1.9897497214679118,19.039765633606233
171,nl_lassysmall-ud-train_Case=Dat,1.0,21.494185260204677
172,is_icepahc-ud-dev_Case=Dat,14.81287785321024,14.929617591943453
173,is_icepahc-ud-train_Case=Dat,16.249406018440624,15.156108520406404
174,is_icepahc-ud-test_Case=Dat,18.75865686806374,15.58911082842781
175,de_lit-ud-test_Case=Dat,1.0,21.494185260204677
176,ltg_cairo-ud-test_Case=Dat,3.7416573867739413,18.627936010197157
177,ru_poetry-ud-test_Case=Dat,1.4873544441478206,19.6283679735003
178,ru_poetry-ud-dev_Case=Dat,1.2309521251010347,19.755433376572523
179,ru_poetry-ud-train_Case=Dat,1.3477187644365083,19.74081980459954
180,fo_farpahc-ud-test_Case=Dat,15.156223510858869,15.796975800590578
181,fo_farpahc-ud-train_Case=Dat,8.256113837789739,16.717295960485416
182,fo_farpahc-ud-dev_Case=Dat,18.108990256795472,16.396995274947155
183,is_modern-ud-dev_Case=Dat,79.78956698716945,67.56755878378321
184,is_modern-ud-train_Case=Dat,54.22497963116261,43.10346176352893
185,is_modern-ud-test_Case=Dat,44.80444029136493,34.82780974108115
186,wbp_ufal-ud-test_Case=Dat,1.4577379737113252,19.776880441566107
187,koi_uh-ud-train_Case=Dat,1.0,21.494185260204677
188,koi_uh-ud-test_Case=Dat,1.0,21.494185260204677
189,cs_fictree-ud-dev_Case=Dat,1.0,21.494185260204677
190,cs_fictree-ud-train_Case=Dat,1.0,21.494185260204677
191,cs_fictree-ud-test_Case=Dat,1.0,21.494185260204677
192,la_udante-ud-train_Case=Dat,1.0,21.494185260204677
193,la_udante-ud-test_Case=Dat,1.0,21.494185260204677
194,la_udante-ud-dev_Case=Dat,1.0,21.494185260204677
195,hyw_armtdp-ud-test_Case=Dat,43.855940194057055,33.04663874602033
196,hyw_armtdp-ud-dev_Case=Dat,33.639042388936225,24.561739563713083
197,hyw_armtdp-ud-train_Case=Dat,40.56988640937712,30.15177822438512
198,ro_rrt-ud-test_Case=Dat,9.324427237672971,11.792741531741765
199,ro_rrt-ud-train_Case=Dat,10.49045146520735,10.766567620953538
200,ro_rrt-ud-dev_Case=Dat,9.050277342609096,12.04667572449767
201,el_gdt-ud-test_Case=Dat,1.0,21.494185260204677
202,el_gdt-ud-train_Case=Dat,1.0,21.494185260204677
203,el_gdt-ud-dev_Case=Dat,1.0,21.494185260204677
204,ha_southernautogramm-ud-test_Case=Dat,0.23350963357256463,20.56288658060315
205,ca_ancora-ud-dev_Case=Dat,1.0,21.494185260204677
206,ca_ancora-ud-test_Case=Dat,1.0,21.494185260204677
207,ca_ancora-ud-train_Case=Dat,1.0,21.494185260204677
208,gd_arcosg-ud-test_Case=Dat,1.0,21.494185260204677
209,gd_arcosg-ud-train_Case=Dat,1.0,21.494185260204677
210,gd_arcosg-ud-dev_Case=Dat,1.0,21.494185260204677
211,got_proiel-ud-dev_Case=Dat,1.0,21.494185260204677
212,got_proiel-ud-train_Case=Dat,1.0,21.494185260204677
213,got_proiel-ud-test_Case=Dat,1.0,21.494185260204677
214,sl_sst-ud-train_Case=Dat,4.495413907707703,17.90625682709632
215,sl_sst-ud-test_Case=Dat,4.521885731895543,17.72447821493415
216,sl_sst-ud-dev_Case=Dat,6.098815914221017,16.484201190500222
217,de_gsd-ud-train_Case=Dat,1.0,21.494185260204677
218,de_gsd-ud-dev_Case=Dat,1.0,21.494185260204677
219,de_gsd-ud-test_Case=Dat,1.0,21.494185260204677
220,ka_glc-ud-test_Case=Dat,16.19853579751797,13.984791030447658
221,arr_tudet-ud-test_Case=Dat,1.0,21.494185260204677
222,aln_gps-ud-test_Case=Dat,2.279248575028388,19.060141425519014
223,kk_ktb-ud-test_Case=Dat,170.09213189719662,154.24331427974437
224,kk_ktb-ud-train_Case=Dat,1.0,21.494185260204677
225,ha_northernautogramm-ud-test_Case=Dat,0.7071067811865476,20.334699407662754
226,cs_pdt-ud-test_Case=Dat,1.0,21.494185260204677
227,cs_pdt-ud-dev_Case=Dat,1.0,21.494185260204677
228,cs_pdt-ud-train_Case=Dat,1.0,21.494185260204677
229,gl_pud-ud-test_Case=Dat,0.5571144336621284,20.413336716130807
230,gn_oldtudet-ud-test_Case=Dat,1.0,21.494185260204677
231,ta_mwtt-ud-test_Case=Dat,7.2284161474004796,16.629792542301907
232,ota_dudu-ud-test_Case=Dat,28.83574171059243,21.575449010391416
233,ug_udt-ud-test_Case=Dat,1.0,21.494185260204677
234,ug_udt-ud-dev_Case=Dat,1.0,21.494185260204677
235,ug_udt-ud-train_Case=Dat,621.5834618134559,608.3872122258981
236,lv_lvtb-ud-test_Case=Dat,2.8597915845954187,18.527857423102866
237,lv_lvtb-ud-train_Case=Dat,2.959960825502073,18.436032741634023
238,lv_lvtb-ud-dev_Case=Dat,2.9705842748954376,18.428070509387627
239,ta_ttb-ud-train_Case=Dat,1.0,21.494185260204677
240,ta_ttb-ud-dev_Case=Dat,1.0,21.494185260204677
241,ta_ttb-ud-test_Case=Dat,1.0,21.494185260204677
242,sga_dipwbg-ud-test_Case=Dat,1.0,21.494185260204677
243,xum_ikuvina-ud-test_Case=Dat,1.8285923547909742,19.60468693960707
244,ru_pud-ud-test_Case=Dat,3.2215561659703673,18.014404653157282
245,la_ittb-ud-dev_Case=Dat,1.0,21.494185260204677
246,la_ittb-ud-test_Case=Dat,1.0,21.494185260204677
247,la_ittb-ud-train_Case=Dat,1.0,21.494185260204677
248,nl_alpino-ud-train_Case=Dat,1.0,21.494185260204677
249,qtd_sagt-ud-test_Case=Dat,41.730474787037316,30.886274260847053
250,qtd_sagt-ud-dev_Case=Dat,46.24331783560134,33.98594480729416
251,qtd_sagt-ud-train_Case=Dat,17.57484419938283,14.607956394098752
252,ga_cadhan-ud-test_Case=Dat,1.0,21.494185260204677
253,pl_pud-ud-test_Case=Dat,0.913613347709208,20.012209660678618
254,orv_torot-ud-test_Case=Dat,1.0,21.494185260204677
255,orv_torot-ud-dev_Case=Dat,1.0,21.494185260204677
256,orv_torot-ud-train_Case=Dat,1.0,21.494185260204677
257,cs_cac-ud-dev_Case=Dat,1.0,21.494185260204677
258,cs_cac-ud-train_Case=Dat,1.0,21.494185260204677
259,cs_cac-ud-test_Case=Dat,1.0,21.494185260204677
260,yrl_complin-ud-test_Case=Dat,0.0,20.71231517720798
261,eu_bdt-ud-train_Case=Dat,0.5952275830538746,20.25210150308054
262,eu_bdt-ud-test_Case=Dat,0.6418722614352484,20.206236660991575
263,eu_bdt-ud-dev_Case=Dat,0.501160326451371,20.309267627027484
264,eme_tudet-ud-test_Case=Dat,1.0,21.494185260204677
265,pl_lfg-ud-test_Case=Dat,0.37762964541684957,20.43964206598201
266,pl_lfg-ud-train_Case=Dat,0.27659870058619695,20.515251186164157
267,pl_lfg-ud-dev_Case=Dat,0.17744386662439468,20.580131951797316
268,tr_tourism-ud-train_Case=Dat,1.0,21.494185260204677
269,tr_tourism-ud-dev_Case=Dat,1.0,21.494185260204677
270,tr_tourism-ud-test_Case=Dat,1.0,21.494185260204677
271,cs_poetry-ud-test_Case=Dat,1.0,21.494185260204677
272,ru_gsd-ud-test_Case=Dat,4.731926373780655,17.27461732724131
273,ru_gsd-ud-dev_Case=Dat,4.2636222688309235,17.33840636611068
274,ru_gsd-ud-train_Case=Dat,4.438356136038592,17.17844594805687
275,aqz_tudet-ud-test_Case=Dat,1.0,21.494185260204677
276,tr_imst-ud-train_Case=Dat,8.372134612909003,15.268344407530437
277,tr_imst-ud-dev_Case=Dat,11.528852541493226,14.066694271647671
278,tr_imst-ud-test_Case=Dat,8.269114331113084,15.642916367039142
279,lv_cairo-ud-test_Case=Dat,3.7416573867739413,18.627936010197157
280,bg_btb-ud-train_Case=Dat,1.0896163109571964,20.12683377032134
281,bg_btb-ud-test_Case=Dat,0.9150793638884732,20.226998983766062
282,bg_btb-ud-dev_Case=Dat,1.152322161933633,20.10606307288449
283,gu_gujtb-ud-test_Case=Dat,0.816496580927726,20.207259421636902
284,bxr_bdt-ud-train_Case=Dat,1.0,21.494185260204677
285,bxr_bdt-ud-test_Case=Dat,32.75243841643278,12.690766547200983
286,bej_nsc-ud-test_Case=Dat,0.0,20.71231517720798
287,es_coser-ud-test_Case=Dat,1.0,21.494185260204677
288,tr_boun-ud-dev_Case=Dat,38.174159270194274,28.69979443640741
289,tr_boun-ud-test_Case=Dat,26.517889955889505,19.596544967651496
290,tr_boun-ud-train_Case=Dat,29.891927463355856,22.119246263948035
291,tr_penn-ud-dev_Case=Dat,1.0,21.494185260204677
292,tr_penn-ud-test_Case=Dat,341.41763281939615,325.96472201758274
293,tr_penn-ud-train_Case=Dat,274.229499109447,259.04650337167436
