,Treebank,kpv_ikdp-ud-test_Case=Egr,kpv_lattice-ud-test_Case=Egr,kpv_lattice-ud-train_Case=Egr,koi_uh-ud-train_Case=Egr,koi_uh-ud-test_Case=Egr
18,pt_porttinari-ud-train_Case=Dat,2.8362891728117217,8.434183147330753,2.1565242585859323,2.1565242585859323,2.1565242585859323
19,pt_porttinari-ud-test_Case=Dat,2.896162133244756,8.49969987465344,2.0946968998021687,2.0946968998021687,2.0946968998021687
20,pt_porttinari-ud-dev_Case=Dat,3.0,8.631338250816036,1.914854215512676,1.914854215512676,1.914854215512676
21,pl_pdb-ud-test_Case=Dat,3.3064867219367513,8.969163724707277,1.541535826120694,1.541535826120694,1.541535826120694
22,pl_pdb-ud-train_Case=Dat,3.2498531895727996,8.901996013728148,1.6189288728823157,1.6189288728823157,1.6189288728823157
23,pl_pdb-ud-dev_Case=Dat,3.252978813909234,8.906954567509556,1.6141540233157499,1.6141540233157499,1.6141540233157499
24,sah_yktdt-ud-test_Case=Dat,26.471682983898095,22.616365755797283,30.062435031114827,30.062435031114827,30.062435031114827
25,uk_iu-ud-dev_Case=Dat,5.47803695577977,5.401440137181524,8.489732360655166,8.489732360655166,8.489732360655166
26,uk_iu-ud-train_Case=Dat,2.7454161690935797,7.179315642832205,4.162123839315832,4.162123839315832,4.162123839315832
27,uk_iu-ud-test_Case=Dat,3.3275431804858915,6.009825135846526,5.847542709481503,5.847542709481503,5.847542709481503
28,sa_vedic-ud-test_Case=Dat,2.3839574171374798,7.474062853617449,3.344574254420582,3.344574254420582,3.344574254420582
29,sa_vedic-ud-train_Case=Dat,2.4578807186647156,7.575287079622362,3.268627846799917,3.268627846799917,3.268627846799917
30,sa_vedic-ud-dev_Case=Dat,2.616292923609954,7.989411927535456,2.7268048798195497,2.7268048798195497,2.7268048798195497
31,es_ancora-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
32,es_ancora-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
33,es_ancora-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
34,hr_set-ud-dev_Case=Dat,3.0941095174452333,6.1274147745319745,5.553167082786309,5.553167082786309,5.553167082786309
35,hr_set-ud-train_Case=Dat,2.6675748298966857,6.539187802634206,4.7576712783229205,4.7576712783229205,4.7576712783229205
36,hr_set-ud-test_Case=Dat,3.2461914555925717,5.943176007482401,5.783442463408472,5.783442463408472,5.783442463408472
37,orv_rnc-ud-dev_Case=Dat,2.180890669832033,6.849311189804225,4.083079518090304,4.083079518090304,4.083079518090304
38,orv_rnc-ud-train_Case=Dat,2.2726770915110315,6.524301887579683,4.539215744936601,4.539215744936601,4.539215744936601
39,orv_rnc-ud-test_Case=Dat,2.212945079735583,6.857551663298994,4.107366462742187,4.107366462742187,4.107366462742187
40,la_circse-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
41,is_pud-ud-test_Case=Dat,79.60894422111124,74.23829200621469,83.5211589957898,83.5211589957898,83.5211589957898
42,grc_perseus-ud-dev_Case=Dat,9.106694085266605,5.783302088338694,12.744876506370305,12.744876506370305,12.744876506370305
43,grc_perseus-ud-train_Case=Dat,6.706254557665795,4.624298677427407,10.262650648850979,10.262650648850979,10.262650648850979
44,grc_perseus-ud-test_Case=Dat,12.281565591662487,8.247037107899759,15.986689060580419,15.986689060580419,15.986689060580419
45,tr_atis-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
46,tr_atis-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
47,tr_atis-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
48,pt_pud-ud-test_Case=Dat,3.52831115292242,9.209023968313883,1.3170777796132698,1.3170777796132698,1.3170777796132698
49,hi_pud-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
50,la_perseus-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
51,la_perseus-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
52,tr_kenet-ud-dev_Case=Dat,6.34035966747796,5.5028499247369815,9.780679893265074,9.780679893265074,9.780679893265074
53,tr_kenet-ud-test_Case=Dat,1108.320350801157,1103.327920429824,1112.2288433591352,1112.2288433591352,1112.2288433591352
54,tr_kenet-ud-train_Case=Dat,20.823154070643596,16.713135882074162,24.566461491594044,24.566461491594044,24.566461491594044
55,sk_snk-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
56,sk_snk-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
57,sk_snk-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
58,lt_hse-ud-train_Case=Dat,3.334244667087285,5.722078949123299,6.020148461624514,6.020148461624514,6.020148461624514
59,lt_hse-ud-test_Case=Dat,2.5495097567963922,7.023769168568493,4.06201920231798,4.06201920231798,4.06201920231798
60,lt_hse-ud-dev_Case=Dat,2.5634797778466227,7.526144905783913,3.4434202266268423,3.4434202266268423,3.4434202266268423
61,hit_hittb-ud-test_Case=Dat,2.4024164789377394,6.3372307695996435,4.988257817052234,4.988257817052234,4.988257817052234
62,sa_ufal-ud-test_Case=Dat,2.494438257849294,7.46473189218623,3.5433819375782165,3.5433819375782165,3.5433819375782165
63,be_hse-ud-train_Case=Dat,3.1957859631604486,8.824591462184099,1.7050530777470636,1.7050530777470636,1.7050530777470636
64,be_hse-ud-dev_Case=Dat,3.3022246289433435,8.948725467908824,1.5667442356683494,1.5667442356683494,1.5667442356683494
65,be_hse-ud-test_Case=Dat,2.6465376838895236,7.978679973907992,2.7172545072324215,2.7172545072324215,2.7172545072324215
66,gub_tudet-ud-test_Case=Dat,26.38181191654584,22.67524347535582,29.905406423142512,29.905406423142512,29.905406423142512
67,cs_pud-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
68,orv_ruthenian-ud-test_Case=Dat,2.6174335335084717,8.068676200091454,2.607568198644489,2.607568198644489,2.607568198644489
69,orv_ruthenian-ud-train_Case=Dat,2.369935802750297,7.265436543040502,3.6603091299490744,3.6603091299490744,3.6603091299490744
70,orv_ruthenian-ud-dev_Case=Dat,2.312050421108758,7.275615601813449,3.6135327637321817,3.6135327637321817,3.6135327637321817
71,ml_ufal-ud-test_Case=Dat,5.914354726995557,4.77130025490421,9.394961741404218,9.394961741404218,9.394961741404218
72,apu_ufpa-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
73,egy_ujaen-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
74,de_pud-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
75,gl_treegal-ud-train_Case=Dat,3.20770676902509,8.788277826769807,1.873927676905276,1.873927676905276,1.873927676905276
76,gl_treegal-ud-test_Case=Dat,3.0497603286625226,8.400341894508621,2.579530817562435,2.579530817562435,2.579530817562435
77,ro_nonstandard-ud-test_Case=Dat,2.7756435578425154,8.04417574212786,2.67852884899451,2.67852884899451,2.67852884899451
78,ro_nonstandard-ud-dev_Case=Dat,2.964433305025532,8.387300649694494,2.2558629061899005,2.2558629061899005,2.2558629061899005
79,ro_nonstandard-ud-train_Case=Dat,2.8219815598026523,8.151071728427466,2.540442797381302,2.540442797381302,2.540442797381302
80,ro_simonero-ud-test_Case=Dat,24.20743687382041,20.603397778036516,27.073972741361768,27.073972741361768,27.073972741361768
81,ro_simonero-ud-train_Case=Dat,8.240449016892223,6.3407412815853,11.229648258071132,11.229648258071132,11.229648258071132
82,ro_simonero-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
83,sq_tsa-ud-test_Case=Dat,3.0,6.244997998398398,5.385164807134504,5.385164807134504,5.385164807134504
84,pt_petrogold-ud-train_Case=Dat,3.7416573867739413,9.460443964212251,1.0,1.0,1.0
85,pt_petrogold-ud-test_Case=Dat,3.7416573867739413,9.460443964212251,1.0,1.0,1.0
86,pt_petrogold-ud-dev_Case=Dat,3.7416573867739413,9.460443964212251,1.0,1.0,1.0
87,mr_ufal-ud-dev_Case=Dat,2.9154759474226504,6.670832032063167,5.049752469181039,5.049752469181039,5.049752469181039
88,mr_ufal-ud-test_Case=Dat,9.797958971132712,7.842193570679061,12.767145334803704,12.767145334803704,12.767145334803704
89,mr_ufal-ud-train_Case=Dat,3.125600131410683,6.534841910113062,5.323024851790458,5.323024851790458,5.323024851790458
90,pt_gsd-ud-dev_Case=Dat,3.1622776601683795,8.631338250816034,2.23606797749979,2.23606797749979,2.23606797749979
91,pt_gsd-ud-test_Case=Dat,3.7416573867739413,9.460443964212251,1.0,1.0,1.0
92,pt_gsd-ud-train_Case=Dat,3.7416573867739413,9.460443964212251,1.0,1.0,1.0
93,si_stb-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
94,ro_tuecl-ud-test_Case=Dat,2.9008505368993265,8.327647713858022,2.317640087796107,2.317640087796107,2.317640087796107
95,lt_alksnis-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
96,lt_alksnis-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
97,lt_alksnis-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
98,cu_proiel-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
99,cu_proiel-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
100,cu_proiel-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
101,hy_bsut-ud-train_Case=Dat,50.469479562869864,45.860118951045926,54.06071794278907,54.06071794278907,54.06071794278907
102,hy_bsut-ud-test_Case=Dat,59.74385324031251,55.066759483376174,63.34357110236208,63.34357110236208,63.34357110236208
103,hy_bsut-ud-dev_Case=Dat,34.05245866526882,29.618958575670554,37.59549181723294,37.59549181723294,37.59549181723294
104,mdf_jr-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
105,mdf_jr-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
106,la_llct-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
107,la_llct-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
108,la_llct-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
109,es_pud-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
110,hsb_ufal-ud-test_Case=Dat,7.638535345353992,5.06759859850359,11.158579160846998,11.158579160846998,11.158579160846998
111,hsb_ufal-ud-train_Case=Dat,3.1622776601683795,6.2048368229954285,5.5677643628300215,5.5677643628300215,5.5677643628300215
112,sr_set-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
113,sr_set-ud-train_Case=Dat,1115.1959469079861,1110.0304049889805,1119.1349337769775,1119.1349337769775,1119.1349337769775
114,sr_set-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
115,myv_jr-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
116,myv_jr-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
117,tr_framenet-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
118,tr_framenet-ud-train_Case=Dat,900.623117624681,895.6715357763693,904.4639296290372,904.4639296290372,904.4639296290372
119,tr_framenet-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
120,ky_ktmu-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
121,ky_ktmu-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
122,la_proiel-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
123,la_proiel-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
124,la_proiel-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
125,kpv_ikdp-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
126,kpv_lattice-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
127,kpv_lattice-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
128,tt_nmctt-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
129,tr_gb-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
130,grc_proiel-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
131,grc_proiel-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
132,grc_proiel-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
133,nds_lsdc-ud-train_Case=Dat,19.127508768668797,14.870315987828054,22.804343057490975,22.804343057490975,22.804343057490975
134,nds_lsdc-ud-test_Case=Dat,21.993607025679076,17.581062254596564,25.74332437739928,25.74332437739928,25.74332437739928
135,fo_oft-ud-test_Case=Dat,1164.5660135861772,1159.2284071743584,1168.5114462426118,1168.5114462426118,1168.5114462426118
136,ru_taiga-ud-train_Case=Dat,2.7097008292364566,8.251088544628734,2.3376058713971717,2.3376058713971717,2.3376058713971717
137,ru_taiga-ud-dev_Case=Dat,2.6017496091748127,8.08616003710812,2.5231931408918906,2.5231931408918906,2.5231931408918906
138,ru_taiga-ud-test_Case=Dat,2.6387259964605803,8.134833653035432,2.4699809551653717,2.4699809551653717,2.4699809551653717
139,tpn_tudet-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
140,ga_idt-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
141,ga_idt-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
142,ga_idt-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
143,ro_art-ud-test_Case=Dat,3.1622776601683795,8.689073598491383,1.9639610121239315,1.9639610121239315,1.9639610121239315
144,ceb_gja-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
145,cs_cltt-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
146,cs_cltt-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
147,cs_cltt-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
148,tl_trg-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
149,hy_armtdp-ud-train_Case=Dat,42.066968189960036,37.467846083201316,45.68193833578501,45.68193833578501,45.68193833578501
150,hy_armtdp-ud-dev_Case=Dat,88.50864364569146,83.8837290539709,92.05205049318566,92.05205049318566,92.05205049318566
151,hy_armtdp-ud-test_Case=Dat,74.41160137877081,69.79277085914795,77.97348393864971,77.97348393864971,77.97348393864971
152,mk_mtb-ud-test_Case=Dat,3.39934634239519,9.056151991264771,1.4907119849998596,1.4907119849998596,1.4907119849998596
153,is_gc-ud-test_Case=Dat,64.12497553210228,59.01855561048198,67.96806344367212,67.96806344367212,67.96806344367212
154,is_gc-ud-train_Case=Dat,68.00912323605128,62.895587114074466,71.84415737274374,71.84415737274374,71.84415737274374
155,is_gc-ud-dev_Case=Dat,88.46688018060142,83.31174720423418,92.3064040152265,92.3064040152265,92.3064040152265
156,ota_boun-ud-train_Case=Dat,14.430523206037956,10.36050191834353,18.23293722909175,18.23293722909175,18.23293722909175
157,ota_boun-ud-test_Case=Dat,23.990160019845174,19.451506654012977,27.85428353253968,27.85428353253968,27.85428353253968
158,ru_syntagrus-ud-train_Case=Dat,2.2516889851997934,7.362453854014896,3.4032064577313363,3.4032064577313363,3.4032064577313363
159,ru_syntagrus-ud-dev_Case=Dat,2.273363730286306,7.421858945730424,3.325648091350144,3.325648091350144,3.325648091350144
160,ru_syntagrus-ud-test_Case=Dat,2.2484457800356448,7.426098058467863,3.3291164768411137,3.3291164768411137,3.3291164768411137
161,grc_ptnk-ud-train_Case=Dat,2.4407766664754393,7.651477637283963,3.1942142649951766,3.1942142649951766,3.1942142649951766
162,grc_ptnk-ud-dev_Case=Dat,2.4134069970341376,6.923717691144453,4.215590112902344,4.215590112902344,4.215590112902344
163,grc_ptnk-ud-test_Case=Dat,2.6824035656270833,8.065065956883979,2.713292382983367,2.713292382983367,2.713292382983367
164,sjo_xdt-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
165,pt_bosque-ud-dev_Case=Dat,3.7416573867739413,9.460443964212251,1.0,1.0,1.0
166,pt_bosque-ud-test_Case=Dat,3.6593143780565676,9.366572851401383,1.1102643741962626,1.1102643741962626,1.1102643741962626
167,pt_bosque-ud-train_Case=Dat,3.7056548426545364,9.41990990783065,1.0456862501692232,1.0456862501692232,1.0456862501692232
168,orv_birchbark-ud-train_Case=Dat,2.527957858481042,7.734147756701533,3.0184696734521235,3.0184696734521235,3.0184696734521235
169,orv_birchbark-ud-dev_Case=Dat,2.5374794669688527,7.858092189335739,2.8247730149215653,2.8247730149215653,2.8247730149215653
170,orv_birchbark-ud-test_Case=Dat,2.504317063409031,7.760890759613426,2.9496059707447473,2.9496059707447473,2.9496059707447473
171,nl_lassysmall-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
172,is_icepahc-ud-dev_Case=Dat,11.910161686015122,8.152041248891877,15.704982868699611,15.704982868699611,15.704982868699611
173,is_icepahc-ud-train_Case=Dat,13.32783235996092,9.39609474194261,17.136150974622772,17.136150974622772,17.136150974622772
174,is_icepahc-ud-test_Case=Dat,15.810004998374461,11.599036126322002,19.64824848816855,19.64824848816855,19.64824848816855
175,de_lit-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
176,ltg_cairo-ud-test_Case=Dat,2.449489742783178,6.819090848492928,4.58257569495584,4.58257569495584,4.58257569495584
177,ru_poetry-ud-test_Case=Dat,2.641950039308662,8.182581957117845,2.4288046297293984,2.4288046297293984,2.4288046297293984
178,ru_poetry-ud-dev_Case=Dat,2.8156600552959454,8.385513128955083,2.1838524190656767,2.1838524190656767,2.1838524190656767
179,ru_poetry-ud-train_Case=Dat,2.746778866941483,8.313338949465727,2.2860071361732355,2.2860071361732355,2.2860071361732355
180,fo_farpahc-ud-test_Case=Dat,12.308984974851139,8.929974492933585,15.998263794688611,15.998263794688611,15.998263794688611
181,fo_farpahc-ud-train_Case=Dat,5.693612456880271,5.406187887892259,9.08649717608329,9.08649717608329,9.08649717608329
182,fo_farpahc-ud-dev_Case=Dat,15.220915506678764,11.436231021300907,18.95341194658655,18.95341194658655,18.95341194658655
183,is_modern-ud-dev_Case=Dat,76.74552104194746,71.88271697703141,80.65590492952144,80.65590492952144,80.65590492952144
184,is_modern-ud-train_Case=Dat,51.19496475240509,46.417242658305334,55.09109198409485,55.09109198409485,55.09109198409485
185,is_modern-ud-test_Case=Dat,41.80512694698169,37.17597684577864,45.65564444646998,45.65564444646998,45.65564444646998
186,wbp_ufal-ud-test_Case=Dat,2.9368350311176825,8.388980867781259,2.3717082451262845,2.3717082451262845,2.3717082451262845
187,koi_uh-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
188,koi_uh-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
189,cs_fictree-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
190,cs_fictree-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
191,cs_fictree-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
192,la_udante-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
193,la_udante-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
194,la_udante-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
195,hyw_armtdp-ud-test_Case=Dat,40.98942502632745,36.26548766482904,44.746964799031474,44.746964799031474,44.746964799031474
196,hyw_armtdp-ud-dev_Case=Dat,30.81732664953662,26.276463228209074,34.52141407861945,34.52141407861945,34.52141407861945
197,hyw_armtdp-ud-train_Case=Dat,37.73312328669281,33.057378377747405,41.46069538569125,41.46069538569125,41.46069538569125
198,ro_rrt-ud-test_Case=Dat,7.226419153830483,5.51855661565426,10.19066755494553,10.19066755494553,10.19066755494553
199,ro_rrt-ud-train_Case=Dat,8.317681078234097,5.92508646092543,11.358149620930822,11.358149620930822,11.358149620930822
200,ro_rrt-ud-dev_Case=Dat,6.959629702647855,5.4213458709552675,9.92026472477164,9.92026472477164,9.92026472477164
201,el_gdt-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
202,el_gdt-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
203,el_gdt-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
204,ha_southernautogramm-ud-test_Case=Dat,3.5873864530861472,9.279551837482602,1.2014223395043402,1.2014223395043402,1.2014223395043402
205,ca_ancora-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
206,ca_ancora-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
207,ca_ancora-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
208,gd_arcosg-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
209,gd_arcosg-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
210,gd_arcosg-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
211,got_proiel-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
212,got_proiel-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
213,got_proiel-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
214,sl_sst-ud-train_Case=Dat,3.218411329983811,6.499479129917453,5.386403614914246,5.386403614914246,5.386403614914246
215,sl_sst-ud-test_Case=Dat,3.0789135481264536,6.271726026104301,5.432491758056588,5.432491758056588,5.432491758056588
216,sl_sst-ud-dev_Case=Dat,4.130644286575911,5.397118572802426,7.02819717676984,7.02819717676984,7.02819717676984
217,de_gsd-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
218,de_gsd-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
219,de_gsd-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
220,ka_glc-ud-test_Case=Dat,13.715678426922373,9.773889994256878,17.107462969598924,17.107462969598924,17.107462969598924
221,arr_tudet-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
222,aln_gps-ud-test_Case=Dat,2.5767069121678126,7.682710061939653,3.2103092028463625,3.2103092028463625,3.2103092028463625
223,kk_ktb-ud-test_Case=Dat,167.05089044958723,161.91510121048003,170.96295895115213,170.96295895115213,170.96295895115213
224,kk_ktb-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
225,ha_northernautogramm-ud-test_Case=Dat,3.391164991562634,9.0,1.5811388300841898,1.5811388300841898,1.5811388300841898
226,cs_pdt-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
227,cs_pdt-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
228,cs_pdt-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
229,gl_pud-ud-test_Case=Dat,3.456405666086999,9.116655461035313,1.4485355639657116,1.4485355639657116,1.4485355639657116
230,gn_oldtudet-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
231,ta_mwtt-ud-test_Case=Dat,4.477722635447622,4.994997497496871,8.120960534321048,8.120960534321048,8.120960534321048
232,ota_dudu-ud-test_Case=Dat,25.913317039699876,21.656407827707714,29.656365252673833,29.656365252673833,29.656365252673833
233,ug_udt-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
234,ug_udt-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
235,ug_udt-ud-train_Case=Dat,618.6323625546921,613.9971498305183,622.3608278161472,622.3608278161472,622.3608278161472
236,lv_lvtb-ud-test_Case=Dat,2.133931966882154,7.046243107354537,3.7940615114522855,3.7940615114522855,3.7940615114522855
237,lv_lvtb-ud-train_Case=Dat,2.140809157562957,6.969573811285078,3.894192428738988,3.894192428738988,3.894192428738988
238,lv_lvtb-ud-dev_Case=Dat,2.125673677052731,6.956310321369888,3.9039520389588995,3.9039520389588995,3.9039520389588995
239,ta_ttb-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
240,ta_ttb-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
241,ta_ttb-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
242,sga_dipwbg-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
243,xum_ikuvina-ud-test_Case=Dat,2.80066956280101,8.160499371974732,2.70993542358485,2.70993542358485,2.70993542358485
