,Treebank,hu_szeged-ud-dev_Case=Cau,hu_szeged-ud-test_Case=Cau,hu_szeged-ud-train_Case=Cau,egy_ujaen-ud-test_Case=Cau,mdf_jr-ud-test_Case=Cau,wbp_ufal-ud-test_Case=Cau,eu_bdt-ud-train_Case=Cau,eu_bdt-ud-test_Case=Cau,eu_bdt-ud-dev_Case=Cau
22,wbp_ufal-ud-test_Case=All,14.89966442575134,20.54263858417414,18.841443681416774,1.0,1.0,1.0,1.0,1.0,1.0
23,arr_tudet-ud-test_Case=All,14.543039572248986,20.18662923818635,18.425525772688278,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898
24,gn_oldtudet-ud-test_Case=All,14.543039572248986,20.18662923818635,18.425525772688278,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898
25,eu_bdt-ud-train_Case=All,14.531052490625871,20.176541712070765,18.40579222324021,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961
26,eu_bdt-ud-test_Case=All,14.510981877230854,20.15588013787122,18.38763058900428,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052
27,eu_bdt-ud-dev_Case=All,14.44301779148275,20.088247804674857,18.303173722895508,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934
28,fi_ftb-ud-dev_Case=All,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
29,fi_ftb-ud-train_Case=All,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
30,fi_ftb-ud-test_Case=All,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
31,eme_tudet-ud-test_Case=All,14.685868734413672,20.31874039089688,18.587583756265733,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465
32,aqz_tudet-ud-test_Case=All,13.805974730949094,19.434918301416037,17.535501907858066,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933
33,gu_gujtb-ud-test_Case=All,14.89966442575134,20.54263858417414,18.841443681416774,1.0,1.0,1.0,1.0,1.0,1.0
