,Treebank,hu_szeged-ud-dev_Case=Ine,hu_szeged-ud-test_Case=Ine,hu_szeged-ud-train_Case=Ine,fi_ood-ud-test_Case=Ine,et_ewt-ud-train_Case=Ine,et_ewt-ud-test_Case=Ine,et_ewt-ud-dev_Case=Ine,si_stb-ud-test_Case=Ine,olo_kkpp-ud-test_Case=Ine,olo_kkpp-ud-train_Case=Ine,mdf_jr-ud-test_Case=Ine,mdf_jr-ud-train_Case=Ine,vep_vwt-ud-test_Case=Ine,fi_tdt-ud-train_Case=Ine,fi_tdt-ud-test_Case=Ine,fi_tdt-ud-dev_Case=Ine,myv_jr-ud-test_Case=Ine,myv_jr-ud-train_Case=Ine,kpv_ikdp-ud-test_Case=Ine,kpv_lattice-ud-test_Case=Ine,kpv_lattice-ud-train_Case=Ine,fi_pud-ud-test_Case=Ine,et_edt-ud-dev_Case=Ine,et_edt-ud-train_Case=Ine,et_edt-ud-test_Case=Ine,koi_uh-ud-train_Case=Ine,koi_uh-ud-test_Case=Ine,arr_tudet-ud-test_Case=Ine,krl_kkpp-ud-test_Case=Ine,eu_bdt-ud-train_Case=Ine,eu_bdt-ud-test_Case=Ine,eu_bdt-ud-dev_Case=Ine,fi_ftb-ud-dev_Case=Ine,fi_ftb-ud-train_Case=Ine,fi_ftb-ud-test_Case=Ine,ab_abnc-ud-test_Case=Ine
10,egy_ujaen-ud-test_Case=All,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,olo_kkpp-ud-test_Case=All,78.58515147951204,52.48200531175139,31.703560859296,509.46778258060965,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,167.3601212914029,73.05071486405018,111.69279329241387,1.3016200966614866,1.3016200966614866,1.3016200966614866,260.4558305537073,1.3016200966614866,80.68788422151773,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866,1.3016200966614866
12,olo_kkpp-ud-train_Case=All,78.41077732046789,52.31475254011371,31.534639969492915,509.2096817618455,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,167.14926538114966,72.83776493001416,111.4811892453411,1.5811388300841898,1.5811388300841898,1.5811388300841898,260.223942019177,1.5811388300841898,80.48507276989635,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898
13,vep_vwt-ud-test_Case=All,78.6403981565596,52.535236852146305,31.75734676513603,509.53291901069116,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,167.42973635874154,73.12087405264124,111.76352018634901,1.2092238098144703,1.2092238098144703,1.2092238098144703,260.5213917427042,1.2092238098144703,80.75795475515602,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703
14,fi_tdt-ud-train_Case=All,78.24494597294606,52.15734572993475,31.374520697812816,509.0645994682725,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,166.95451466675496,72.64769367942914,111.2837336759258,1.734535185874498,1.734535185874498,1.734535185874498,260.04580547424854,1.734535185874498,80.29954932509249,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498
15,fi_tdt-ud-test_Case=All,78.23091134186936,52.14505411367167,31.361844793521332,509.0530981949687,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,166.9423903651355,72.63661428148606,111.27190900796744,1.7503098632872058,1.7503098632872058,1.7503098632872058,260.0304710943367,1.7503098632872058,80.28986255879283,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058
16,fi_tdt-ud-dev_Case=All,78.49878844687326,52.40008446514613,31.61953531996344,509.3683708996929,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,167.26135973316437,72.95366284245013,111.59227181466272,1.3901779182917564,1.3901779182917564,1.3901779182917564,260.34951174749517,1.3901779182917564,80.59769727853876,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564
17,tpn_tudet-ud-test_Case=All,78.15280616274192,52.06352956831789,31.28450203716119,508.9341258399209,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,166.86399141867818,72.55401053315002,111.19527368053414,1.9002923751652299,1.9002923751652299,1.9002923751652299,259.9159052035442,1.9002923751652299,80.20512958527891,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299
18,fi_pud-ud-test_Case=All,78.31947706531933,52.227512005719795,31.446135301826505,509.158059178605,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,167.0483173501568,72.74111717195937,111.37807851489883,1.6361461644880222,1.6361461644880222,1.6361461644880222,260.13631464964055,1.6361461644880222,80.38926835378982,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222
19,et_edt-ud-dev_Case=All,78.45997976396586,52.362708109569795,31.58215452544241,509.3215391770354,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,167.21388984174575,72.90584386185277,111.54501810659205,1.4444051062310876,1.4444051062310876,1.4444051062310876,260.3052653728429,1.4444051062310876,80.54938952465126,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876
20,et_edt-ud-train_Case=All,78.42784956721219,52.3319641110029,31.551099619408276,509.2836461301176,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,167.1744807670289,72.86686745487593,111.50495092489935,1.487667600355589,1.487667600355589,1.487667600355589,260.26654259305036,1.487667600355589,80.5121395711497,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589
21,et_edt-ud-test_Case=All,78.37944151722431,52.28547513911488,31.50401891959388,509.22455957067046,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,167.11457741285176,72.80712686349601,111.4443726942235,1.5561603904098478,1.5561603904098478,1.5561603904098478,260.2082942908803,1.5561603904098478,80.45454101671007,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478
22,wbp_ufal-ud-test_Case=All,78.79562170577753,52.684596104237784,31.908369502707743,509.7234544338724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167.6189328422888,73.31057222529367,111.95187458109946,1.0,1.0,1.0,260.7067317888052,1.0,80.94392112658578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,arr_tudet-ud-test_Case=All,78.41077732046789,52.31475254011371,31.53547446265059,509.2774293054818,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,167.17836776086708,72.8713935642787,111.51108564722264,1.5811388300841898,1.5811388300841898,1.5811388300841898,260.1009419437,1.5811388300841898,80.51346699370819,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898
24,gn_oldtudet-ud-test_Case=All,78.41077732046789,52.31475254011371,31.53547446265059,509.2774293054818,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,167.1784485937549,72.8713935642787,111.51108564722264,1.5811388300841898,1.5811388300841898,1.5811388300841898,260.246998061457,1.5811388300841898,80.51346699370819,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898
25,eu_bdt-ud-train_Case=All,78.4008967214019,52.305647058867464,31.525224037168364,509.2516061902078,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,167.15413742069342,72.84650429063217,111.48829791003914,1.5255948231765961,1.5255948231765961,1.5255948231765961,260.18423799971845,1.5255948231765961,80.4913683936412,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961
26,eu_bdt-ud-test_Case=All,78.37871611921102,52.2842938454763,31.503849664269165,509.220371525786,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,167.12826676481558,72.820548139965,111.46416695168561,1.5624731402650052,1.5624731402650052,1.5624731402650052,260.15719977552294,1.5624731402650052,80.46663389368584,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052
27,eu_bdt-ud-dev_Case=All,78.30530079307822,52.21421728465161,31.432262123062706,509.13458356936286,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,167.03886320152412,72.7313658178911,111.3731796587916,1.6540550354272934,1.6540550354272934,1.6540550354272934,260.06770921346174,1.6540550354272934,80.38066899948547,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934
28,fi_ftb-ud-dev_Case=All,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,fi_ftb-ud-train_Case=All,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,fi_ftb-ud-test_Case=All,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,eme_tudet-ud-test_Case=All,78.5685240778936,52.465938860220824,31.68681238186331,509.429119389205,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,167.3458025636881,73.03574893733459,111.6780864893482,1.3166487815058465,1.3166487815058465,1.3166487815058465,260.4252710458568,1.3166487815058465,80.67673744626902,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465
32,aqz_tudet-ud-test_Case=All,77.59739002229138,51.53615535371237,30.75217636223471,508.2964406770308,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,166.22582199457352,71.91955725704507,110.55572305961627,2.634059909139933,2.634059909139933,2.634059909139933,259.19993236548424,2.634059909139933,79.58493199630593,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933
33,gu_gujtb-ud-test_Case=All,78.79562170577753,52.684596104237784,31.908369502707743,509.7234544338724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167.6189328422888,73.31057222529367,111.95187458109946,1.0,1.0,1.0,260.7067317888052,1.0,80.94392112658578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
