,Treebank,hu_szeged-ud-dev_Case=Ess,hu_szeged-ud-test_Case=Ess,hu_szeged-ud-train_Case=Ess,fi_ood-ud-test_Case=Ess,sms_giellagas-ud-test_Case=Ess,et_ewt-ud-train_Case=Ess,et_ewt-ud-test_Case=Ess,et_ewt-ud-dev_Case=Ess,egy_ujaen-ud-test_Case=Ess,olo_kkpp-ud-test_Case=Ess,olo_kkpp-ud-train_Case=Ess,vep_vwt-ud-test_Case=Ess,fi_tdt-ud-train_Case=Ess,fi_tdt-ud-test_Case=Ess,fi_tdt-ud-dev_Case=Ess,fi_pud-ud-test_Case=Ess,et_edt-ud-dev_Case=Ess,et_edt-ud-train_Case=Ess,et_edt-ud-test_Case=Ess,sme_giella-ud-train_Case=Ess,sme_giella-ud-test_Case=Ess,ka_glc-ud-test_Case=Ess,krl_kkpp-ud-test_Case=Ess,eu_bdt-ud-train_Case=Ess,eu_bdt-ud-test_Case=Ess,eu_bdt-ud-dev_Case=Ess,fi_ftb-ud-dev_Case=Ess,fi_ftb-ud-train_Case=Ess,fi_ftb-ud-test_Case=Ess,ab_abnc-ud-test_Case=Ess
10,mdf_jr-ud-test_Case=Ela,18.73012173792419,19.10358430591844,19.34831689000369,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332
11,mdf_jr-ud-train_Case=Ela,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,vep_vwt-ud-test_Case=Ela,1.3649524673391518,0.8298192574289897,0.5524451173237271,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244
13,fi_tdt-ud-train_Case=Ela,1.2387361751350416,1.0101868286362465,1.026874778181057,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543
14,fi_tdt-ud-test_Case=Ela,1.2132945570246554,0.9054435528202461,0.8761503845477182,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476
15,fi_tdt-ud-dev_Case=Ela,1.2274068184090305,0.9852971837596651,0.9939876730575872,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147
16,myv_jr-ud-test_Case=Ela,1.2127800266250768,0.7687708949783301,0.6148315816678525,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164
17,myv_jr-ud-train_Case=Ela,1.2378937564997057,1.0375245263882407,1.0699389876000593,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597
18,kpv_ikdp-ud-test_Case=Ela,2.2921536279159507,2.508704845134238,2.7020999365379845,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661
19,kpv_lattice-ud-test_Case=Ela,1.7453495600554139,1.8327071467520462,1.9816289491001777,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822
20,kpv_lattice-ud-train_Case=Ela,1.503963018795596,1.2383860464330176,1.1923893014910394,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
21,fi_pud-ud-test_Case=Ela,1.4587185672844387,1.4200742261617743,1.5205942259298837,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745
22,et_edt-ud-dev_Case=Ela,1.2201705109313343,0.8310910081253838,0.7348157442829983,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025
23,et_edt-ud-train_Case=Ela,1.2277236101150015,0.7959420746379597,0.6603885876412855,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445
24,et_edt-ud-test_Case=Ela,1.2136478434067903,0.8361387207831157,0.7497713387183436,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086
25,wbp_ufal-ud-test_Case=Ela,1.6547190813232433,1.0647065323364933,0.6810352803144473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,koi_uh-ud-train_Case=Ela,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,koi_uh-ud-test_Case=Ela,2.246690688016276,2.373520591863487,2.521659579766122,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543
28,krl_kkpp-ud-test_Case=Ela,1.3447747200252718,0.8241359111214606,0.5334876315651357,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138
29,fi_ftb-ud-dev_Case=Ela,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,fi_ftb-ud-train_Case=Ela,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,fi_ftb-ud-test_Case=Ela,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
