,Treebank,egy_ujaen-ud-test_Case=Lat,mdf_jr-ud-test_Case=Lat,myv_jr-ud-test_Case=Lat,myv_jr-ud-train_Case=Lat,sjo_xdt-ud-test_Case=Lat,eu_bdt-ud-train_Case=Lat,eu_bdt-ud-test_Case=Lat,eu_bdt-ud-dev_Case=Lat,fi_ftb-ud-dev_Case=Lat,fi_ftb-ud-train_Case=Lat,fi_ftb-ud-test_Case=Lat,ab_abnc-ud-test_Case=Lat
12,pl_pdb-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pl_pdb-ud-train_Case=Ins,3334.9403792771677,3306.977295557582,3327.043208675941,3325.2339274367323,3334.7311591260004,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954
14,pl_pdb-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,sah_yktdt-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,uk_iu-ud-dev_Case=Ins,3.4875727692199114,31.060460474959076,5.701420492572483,7.753688830613959,3.258116884900346,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617
17,uk_iu-ud-train_Case=Ins,3.78252776678633,30.847287904947976,5.475078824355805,7.520222375657876,3.553648141058642,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951
18,uk_iu-ud-test_Case=Ins,3.8511088900844883,30.80696193656489,5.387550080100173,7.438448637956588,3.619528713191522,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417
19,sa_vedic-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,sa_vedic-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,sa_vedic-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,hr_set-ud-dev_Case=Ins,3.2569425926894975,31.24525408602363,5.955081413899795,8.001044535211589,3.0322601267248857,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931
23,hr_set-ud-train_Case=Ins,3.0301671414331426,31.42202794593619,6.167983072764416,8.213648851671854,2.8077474573344414,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048
24,hr_set-ud-test_Case=Ins,2.921489695483509,31.500443793440017,6.238954640970511,8.28901147603194,2.6975624389891135,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627
25,orv_rnc-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,orv_rnc-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,orv_rnc-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,tr_atis-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,tr_atis-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,tr_atis-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,hi_pud-ud-test_Case=Ins,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,tr_kenet-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,tr_kenet-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,tr_kenet-ud-train_Case=Ins,1989.612022480765,1966.1346596812741,1981.0598549161334,1979.3039806795432,1989.3491888837666,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261
35,sk_snk-ud-dev_Case=Ins,4.34022059265418,30.40823230173001,5.554584412051975,7.489021877201116,4.142781068944762,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525
36,sk_snk-ud-test_Case=Ins,4.786804237660924,30.037627786577666,5.197254371418592,7.107722382313449,4.58512043118958,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193
37,sk_snk-ud-train_Case=Ins,2.742283972220514,31.636728993122812,6.448851321574145,8.49277022988883,2.52573837497928,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244
38,lt_hse-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,lt_hse-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,lt_hse-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,hit_hittb-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,sa_ufal-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,be_hse-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,be_hse-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,be_hse-ud-test_Case=Ins,623.810868773541,596.2621067953254,616.0740537219706,614.2901836689775,623.6071041228604,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742
46,cs_pud-ud-test_Case=Ins,3.513121921012346,31.00589638339066,5.98606561129969,7.9837362982182905,3.3100694599978837,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875
47,orv_ruthenian-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,orv_ruthenian-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,orv_ruthenian-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,ml_ufal-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,egy_ujaen-ud-test_Case=Ins,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,mr_ufal-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,mr_ufal-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,mr_ufal-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,si_stb-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,lt_alksnis-ud-test_Case=Ins,8.08309865905069,27.859304222432296,4.780463700869604,5.945688878104615,7.888437653037521,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785
57,lt_alksnis-ud-dev_Case=Ins,6.80163469569652,28.859747773520933,4.974848026483798,6.489087342793447,6.610670774311353,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805
58,lt_alksnis-ud-train_Case=Ins,7.089949661700705,28.54160614615016,4.658750815410245,6.128571219701043,6.892486258798104,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855
59,cu_proiel-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,cu_proiel-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,cu_proiel-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,olo_kkpp-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,hy_bsut-ud-train_Case=Ins,426.29098043472607,400.9083436397901,417.7156096897893,415.88926927431135,426.039840053134,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913
64,hy_bsut-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,hy_bsut-ud-dev_Case=Ins,174.7741399635541,150.19487341450773,166.37188255767597,164.57403066780594,174.53171721065488,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743
66,hsb_ufal-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,hsb_ufal-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,fi_tdt-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,fi_tdt-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,fi_tdt-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,sr_set-ud-test_Case=Ins,2.923664076864685,31.524183215807874,6.194450186518001,8.255232011669536,2.693748694493581,3.853968706702711,3.853968706702711,3.853968706702711,3.853968706702711,3.853968706702711,3.853968706702711,3.853968706702711
72,sr_set-ud-train_Case=Ins,2.789351877553531,31.631138165079204,6.310895580708969,8.371615218787987,2.5590968673651737,3.7190209475349576,3.7190209475349576,3.7190209475349576,3.7190209475349576,3.7190209475349576,3.7190209475349576,3.7190209475349576
73,sr_set-ud-dev_Case=Ins,3.223012953743748,31.28538496646637,5.938528292862126,7.996125256120632,2.9937956677101396,4.154854088894098,4.154854088894098,4.154854088894098,4.154854088894098,4.154854088894098,4.154854088894098,4.154854088894098
74,tr_framenet-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,tr_framenet-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,tr_framenet-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,ky_ktmu-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,ky_ktmu-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,kpv_ikdp-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,kpv_lattice-ud-test_Case=Ins,100.91580649234291,76.82447526667526,92.37061534120251,90.5381523159899,100.67060302044486,101.81355508968342,101.81355508968342,101.81355508968342,101.81355508968342,101.81355508968342,101.81355508968342,101.81355508968342
81,abq_atb-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,tr_gb-ud-test_Case=Ins,64.47221623821122,45.1275968781853,55.95910549323771,54.207844064551416,64.2182760525901,65.31717487256574,65.31717487256574,65.31717487256574,65.31717487256574,65.31717487256574,65.31717487256574,65.31717487256574
83,ru_taiga-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,ru_taiga-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,ru_taiga-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,fi_pud-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,cs_cltt-ud-dev_Case=Ins,4.9988454982200325,29.96911795137054,5.264005176173632,7.128309232942647,4.8025085074376355,5.927680194248629,5.927680194248629,5.927680194248629,5.927680194248629,5.927680194248629,5.927680194248629,5.927680194248629
88,cs_cltt-ud-train_Case=Ins,4.504155299940977,30.327015863029825,5.720210427178089,7.6038739227997265,4.320389239440367,5.437023495424304,5.437023495424304,5.437023495424304,5.437023495424304,5.437023495424304,5.437023495424304,5.437023495424304
89,cs_cltt-ud-test_Case=Ins,8.734632796289599,27.338931703879624,4.741842824070643,5.7169415315908445,8.537094337587877,9.657527429940018,9.657527429940018,9.657527429940018,9.657527429940018,9.657527429940018,9.657527429940018,9.657527429940018
90,hy_armtdp-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,hy_armtdp-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,hy_armtdp-ud-test_Case=Ins,110.37209792334292,86.18874636517229,101.97933674998549,100.1629251282526,110.13262601291227,111.26994203287786,111.26994203287786,111.26994203287786,111.26994203287786,111.26994203287786,111.26994203287786,111.26994203287786
93,ota_boun-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,ota_boun-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,ru_syntagrus-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,ru_syntagrus-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,ru_syntagrus-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,sjo_xdt-ud-test_Case=Ins,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99,orv_birchbark-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,orv_birchbark-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,orv_birchbark-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,ru_poetry-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,ru_poetry-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,ru_poetry-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,myu_tudet-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,wbp_ufal-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,koi_uh-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,cs_fictree-ud-dev_Case=Ins,3.1798994941175946,31.33049515205852,5.950951970357275,8.011982433153149,2.9476651942551175,4.10936840909688,4.10936840909688,4.10936840909688,4.10936840909688,4.10936840909688,4.10936840909688,4.10936840909688
109,cs_fictree-ud-train_Case=Ins,3.010474232083845,31.458398119498995,6.12363113599784,8.181074495164388,2.7809555966631767,3.9422742840411606,3.9422742840411606,3.9422742840411606,3.9422742840411606,3.9422742840411606,3.9422742840411606,3.9422742840411606
110,cs_fictree-ud-test_Case=Ins,2.8162817462301497,31.589659399805125,6.312778514002946,8.366034122225281,2.590561622080345,3.7553579845843172,3.7553579845843172,3.7553579845843172,3.7553579845843172,3.7553579845843172,3.7553579845843172,3.7553579845843172
111,hyw_armtdp-ud-test_Case=Ins,295.5807842198136,270.9123474483952,287.0552110916575,285.25183885515605,295.3302309491868,296.4338037403966,296.4338037403966,296.4338037403966,296.4338037403966,296.4338037403966,296.4338037403966,296.4338037403966
112,hyw_armtdp-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,hyw_armtdp-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,sl_sst-ud-train_Case=Ins,1.6551277143600513,32.514384983932466,7.291905667016523,9.35533261700653,1.4196240840445595,2.592174266818801,2.592174266818801,2.592174266818801,2.592174266818801,2.592174266818801,2.592174266818801,2.592174266818801
115,sl_sst-ud-test_Case=Ins,1.7301280863757666,32.47266715910529,7.209803351340841,9.277671753380796,1.4899347956425046,2.658997230571959,2.658997230571959,2.658997230571959,2.658997230571959,2.658997230571959,2.658997230571959,2.658997230571959
116,sl_sst-ud-dev_Case=Ins,1.7520070053264063,32.41827460779974,7.254749511979678,9.310053066414792,1.529774066250185,2.6972969617107383,2.6972969617107383,2.6972969617107383,2.6972969617107383,2.6972969617107383,2.6972969617107383,2.6972969617107383
117,ka_glc-ud-test_Case=Ins,6.101076994750006,29.409266544368055,3.865507568267145,5.792557208026906,5.864786929048701,6.983451513494049,6.983451513494049,6.983451513494049,6.983451513494049,6.983451513494049,6.983451513494049,6.983451513494049
118,arr_tudet-ud-test_Case=Ins,0.7071067811865476,33.391615714128,8.443051815957435,10.484739008011392,0.6187184335382291,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898
119,kk_ktb-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,kk_ktb-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,cs_pdt-ud-test_Case=Ins,3.516671459029383,31.014096052569876,5.910324466852294,7.921080570998203,3.3072446655973957,4.463243263200861,4.463243263200861,4.463243263200861,4.463243263200861,4.463243263200861,4.463243263200861,4.463243263200861
122,cs_pdt-ud-dev_Case=Ins,3.655106835187326,30.90168707991154,5.833363056307917,7.833983664711154,3.44778986045778,4.602788150610228,4.602788150610228,4.602788150610228,4.602788150610228,4.602788150610228,4.602788150610228,4.602788150610228
123,cs_pdt-ud-train_Case=Ins,3.5581028768091514,30.98019402982646,5.903248523364344,7.908316694768095,3.3506106136855194,4.5052627342499765,4.5052627342499765,4.5052627342499765,4.5052627342499765,4.5052627342499765,4.5052627342499765,4.5052627342499765
124,ta_mwtt-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,ota_dudu-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,ta_ttb-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,ta_ttb-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,ta_ttb-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,ru_pud-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,qtd_sagt-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,qtd_sagt-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,qtd_sagt-ud-train_Case=Ins,18.152134860671346,24.979991993593593,9.909299413986494,8.661446828158953,17.88876218467896,18.934096228761486,18.934096228761486,18.934096228761486,18.934096228761486,18.934096228761486,18.934096228761486,18.934096228761486
133,krl_kkpp-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,pl_pud-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,orv_torot-ud-test_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,orv_torot-ud-dev_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,orv_torot-ud-train_Case=Ins,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,cs_cac-ud-dev_Case=Ins,4.777908406525928,30.111115654092487,5.157902997352979,7.083897640659652,4.571152126922371,5.7065971337053645,5.7065971337053645,5.7065971337053645,5.7065971337053645,5.7065971337053645,5.7065971337053645,5.7065971337053645
139,cs_cac-ud-train_Case=Ins,4.417371231299064,30.34013214796337,5.323225677628112,7.281692848517341,4.209317460416643,5.3567190230188135,5.3567190230188135,5.3567190230188135,5.3567190230188135,5.3567190230188135,5.3567190230188135,5.3567190230188135
