,Treebank,ml_ufal-ud-test_Case=Ben,egy_ujaen-ud-test_Case=Ben,si_stb-ud-test_Case=Ben,ta_mwtt-ud-test_Case=Ben,eu_bdt-ud-train_Case=Ben,eu_bdt-ud-test_Case=Ben,eu_bdt-ud-dev_Case=Ben,am_att-ud-test_Case=Ben,ab_abnc-ud-test_Case=Ben
24,fi_pud-ud-test_Case=Com,0.4714045207910316,1.3743685418725535,1.3743685418725535,0.4714045207910316,0.3626558621839956,0.46481112585226425,0.3941127694557212,1.3743685418725535,0.4714045207910316
25,et_edt-ud-dev_Case=Com,4.503425194702186,5.331827029066583,5.331827029066583,4.503425194702186,4.3016422843173165,4.081283587758101,4.1758043504034505,5.331827029066583,4.503425194702186
26,et_edt-ud-train_Case=Com,4.365978718009279,5.189646676477866,5.189646676477866,4.365978718009279,4.1662646648952855,3.948240559909687,4.043373037467258,5.189646676477866,4.365978718009279
27,et_edt-ud-test_Case=Com,4.023652106571074,4.845626776316869,4.845626776316869,4.023652106571074,3.825571978092931,3.61067150485506,3.70481605160675,4.845626776316869,4.023652106571074
28,sjo_xdt-ud-test_Case=Com,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
29,wbp_ufal-ud-test_Case=Com,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
30,koi_uh-ud-test_Case=Com,7.0710678118654755,7.810249675906654,7.810249675906654,7.0710678118654755,6.894847836013774,6.693925752150874,6.788959080589886,7.810249675906654,7.0710678118654755
31,sme_giella-ud-train_Case=Com,15.105876340020794,15.880412463157246,15.880412463157246,15.105876340020794,14.910920617651708,14.685935364520171,14.790879367256952,15.880412463157246,15.105876340020794
32,sme_giella-ud-test_Case=Com,6.9160826734854215,7.707374917435497,7.707374917435497,6.9160826734854215,6.720755635448551,6.497504220738413,6.6019717123468205,7.707374917435497,6.9160826734854215
33,arr_tudet-ud-test_Case=Com,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
34,ta_mwtt-ud-test_Case=Com,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
35,ta_ttb-ud-train_Case=Com,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
36,ta_ttb-ud-dev_Case=Com,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
37,ta_ttb-ud-test_Case=Com,2.8284271247461903,3.605551275463989,3.605551275463989,2.8284271247461903,2.6575808935182668,2.478300891466162,2.5613577714208517,3.605551275463989,2.8284271247461903
38,krl_kkpp-ud-test_Case=Com,1.4142135623730951,2.23606797749979,2.23606797749979,1.4142135623730951,1.2146746964894597,1.0153148268053924,1.1253603805711172,2.23606797749979,1.4142135623730951
39,eu_bdt-ud-train_Case=Com,39.019048054906605,39.816070178314234,39.816070178314234,39.019048054906605,38.80961753810865,38.56882176506924,38.680790161130716,39.816070178314234,39.019048054906605
40,eu_bdt-ud-test_Case=Com,29.770417830083908,30.571410028180104,30.571410028180104,29.770417830083908,29.558242849204984,29.317756807053485,29.431460725397297,30.571410028180104,29.770417830083908
41,eu_bdt-ud-dev_Case=Com,38.48701079585163,39.29694644625712,39.29694644625712,38.48701079585163,38.27017620810289,38.02488626292841,38.13773753412037,39.29694644625712,38.48701079585163
42,fi_ftb-ud-dev_Case=Com,0.6236095644623235,1.5456030825826172,1.5456030825826172,0.6236095644623235,0.43859529776660633,0.4444444444444445,0.3260448852610959,1.5456030825826172,0.6236095644623235
43,fi_ftb-ud-train_Case=Com,0.6511451483079109,1.614826143444763,1.614826143444763,0.6511451483079109,0.4038700897670259,0.3033849210369156,0.2501496549426329,1.614826143444763,0.6511451483079109
44,fi_ftb-ud-test_Case=Com,0.692820323027551,1.6370705543744901,1.6370705543744901,0.692820323027551,0.4644912040170638,0.39409217446596,0.3152414354582179,1.6370705543744901,0.692820323027551
45,bxr_bdt-ud-test_Case=Com,0.9925341137422676,1.959507443590762,1.959507443590762,0.9925341137422676,0.745517726463969,0.5316529235692019,0.6215459044914449,1.959507443590762,0.9925341137422676
46,bej_nsc-ud-test_Case=Com,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
