,Treebank,hu_szeged-ud-dev_Case=Del,hu_szeged-ud-test_Case=Del,hu_szeged-ud-train_Case=Del
21,pl_pdb-ud-test_Case=Dat,0.3460596584664338,0.47841894620796255,0.3557845360854361
22,pl_pdb-ud-train_Case=Dat,0.4296281293547792,0.560440119924966,0.43980939893828197
23,pl_pdb-ud-dev_Case=Dat,0.42618423137003475,0.5562431152938987,0.4362877153736012
24,sah_yktdt-ud-test_Case=Dat,29.10689642942178,29.229980789210558,29.11737567772935
25,uk_iu-ud-dev_Case=Dat,7.3491580100573515,7.500527461673522,7.364101593809704
26,uk_iu-ud-train_Case=Dat,3.0451678826295128,3.1859582867395146,3.058467312796361
27,uk_iu-ud-test_Case=Dat,4.684566005221814,4.836002075685856,4.697270918710881
28,sa_vedic-ud-test_Case=Dat,2.1272889389743694,2.287878193761449,2.140204948009965
29,sa_vedic-ud-train_Case=Dat,2.0628319143418468,2.221109690420456,2.075544244802049
30,sa_vedic-ud-dev_Case=Dat,1.5247277326146405,1.675921170437895,1.537264454894861
31,es_ancora-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
32,es_ancora-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
33,es_ancora-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
34,hr_set-ud-dev_Case=Dat,4.393460038628235,4.544551073336667,4.406319478067366
35,hr_set-ud-train_Case=Dat,3.5917666857129587,3.7431996763065953,3.6047120828230366
36,hr_set-ud-test_Case=Dat,4.626224864533329,4.776929525995019,4.639108514784829
37,orv_rnc-ud-dev_Case=Dat,2.8832347892424024,3.0405232705607514,2.898905112009177
38,orv_rnc-ud-train_Case=Dat,3.3428244033800043,3.5005739505543363,3.3577508856082408
39,orv_rnc-ud-test_Case=Dat,2.9080925826279675,3.068346178998076,2.9249597971279564
40,la_circse-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
41,is_pud-ud-test_Case=Dat,82.35498620658267,82.50811102936045,82.36798366492098
42,grc_perseus-ud-dev_Case=Dat,11.598043819762363,11.73819794214139,11.610569435028662
43,grc_perseus-ud-train_Case=Dat,9.137200686388729,9.280660356467491,9.149426698662975
44,grc_perseus-ud-test_Case=Dat,14.852723919050304,14.990340049202384,14.865147266072277
45,tr_atis-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
46,tr_atis-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
47,tr_atis-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
48,pt_pud-ud-test_Case=Dat,0.3268454013011746,0.31634364169557383,0.32688755508729583
49,hi_pud-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
50,la_perseus-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
51,la_perseus-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
52,tr_kenet-ud-dev_Case=Dat,8.744379240993734,8.877948460413645,8.755499756089778
53,tr_kenet-ud-test_Case=Dat,1111.1454689132381,1111.2874684028031,1111.1575024169476
54,tr_kenet-ud-train_Case=Dat,23.52562181763334,23.662367381038973,23.53703360410214
55,sk_snk-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
56,sk_snk-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
57,sk_snk-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
58,lt_hse-ud-train_Case=Dat,4.830329127016983,4.997091249852986,4.8429721099779925
59,lt_hse-ud-test_Case=Dat,2.91600521600238,3.0557207188372426,2.928119050318738
60,lt_hse-ud-dev_Case=Dat,2.2517874538271596,2.416077215556488,2.2640958129213926
61,hit_hittb-ud-test_Case=Dat,3.8991926989703525,4.030721425405517,3.9106287186728226
62,sa_ufal-ud-test_Case=Dat,2.351778943168525,2.531299551753987,2.363846454769936
63,be_hse-ud-train_Case=Dat,0.4979169445471812,0.6418714996098278,0.5151580285911709
64,be_hse-ud-dev_Case=Dat,0.3728591151535476,0.510484938466118,0.38532594027253547
65,be_hse-ud-test_Case=Dat,1.5065524349587387,1.670962465589727,1.5213393050204103
66,gub_tudet-ud-test_Case=Dat,28.976895862517097,29.09648681634194,28.987142610619543
67,cs_pud-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
68,orv_ruthenian-ud-test_Case=Dat,1.408395858924733,1.5615934733965795,1.4206153560603296
69,orv_ruthenian-ud-train_Case=Dat,2.449942779961328,2.612683924023818,2.4645768933808605
70,orv_ruthenian-ud-dev_Case=Dat,2.4248570573698176,2.572019612360244,2.438094172430128
71,ml_ufal-ud-test_Case=Dat,8.293388770828654,8.432980350636933,8.305343915807384
72,apu_ufpa-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
73,egy_ujaen-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
74,de_pud-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
75,gl_treegal-ud-train_Case=Dat,0.8084431006036109,0.9122093165729066,0.8168697782192098
76,gl_treegal-ud-test_Case=Dat,1.582752309805197,1.688793107822034,1.5915852587890797
77,ro_nonstandard-ud-test_Case=Dat,1.5405158913834025,1.6686609984146392,1.551862989737657
78,ro_nonstandard-ud-dev_Case=Dat,1.1277537110026021,1.2493050224133724,1.1384308258391247
79,ro_nonstandard-ud-train_Case=Dat,1.4011465357215314,1.5275694681036307,1.4124283498038577
80,ro_simonero-ud-test_Case=Dat,26.0986968124587,26.23825689263113,26.118228196717375
81,ro_simonero-ud-train_Case=Dat,10.132855130042064,10.283959374476302,10.151226511676214
82,ro_simonero-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
83,sq_tsa-ud-test_Case=Dat,4.236452627399194,4.390012724380972,4.248615424428452
84,pt_petrogold-ud-train_Case=Dat,0.2939723678960656,0.10649955403405117,0.28019779169211134
85,pt_petrogold-ud-test_Case=Dat,0.2939723678960656,0.10649955403405117,0.28019779169211134
86,pt_petrogold-ud-dev_Case=Dat,0.2939723678960656,0.10649955403405117,0.28019779169211134
87,mr_ufal-ud-dev_Case=Dat,3.979499937565827,4.11128282934117,3.9907058303878222
88,mr_ufal-ud-test_Case=Dat,11.708390997617325,11.843657024763376,11.71990992201932
89,mr_ufal-ud-train_Case=Dat,4.221322547555793,4.360850058476464,4.232958220101205
90,pt_gsd-ud-dev_Case=Dat,1.259531560972737,1.3555180233147737,1.2673944059553497
91,pt_gsd-ud-test_Case=Dat,0.2939723678960656,0.10649955403405117,0.28019779169211134
92,pt_gsd-ud-train_Case=Dat,0.2939723678960656,0.10649955403405117,0.28019779169211134
93,si_stb-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
94,ro_tuecl-ud-test_Case=Dat,1.1584184479972939,1.2894071848988626,1.169805385480101
95,lt_alksnis-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
96,lt_alksnis-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
97,lt_alksnis-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
98,cu_proiel-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
99,cu_proiel-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
100,cu_proiel-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
101,hy_bsut-ud-train_Case=Dat,52.95745358563446,53.10716244811775,52.970551428370065
102,hy_bsut-ud-test_Case=Dat,62.23377948222311,62.385228487674524,62.24644442966844
103,hy_bsut-ud-dev_Case=Dat,36.48874111990192,36.64038009515754,36.50140206432529
104,mdf_jr-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
105,mdf_jr-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
106,la_llct-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
107,la_llct-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
108,la_llct-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
109,es_pud-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
110,hsb_ufal-ud-test_Case=Dat,10.014495666621965,10.165828624544508,10.026921708611138
111,hsb_ufal-ud-train_Case=Dat,4.481787562244157,4.616891809550708,4.49328631555794
112,sr_set-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
113,sr_set-ud-train_Case=Dat,1118.028288142308,1118.1758487525383,1118.041141987838
114,sr_set-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
115,myv_jr-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
116,myv_jr-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
117,tr_framenet-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
118,tr_framenet-ud-train_Case=Dat,903.3858704142973,903.5266233865176,903.3978425058009
119,tr_framenet-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
120,ky_ktmu-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
121,ky_ktmu-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
122,la_proiel-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
123,la_proiel-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
124,la_proiel-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
125,kpv_ikdp-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
126,kpv_lattice-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
127,kpv_lattice-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
128,tt_nmctt-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
129,tr_gb-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
130,grc_proiel-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
131,grc_proiel-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
132,grc_proiel-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
133,nds_lsdc-ud-train_Case=Dat,21.700357780194718,21.829044984841996,21.712483334785322
134,nds_lsdc-ud-test_Case=Dat,24.636234668511648,24.767652571330615,24.648403367769017
135,fo_oft-ud-test_Case=Dat,1167.3776537263993,1167.527753340543,1167.3901902485647
136,ru_taiga-ud-train_Case=Dat,1.172161043871891,1.3098335200489712,1.1840969207523362
137,ru_taiga-ud-dev_Case=Dat,1.3504720471678324,1.491584690556326,1.3623175436026955
138,ru_taiga-ud-test_Case=Dat,1.2991782947579396,1.4372443467517633,1.3109495611960507
139,tpn_tudet-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
140,ga_idt-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
141,ga_idt-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
142,ga_idt-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
143,ro_art-ud-test_Case=Dat,0.8948214723463749,1.002562204995395,0.9036625700804333
144,ceb_gja-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
145,cs_cltt-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
146,cs_cltt-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
147,cs_cltt-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
148,tl_trg-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
149,hy_armtdp-ud-train_Case=Dat,44.57069025246089,44.72082865174713,44.58287095552914
150,hy_armtdp-ud-dev_Case=Dat,90.97725465300397,91.12108543976103,90.98908762240681
151,hy_armtdp-ud-test_Case=Dat,76.89358527725264,77.03782986628796,76.90547423683566
152,mk_mtb-ud-test_Case=Dat,0.40349552906483194,0.4795218335236436,0.4094278603606576
153,is_gc-ud-test_Case=Dat,66.83875892980261,66.99556191139635,66.85548900413163
154,is_gc-ud-train_Case=Dat,70.71735618515827,70.8738128074157,70.73419382979469
155,is_gc-ud-dev_Case=Dat,91.17847695862126,91.33606649422835,91.19534025857101
156,ota_boun-ud-train_Case=Dat,17.108275378300206,17.258874049582644,17.120541908681325
157,ota_boun-ud-test_Case=Dat,26.746725887087795,26.894237105707326,26.75886477666425
158,ru_syntagrus-ud-train_Case=Dat,2.2286318976778206,2.3768727105885836,2.241366909052411
159,ru_syntagrus-ud-dev_Case=Dat,2.1477212671868213,2.2980695138276834,2.1608016179437235
160,ru_syntagrus-ud-test_Case=Dat,2.1600348480758114,2.307240396938602,2.172939841820022
161,grc_ptnk-ud-train_Case=Dat,2.0572222328198033,2.1804569916186187,2.068858481680753
162,grc_ptnk-ud-dev_Case=Dat,3.074119767621134,3.2035202754172563,3.086093009247841
163,grc_ptnk-ud-test_Case=Dat,1.5914253258953857,1.7046294256174712,1.6025164431659613
164,sjo_xdt-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
165,pt_bosque-ud-dev_Case=Dat,0.2939723678960656,0.10649955403405117,0.28019779169211134
166,pt_bosque-ud-test_Case=Dat,0.23653506919481496,0.1232728018412415,0.22575177729067628
167,pt_bosque-ud-train_Case=Dat,0.2586216089133026,0.0809069344064162,0.2454214309316483
168,orv_birchbark-ud-train_Case=Dat,1.8239144415122257,1.9792064970102807,1.8374855043116003
169,orv_birchbark-ud-dev_Case=Dat,1.6168211673725206,1.7744341593101984,1.6303384735840463
170,orv_birchbark-ud-test_Case=Dat,1.7398053099964554,1.8992346015761203,1.7543287377349868
171,nl_lassysmall-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
172,is_icepahc-ud-dev_Case=Dat,14.585018581112267,14.73168112363749,14.59734759835362
173,is_icepahc-ud-train_Case=Dat,16.023916331582825,16.169107747600687,16.036241356892752
174,is_icepahc-ud-test_Case=Dat,18.53195107783935,18.676884493933745,18.544253502639354
175,de_lit-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
176,ltg_cairo-ud-test_Case=Dat,3.5477344535754676,3.6609625104384147,3.558348512414498
177,ru_poetry-ud-test_Case=Dat,1.263575400833876,1.4050318023005732,1.2774676980332678
178,ru_poetry-ud-dev_Case=Dat,1.0093416028042357,1.1466102362841912,1.021513282583902
179,ru_poetry-ud-train_Case=Dat,1.1239031726119477,1.2657214707882716,1.136243459483502
180,fo_farpahc-ud-test_Case=Dat,14.943855833100567,15.080243950743855,14.955405676564487
181,fo_farpahc-ud-train_Case=Dat,8.053734451427987,8.183611150979845,8.064869739217102
182,fo_farpahc-ud-dev_Case=Dat,17.89645955898059,18.03253484981691,17.90799088922637
183,is_modern-ud-dev_Case=Dat,79.56917170877018,79.71126860209296,79.58155781420594
184,is_modern-ud-train_Case=Dat,54.004692719735814,54.14586516694279,54.01684340321001
185,is_modern-ud-test_Case=Dat,44.58920683863584,44.72780234125636,44.601096775935986
186,wbp_ufal-ud-test_Case=Dat,1.259531560972737,1.385262015165949,1.270131105316045
187,koi_uh-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
188,koi_uh-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
189,cs_fictree-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
190,cs_fictree-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
191,cs_fictree-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
192,la_udante-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
193,la_udante-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
194,la_udante-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
195,hyw_armtdp-ud-test_Case=Dat,43.623774610037884,43.775641372112524,43.63649266766576
196,hyw_armtdp-ud-dev_Case=Dat,33.411360117301186,33.56014442846019,33.42378660941211
197,hyw_armtdp-ud-train_Case=Dat,40.33790828432415,40.48981789516926,40.35103482242519
198,ro_rrt-ud-test_Case=Dat,9.10730494028745,9.24350657651393,9.119092369721795
199,ro_rrt-ud-train_Case=Dat,10.272955130856959,10.409575701854838,10.284826274330998
200,ro_rrt-ud-dev_Case=Dat,8.831599724228301,8.969990157960464,8.843439175770015
201,el_gdt-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
202,el_gdt-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
203,el_gdt-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
204,ha_southernautogramm-ud-test_Case=Dat,0.1937819401523736,0.1790320609831442,0.19526941397188094
205,ca_ancora-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
206,ca_ancora-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
207,ca_ancora-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
208,gd_arcosg-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
209,gd_arcosg-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
210,gd_arcosg-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
211,got_proiel-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
212,got_proiel-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
213,got_proiel-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
214,sl_sst-ud-train_Case=Dat,4.27814323102269,4.417684962803969,4.2906343450897335
215,sl_sst-ud-test_Case=Dat,4.296764566228093,4.443682060958767,4.31062836838728
216,sl_sst-ud-dev_Case=Dat,5.85602991964292,6.012879825634428,5.869963693706469
217,de_gsd-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
218,de_gsd-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
219,de_gsd-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
220,ka_glc-ud-test_Case=Dat,15.961971597898334,16.119144798644445,15.978801046603914
221,arr_tudet-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
222,aln_gps-ud-test_Case=Dat,2.0621418374004152,2.195075478328172,2.0740344192833384
223,kk_ktb-ud-test_Case=Dat,169.8673592927329,170.01418451516892,169.8794365285184
224,kk_ktb-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
225,ha_northernautogramm-ud-test_Case=Dat,0.5555555555555556,0.6514488723378999,0.5731586189434262
226,cs_pdt-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
227,cs_pdt-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
228,cs_pdt-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
229,gl_pud-ud-test_Case=Dat,0.4470196285527033,0.5031972260040235,0.45040022051157325
230,gn_oldtudet-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
231,ta_mwtt-ud-test_Case=Dat,7.0105299988087575,7.152107836353946,7.022535923900222
232,ota_dudu-ud-test_Case=Dat,28.627934643898232,28.76347387071894,28.639195358851637
233,ug_udt-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
234,ug_udt-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
235,ug_udt-ud-train_Case=Dat,621.3858863484802,621.5148485710771,621.3966756515539
236,lv_lvtb-ud-test_Case=Dat,2.624580814735594,2.7741307035708482,2.6372714112759597
237,lv_lvtb-ud-train_Case=Dat,2.7256270905863667,2.874586961282966,2.7381905511609888
238,lv_lvtb-ud-dev_Case=Dat,2.7351870509495955,2.885524245897872,2.747858233966973
239,ta_ttb-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
240,ta_ttb-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
241,ta_ttb-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
242,sga_dipwbg-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
243,xum_ikuvina-ud-test_Case=Dat,1.63712240015413,1.7590402467800619,1.6474002152287714
244,ru_pud-ud-test_Case=Dat,2.9881882194492313,3.1380618523861674,3.002081026309314
245,la_ittb-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
246,la_ittb-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
247,la_ittb-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
248,nl_alpino-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
249,qtd_sagt-ud-test_Case=Dat,41.51091664377702,41.645887305802965,41.523002415101004
250,qtd_sagt-ud-dev_Case=Dat,46.01655633345594,46.156358281258065,46.0290245757507
251,qtd_sagt-ud-train_Case=Dat,17.353433234205248,17.48905373462833,17.365537624356527
252,ga_cadhan-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
253,pl_pud-ud-test_Case=Dat,0.6911823448430794,0.8309711845022356,0.7027535448106648
254,orv_torot-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
255,orv_torot-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
256,orv_torot-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
257,cs_cac-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
258,cs_cac-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
259,cs_cac-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
260,yrl_complin-ud-test_Case=Dat,0.2939723678960656,0.10649955403405117,0.28019779169211134
261,eu_bdt-ud-train_Case=Dat,0.38240866825809344,0.5066709547962122,0.39211362414743883
262,eu_bdt-ud-test_Case=Dat,0.4171034747421499,0.5554813645063168,0.4272561755038455
263,eu_bdt-ud-dev_Case=Dat,0.3047223121116011,0.4136960771133285,0.31298016258172395
264,eme_tudet-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
265,pl_lfg-ud-test_Case=Dat,0.21052248687465822,0.2935778865637082,0.2144076757546036
266,pl_lfg-ud-train_Case=Dat,0.18985027104985663,0.20190398953424993,0.1871300179958
267,pl_lfg-ud-dev_Case=Dat,0.1864519145434779,0.11332904886133952,0.1768092081534321
268,tr_tourism-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
269,tr_tourism-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
270,tr_tourism-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
271,cs_poetry-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
272,ru_gsd-ud-test_Case=Dat,4.499146849534803,4.649915139548099,4.5126318315562965
273,ru_gsd-ud-dev_Case=Dat,4.041616266571808,4.183811187879467,4.053885572844825
274,ru_gsd-ud-train_Case=Dat,4.2036360049785575,4.355654763579142,4.216639499947691
275,aqz_tudet-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
276,tr_imst-ud-train_Case=Dat,8.142671252942474,8.292296469274804,8.155078613660306
277,tr_imst-ud-dev_Case=Dat,11.303398520948898,11.450362306693398,11.315617001851173
278,tr_imst-ud-test_Case=Dat,8.04677039985689,8.191671317198743,8.059019918700551
279,lv_cairo-ud-test_Case=Dat,3.5477344535754676,3.6609625104384147,3.558348512414498
280,bg_btb-ud-train_Case=Dat,0.9400732982148129,1.0308910198930004,0.9473608091652239
281,bg_btb-ud-test_Case=Dat,0.7747648569316026,0.8580095733233528,0.7812333128637776
282,bg_btb-ud-dev_Case=Dat,1.0034234951217826,1.0942950221842527,1.0107341415036386
283,gu_gujtb-ud-test_Case=Dat,0.6478835438717001,0.7497111395001487,0.6560203154788635
284,bxr_bdt-ud-train_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
285,bxr_bdt-ud-test_Case=Dat,32.54393990732158,32.679740642104285,32.555339281610024
286,bej_nsc-ud-test_Case=Dat,0.2939723678960656,0.10649955403405117,0.28019779169211134
287,es_coser-ud-test_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
288,tr_boun-ud-dev_Case=Dat,37.9591702671862,38.09946637741099,37.97079432008807
289,tr_boun-ud-test_Case=Dat,26.298084631619822,26.441503722228575,26.30994087513879
290,tr_boun-ud-train_Case=Dat,29.674726976441843,29.81646460128677,29.68646957816519
291,tr_penn-ud-dev_Case=Dat,1.259531560972737,1.08869426309121,1.2452843148017878
292,tr_penn-ud-test_Case=Dat,341.1955740526047,341.34046887232853,341.20777420432427
293,tr_penn-ud-train_Case=Dat,274.003775052435,274.1511215171507,274.0162620067207
