,Treebank,et_ewt-ud-train_Case=Add,et_ewt-ud-test_Case=Add,et_ewt-ud-dev_Case=Add,et_edt-ud-dev_Case=Add,et_edt-ud-train_Case=Add,et_edt-ud-test_Case=Add
36,olo_kkpp-ud-train_Case=Abl,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
37,hy_bsut-ud-train_Case=Abl,0.5837133714413776,0.5869227129044348,0.5748785611891488,0.5153527323704146,0.4901209307139677,0.46017371204526075
38,hy_bsut-ud-test_Case=Abl,0.49546673696503557,0.49755791970336577,0.48478953723519946,0.4265201586982404,0.4006205721159711,0.37101607815891935
39,hy_bsut-ud-dev_Case=Abl,0.524623815976813,0.5263142378100166,0.516036975773705,0.460096979979778,0.43477149668727555,0.406697153366269
40,mdf_jr-ud-test_Case=Abl,3.9674027314986957,3.971714088094104,3.9557993261616704,3.8746269645267026,3.8486438746875313,3.8088916570329645
41,mdf_jr-ud-train_Case=Abl,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
42,vep_vwt-ud-test_Case=Abl,0.6403644078486109,0.6450731330395125,0.636929362131845,0.5963289052740158,0.5816964199466084,0.5662662043340815
43,la_llct-ud-dev_Case=Abl,3.097063079044619,3.100790363566166,3.0880331227831626,2.9988413853335043,2.969483989242239,2.929068962229662
44,la_llct-ud-test_Case=Abl,3.215614585882409,3.219098797840381,3.2063970562209985,3.115887089254255,3.086637545890568,3.045819436169971
45,la_llct-ud-train_Case=Abl,2.854643002421674,2.8590105042964113,2.846124355055597,2.7571806510641337,2.7278645824932575,2.6873562177814887
46,fi_tdt-ud-train_Case=Abl,0.826112647543909,0.828766029963438,0.8170061872255194,0.7183491341724394,0.6895251699336797,0.6480098623659816
47,fi_tdt-ud-test_Case=Abl,0.6119604011012826,0.6152449468678516,0.6035588870867418,0.5040864920661204,0.4768097931746159,0.43690368562759846
48,fi_tdt-ud-dev_Case=Abl,1.2270893989523013,1.2288440515923067,1.2160323054513125,1.112895653102247,1.088616168512118,1.047801099398477
49,myv_jr-ud-test_Case=Abl,0.5933718693351366,0.596995644688049,0.5851782898145454,0.5165563004537179,0.48903575943378613,0.4547522650109099
50,myv_jr-ud-train_Case=Abl,1.0337550217341793,1.0389719328887843,1.0270197286199767,0.9594091252752779,0.9353095965624519,0.9024967421283827
51,tr_framenet-ud-test_Case=Abl,0.17918703903364583,0.17953683522207883,0.17092734994654515,0.10223395319485165,0.10658683861843514,0.11636507264324082
52,tr_framenet-ud-train_Case=Abl,1.282604800380036,1.2869412274326655,1.2737148528418707,1.1912720666378667,1.167296928284899,1.1301732504503996
53,tr_framenet-ud-dev_Case=Abl,1.6878549859591554,1.6926784818328091,1.6783295634221516,1.608071477749363,1.5855187363785948,1.5516714991253642
54,ky_ktmu-ud-train_Case=Abl,1.0312862955184416,1.033127399540706,1.0193195503270858,0.926842346191561,0.9056939621109213,0.8681188784630252
55,ky_ktmu-ud-test_Case=Abl,1.2814034785797523,1.2821192740525662,1.2676304045014393,1.1672247688318618,1.146589298445587,1.1064524408018395
56,la_proiel-ud-test_Case=Abl,1.542189853106717,1.5473044393235238,1.5352542376964027,1.4483548314434527,1.4169747700872053,1.3767172914615282
57,la_proiel-ud-dev_Case=Abl,1.52086024383297,1.5261767940403639,1.5138464411735104,1.4274782481672406,1.3964640340452454,1.3566608585720756
58,la_proiel-ud-train_Case=Abl,1.4632464454205665,1.4687226914662823,1.456144791816887,1.3698931377061345,1.3387653234121435,1.2985690839785025
59,kpv_ikdp-ud-test_Case=Abl,4.5921777924934055,4.5883663376347,4.577130482823286,4.4968124765192945,4.469572986913483,4.430741272629416
60,kpv_lattice-ud-test_Case=Abl,1.9260294864553977,1.9258631067676688,1.91214442349324,1.8153032739232449,1.7970592849339178,1.7595452318273235
61,tt_nmctt-ud-test_Case=Abl,0.4331639415474389,0.43175358059172037,0.4159601067859747,0.32229012618118696,0.3112184483504242,0.28212196627387914
62,tr_gb-ud-test_Case=Abl,1.4274577160223831,1.4324873006928989,1.4181443551773327,1.3366696653420345,1.3105561458133657,1.2715556293933723
63,fi_pud-ud-test_Case=Abl,0.6939046053705463,0.6979643512874012,0.6871161947760049,0.5943135617616996,0.5644493861568468,0.5246023899576765
64,hy_armtdp-ud-train_Case=Abl,0.4142514575793472,0.41771465293500437,0.40628535694145457,0.34486639977443334,0.320137678722138,0.2919218312220066
65,hy_armtdp-ud-dev_Case=Abl,0.2697600484399918,0.27718323502466874,0.2673071205174305,0.2355862421854273,0.22596469863851754,0.2224026776136149
66,hy_armtdp-ud-test_Case=Abl,0.6433858800896453,0.6477164704158038,0.6346945031067011,0.5705927317071043,0.5458392765704042,0.5137822467718197
67,ota_boun-ud-train_Case=Abl,0.7242647740319963,0.725416002637623,0.7126400796292461,0.6344658688814632,0.6049350735112523,0.5661200778782578
68,ota_boun-ud-test_Case=Abl,0.44354837824473126,0.44811494799392404,0.43714400148962496,0.3561693195690896,0.3266647610910652,0.2892245795937606
69,et_edt-ud-dev_Case=Abl,0.33317793779855537,0.33498682905856125,0.32766402686213864,0.2416196562516266,0.21045668656548583,0.17902640810847653
70,et_edt-ud-train_Case=Abl,0.3351421859124828,0.3376587640828146,0.32787715589116784,0.23299398231540325,0.1994136290334914,0.15747215678603482
71,et_edt-ud-test_Case=Abl,0.3497755424183765,0.35024154433073085,0.3394537182156462,0.2601700569270122,0.22666507462380883,0.18901267332106914
72,sjo_xdt-ud-test_Case=Abl,13.92865174028384,13.933175503844845,13.922528151289795,13.864452269552299,13.844421101530916,13.815252366667483
73,la_udante-ud-train_Case=Abl,1.422499124362342,1.4286829532290297,1.4171613881477,1.331941046496583,1.3004177565684245,1.2607329754910914
74,la_udante-ud-test_Case=Abl,1.8490015610260577,1.8546559260935507,1.8429723867976207,1.7602129758474196,1.729681543483243,1.6909118960716736
75,la_udante-ud-dev_Case=Abl,1.3738416616076354,1.3798479581967187,1.3687295120057041,1.2815719682004183,1.2498964522767946,1.2099330523044103
76,hyw_armtdp-ud-test_Case=Abl,0.24189865249058448,0.2451367450951305,0.23721493184337372,0.19581822604512789,0.18060653475117264,0.1741999750936797
77,hyw_armtdp-ud-dev_Case=Abl,0.4820921030029923,0.4847835648394312,0.4725550524874748,0.41299555616057154,0.38748777850589067,0.358187215339683
78,hyw_armtdp-ud-train_Case=Abl,0.5087219548683718,0.5124686872262426,0.5002194289760833,0.4373087262860183,0.4129116472493546,0.3828390291016535
79,arr_tudet-ud-test_Case=Abl,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
80,aln_gps-ud-test_Case=Abl,0.4614376464497292,0.4655183571632536,0.4527015067557842,0.3596803714977353,0.3363680418269908,0.302621261161171
81,kk_ktb-ud-test_Case=Abl,0.8301009106181002,0.8288655390041937,0.815100302469837,0.71694729318257,0.6975863308180995,0.6595054855664576
82,kk_ktb-ud-train_Case=Abl,0.7054442634630376,0.7048216273990348,0.6923692349248307,0.6014404477958709,0.5776788128862252,0.5391725657423053
83,gn_oldtudet-ud-test_Case=Abl,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
84,ta_mwtt-ud-test_Case=Abl,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
85,ota_dudu-ud-test_Case=Abl,0.5362758873607452,0.5357210785581648,0.5230489909306587,0.427060475855344,0.4072899162115564,0.3706401636191691
86,ug_udt-ud-test_Case=Abl,0.4766372332414133,0.47772480855364496,0.4649542822341797,0.36699191279775756,0.34738694360957484,0.3106061842727303
87,ug_udt-ud-dev_Case=Abl,0.6502834728342113,0.6528868231897711,0.63922792936402,0.5475850921149844,0.5199987077815966,0.4788240064845776
88,ug_udt-ud-train_Case=Abl,0.6326117706926891,0.6312567218044083,0.6178589914150049,0.5181323857108597,0.499436278971938,0.46193671994819313
89,xum_ikuvina-ud-test_Case=Abl,1.5289554588786454,1.532918352623478,1.5304263751646385,1.4565034615139536,1.417482013332467,1.3802799514925677
90,la_ittb-ud-dev_Case=Abl,1.4082144476552356,1.414166524860722,1.4001045495618172,1.3158919416019796,1.285633460771017,1.246249156117863
91,la_ittb-ud-test_Case=Abl,1.4820597630400227,1.4878683461628186,1.4725243506097834,1.3868829423744988,1.3567708935777065,1.3164062152486353
92,la_ittb-ud-train_Case=Abl,1.3655357677634479,1.3712731291269908,1.3581623692645741,1.2728582559253117,1.2416991233373693,1.201607701163005
93,qtd_sagt-ud-test_Case=Abl,0.3042823855765099,0.3071158105256512,0.2939714954006042,0.20736043319929706,0.19142528035062326,0.16465974251892823
94,qtd_sagt-ud-dev_Case=Abl,0.2332538132952106,0.23746308956475345,0.22132837083158471,0.15619640363222984,0.13728900683369055,0.11985643887797603
95,qtd_sagt-ud-train_Case=Abl,0.3591986054874386,0.3616413546297693,0.349848924362021,0.2666802717617836,0.24761053656147805,0.2183315872669872
96,krl_kkpp-ud-test_Case=Abl,0.21652888180906474,0.20662693298591564,0.20846292265881905,0.2128906972593961,0.20374733252115604,0.2158781140293606
97,eu_bdt-ud-train_Case=Abl,0.7095867949192477,0.7148901194721451,0.7024987270858694,0.6196269584470274,0.5933062638166894,0.5568442737186197
98,eu_bdt-ud-test_Case=Abl,0.83002367563343,0.8350089190629154,0.8229021212966752,0.7396000022074811,0.7120157854248739,0.674487279232606
99,eu_bdt-ud-dev_Case=Abl,0.7925021719100114,0.7984369467570049,0.7860757735125563,0.700930976192608,0.6744509848963258,0.6368195999777843
100,fi_ftb-ud-dev_Case=Abl,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
101,fi_ftb-ud-train_Case=Abl,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
102,fi_ftb-ud-test_Case=Abl,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
103,eme_tudet-ud-test_Case=Abl,0.08537445204230787,0.08655121357110072,0.10489559771388446,0.1928098119462971,0.21657124208449632,0.2586936976154283
104,tr_tourism-ud-train_Case=Abl,3.336573392624672,3.34055043743519,3.32412573432382,3.249506141376752,3.2245607895922648,3.187144818935711
105,tr_tourism-ud-dev_Case=Abl,18.17613389679839,18.181625410534057,18.166596771024444,18.09716723037641,18.072168523038087,18.036022843208098
106,tr_tourism-ud-test_Case=Abl,3.561532761417754,3.567164922094087,3.549037873791885,3.4854262842766093,3.4588340214015147,3.4225610636934554
107,aqz_tudet-ud-test_Case=Abl,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
108,tr_imst-ud-train_Case=Abl,1.3833372813232763,1.3867762455167756,1.3728468691121123,1.2813428723409694,1.2519928960952664,1.2091614176456733
109,tr_imst-ud-dev_Case=Abl,1.3351292141083095,1.3376237140815495,1.3232346364387213,1.228902292012075,1.201203626377617,1.1586062235878245
110,tr_imst-ud-test_Case=Abl,1.1256319476456293,1.128560522760887,1.1144279597508648,1.022655696409486,0.9939247795138187,0.9513524672038889
111,gu_gujtb-ud-test_Case=Abl,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
112,bxr_bdt-ud-train_Case=Abl,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
113,bxr_bdt-ud-test_Case=Abl,50.63955580402917,50.637494461854715,50.62306359655877,50.522766094876,50.50511397616584,50.46670412243838
114,bej_nsc-ud-test_Case=Abl,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
115,tr_boun-ud-dev_Case=Abl,0.46778822133130993,0.47366583779203303,0.46142193625510153,0.38742642058062915,0.358690866088431,0.32333956861639773
116,tr_boun-ud-test_Case=Abl,0.4790920261664473,0.48518606731296215,0.4736386029818177,0.4010907481671774,0.3700688164231368,0.3341246105678897
117,tr_boun-ud-train_Case=Abl,0.5243193696027201,0.5292083716104343,0.5162159392519856,0.44211363806618625,0.41292384657365405,0.3759035147613098
118,tr_penn-ud-dev_Case=Abl,1.4730364534140614,1.4726165146182653,1.4587863020944645,1.358688292437152,1.3395135240887106,1.3005242305194844
119,tr_penn-ud-test_Case=Abl,0.8048301983320877,0.8070007300259395,0.7932153939939345,0.6977660562409232,0.675480192600091,0.6352643931833035
120,tr_penn-ud-train_Case=Abl,1.356651556537712,1.3566558411670446,1.3427889885539679,1.242378884801308,1.2214158966136417,1.1812848935843359
