,Treebank,ess_sli-ud-test_Case=Equ,gub_tudet-ud-test_Case=Equ,egy_ujaen-ud-test_Case=Equ,ky_ktmu-ud-test_Case=Equ,tt_nmctt-ud-test_Case=Equ,tr_gb-ud-test_Case=Equ,ota_boun-ud-train_Case=Equ,ota_boun-ud-test_Case=Equ,qtd_sagt-ud-test_Case=Equ,qtd_sagt-ud-dev_Case=Equ,qtd_sagt-ud-train_Case=Equ,tr_imst-ud-train_Case=Equ,tr_imst-ud-dev_Case=Equ,tr_imst-ud-test_Case=Equ,tr_boun-ud-dev_Case=Equ,tr_boun-ud-test_Case=Equ,tr_boun-ud-train_Case=Equ
19,kpv_lattice-ud-test_Case=Ine,260.7067317888052,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634
20,kpv_lattice-ud-train_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,fi_pud-ud-test_Case=Ine,80.94392112658578,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783
22,et_edt-ud-dev_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,et_edt-ud-train_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,et_edt-ud-test_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,koi_uh-ud-train_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,koi_uh-ud-test_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,arr_tudet-ud-test_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,krl_kkpp-ud-test_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,eu_bdt-ud-train_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,eu_bdt-ud-test_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,eu_bdt-ud-dev_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,fi_ftb-ud-dev_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,fi_ftb-ud-train_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,fi_ftb-ud-test_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,ab_abnc-ud-test_Case=Ine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
