,Treebank,hu_szeged-ud-dev_Case=Tem,hu_szeged-ud-test_Case=Tem,hu_szeged-ud-train_Case=Tem,fa_seraji-ud-dev_Case=Tem,fa_seraji-ud-test_Case=Tem,fa_seraji-ud-train_Case=Tem,gub_tudet-ud-test_Case=Tem,lzh_tuecl-ud-test_Case=Tem,apu_ufpa-ud-test_Case=Tem,egy_ujaen-ud-test_Case=Tem,nyq_aha-ud-test_Case=Tem,mdf_jr-ud-test_Case=Tem,mdf_jr-ud-train_Case=Tem,myv_jr-ud-test_Case=Tem,myv_jr-ud-train_Case=Tem,kfm_aha-ud-test_Case=Tem,soj_aha-ud-test_Case=Tem,he_htb-ud-train_Case=Tem,lzh_kyoto-ud-dev_Case=Tem,lzh_kyoto-ud-train_Case=Tem,lzh_kyoto-ud-test_Case=Tem,gu_gujtb-ud-test_Case=Tem
16,de_hdt-ud-dev_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
17,sga_dipsgg-ud-test_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
18,pt_porttinari-ud-train_Case=Dat,1.1381929719981445,1.2366829652976885,1.2366829652976885,2.1565242585859323,2.1565242585859323,2.1565242585859323,1.2366829652976885,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,1.0703020007545068,2.9540403608663137,2.1565242585859323,2.1565242585859323,6.4410960317317745,2.1565242585859323,2.1565242585859323,2.1565242585859323,3.628463640856984
19,pt_porttinari-ud-test_Case=Dat,1.0812053930871859,1.178030178747903,1.178030178747903,2.0946968998021687,2.0946968998021687,2.0946968998021687,1.178030178747903,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,1.0795984808337746,2.9812338221013155,2.0946968998021687,2.0946968998021687,6.495485088167953,2.0946968998021687,2.0946968998021687,2.0946968998021687,3.6589281356759136
20,pt_porttinari-ud-dev_Case=Dat,0.9071475440448851,0.9999999999999999,0.9999999999999999,1.914854215512676,1.914854215512676,1.914854215512676,0.9999999999999999,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.1055415967851334,3.0550504633038935,1.914854215512676,1.914854215512676,6.630108093638696,1.914854215512676,1.914854215512676,1.914854215512676,3.7416573867739413
21,pl_pdb-ud-test_Case=Dat,0.44596754482775713,0.5616610525897442,0.5616610525897442,1.541535826120694,1.541535826120694,1.541535826120694,0.5616610525897442,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.1384812104284527,3.187991409171728,1.541535826120694,1.541535826120694,6.885651913103871,1.541535826120694,1.541535826120694,1.541535826120694,3.8900969708150006
22,pl_pdb-ud-train_Case=Dat,0.5307424877914155,0.6435400880868297,0.6435400880868297,1.6189288728823157,1.6189288728823157,1.6189288728823157,0.6435400880868297,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.0949845928899333,3.145977863682738,1.6189288728823157,1.6189288728823157,6.82017254921548,1.6189288728823157,1.6189288728823157,1.6189288728823157,3.846268749521178
23,pl_pdb-ud-dev_Case=Dat,0.5267743753092826,0.6392517636155841,0.6392517636155841,1.6141540233157499,1.6141540233157499,1.6141540233157499,0.6392517636155841,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.0988257233936127,3.149050147748312,1.6141540233157499,1.6141540233157499,6.827037861832314,1.6141540233157499,1.6141540233157499,1.6141540233157499,3.849427442644331
24,sah_yktdt-ud-test_Case=Dat,29.201348427769563,29.295904150580505,29.295904150580505,30.062435031114827,30.062435031114827,30.062435031114827,29.295904150580505,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,28.30832229417899,27.55902755904134,30.062435031114827,30.062435031114827,24.731053354032458,30.062435031114827,30.062435031114827,30.062435031114827,27.253440149823287
25,uk_iu-ud-dev_Case=Dat,7.464815618769309,7.581263453775733,7.581263453775733,8.489732360655166,8.489732360655166,8.489732360655166,7.581263453775733,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,6.4332469769679035,5.99796261705219,8.489732360655166,8.489732360655166,4.337882227795289,8.489732360655166,8.489732360655166,8.489732360655166,5.88859538052629
26,uk_iu-ud-train_Case=Dat,3.1535497032699755,3.2649834546386796,3.2649834546386796,4.162123839315832,4.162123839315832,4.162123839315832,3.2649834546386796,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,2.323135610404069,3.000370347510824,4.162123839315832,4.162123839315832,5.138949422750787,4.162123839315832,4.162123839315832,4.162123839315832,3.4162323215574495
27,uk_iu-ud-test_Case=Dat,4.798753592573866,4.921794263224878,4.921794263224878,5.847542709481503,5.847542709481503,5.847542709481503,4.921794263224878,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,3.7875151340589297,3.781509797061339,5.847542709481503,5.847542709481503,4.151556624433413,5.847542709481503,5.847542709481503,5.847542709481503,3.913434279558353
28,sa_vedic-ud-test_Case=Dat,2.2460882269959814,2.3765868903590626,2.3765868903590626,3.344574254420582,3.344574254420582,3.344574254420582,2.3765868903590626,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,1.3561704855320063,2.6082821947903714,3.344574254420582,3.344574254420582,5.402490901194099,3.344574254420582,3.344574254420582,3.344574254420582,3.167669515544079
29,sa_vedic-ud-train_Case=Dat,2.179819482997235,2.307959786167847,2.307959786167847,3.268627846799917,3.268627846799917,3.268627846799917,2.307959786167847,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,1.33420067039327,2.6289033424860744,3.268627846799917,3.268627846799917,5.493599051804016,3.268627846799917,3.268627846799917,3.268627846799917,3.198128150347912
30,sa_vedic-ud-dev_Case=Dat,1.639918870013623,1.7612868929491232,1.7612868929491232,2.7268048798195497,2.7268048798195497,2.7268048798195497,1.7612868929491232,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,1.0097484026898451,2.696070879250218,2.7268048798195497,2.7268048798195497,5.907097272429247,2.7268048798195497,2.7268048798195497,2.7268048798195497,3.331986122311193
31,es_ancora-ud-train_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
32,es_ancora-ud-test_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
33,es_ancora-ud-dev_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
34,hr_set-ud-dev_Case=Dat,4.507441386960963,4.628452258554555,4.628452258554555,5.553167082786309,5.553167082786309,5.553167082786309,4.628452258554555,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,3.5206983172313495,3.5895451606940614,5.553167082786309,5.553167082786309,4.29846665599928,5.553167082786309,5.553167082786309,5.553167082786309,3.7652738666464667
35,hr_set-ud-train_Case=Dat,3.706058257874621,3.8267602487269645,3.8267602487269645,4.7576712783229205,4.7576712783229205,4.7576712783229205,3.8267602487269645,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,2.75171654228534,3.108977166671039,4.7576712783229205,4.7576712783229205,4.603857179327328,4.7576712783229205,4.7576712783229205,4.7576712783229205,3.4161481272349543
36,hr_set-ud-test_Case=Dat,4.74006990430579,4.859257744968244,4.859257744968244,5.783442463408472,5.783442463408472,5.783442463408472,4.859257744968244,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,3.747916758376857,3.7447074108971306,5.783442463408472,5.783442463408472,4.161219057077996,5.783442463408472,5.783442463408472,5.783442463408472,3.886505261216907
37,orv_rnc-ud-dev_Case=Dat,3.003781550859822,3.1302806575635267,3.1302806575635267,4.083079518090304,4.083079518090304,4.083079518090304,3.1302806575635267,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,1.9830196610936446,2.759792311983972,4.083079518090304,4.083079518090304,4.765689099000971,4.083079518090304,4.083079518090304,4.083079518090304,3.190613252545619
38,orv_rnc-ud-train_Case=Dat,3.462472854842062,3.5916733850797216,3.5916733850797216,4.539215744936601,4.539215744936601,4.539215744936601,3.5916733850797216,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,2.4081234705191545,2.933752348513467,4.539215744936601,4.539215744936601,4.5033281283674995,4.539215744936601,4.539215744936601,4.539215744936601,3.2784538840544846
39,orv_rnc-ud-test_Case=Dat,3.03004186500842,3.158658880905934,3.158658880905934,4.107366462742187,4.107366462742187,4.107366462742187,3.158658880905934,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,2.0009479235084036,2.7787713778521566,4.107366462742187,4.107366462742187,4.795705640736574,4.107366462742187,4.107366462742187,4.107366462742187,3.204755725364924
40,la_circse-ud-test_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
41,is_pud-ud-test_Case=Dat,82.47160268844058,82.5923967444946,82.5923967444946,83.5211589957898,83.5211589957898,83.5211589957898,82.5923967444946,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,81.3450374092428,80.31689735043305,83.5211589957898,83.5211589957898,76.25378023416282,83.5211589957898,83.5211589957898,83.5211589957898,79.87279887420999
42,grc_perseus-ud-dev_Case=Dat,11.711525021921798,11.829280500631885,11.829280500631885,12.744876506370305,12.744876506370305,12.744876506370305,11.829280500631885,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,10.648982646760007,9.93387523389688,12.744876506370305,12.744876506370305,6.887614253412151,12.744876506370305,12.744876506370305,12.744876506370305,9.666016612991609
43,grc_perseus-ud-train_Case=Dat,9.247987067533494,9.362442612571504,9.362442612571504,10.262650648850979,10.262650648850979,10.262650648850979,9.362442612571504,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,8.225653003803993,7.6477882428208,10.262650648850979,10.262650648850979,5.238458054122973,10.262650648850979,10.262650648850979,10.262650648850979,7.460250107985303
44,grc_perseus-ud-test_Case=Dat,14.965091445365996,15.08054083805241,15.08054083805241,15.986689060580419,15.986689060580419,15.986689060580419,15.08054083805241,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,13.90619674561533,13.116551531914881,15.986689060580419,15.986689060580419,9.813911731991379,15.986689060580419,15.986689060580419,15.986689060580419,12.805005525716146
45,tr_atis-ud-dev_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
46,tr_atis-ud-train_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
47,tr_atis-ud-test_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
48,pt_pud-ud-test_Case=Dat,0.35083719114979467,0.4040610178208843,0.4040610178208843,1.3170777796132698,1.3170777796132698,1.3170777796132698,0.4040610178208843,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3586040588273434,3.351819487614305,1.3170777796132698,1.3170777796132698,7.119067526648387,1.3170777796132698,1.3170777796132698,1.3170777796132698,4.05573416187954
49,hi_pud-ud-test_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
50,la_perseus-ud-test_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
51,la_perseus-ud-train_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
52,tr_kenet-ud-dev_Case=Dat,8.845214580177887,8.949726063428821,8.949726063428821,9.780679893265074,9.780679893265074,9.780679893265074,8.949726063428821,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,7.933171084000644,7.495821516028828,9.780679893265074,9.780679893265074,6.005192769608708,9.780679893265074,9.780679893265074,9.780679893265074,7.3759940969410644
53,tr_kenet-ud-test_Case=Dat,1111.2538104546593,1111.3631269751575,1111.3631269751575,1112.2288433591352,1112.2288433591352,1112.2288433591352,1111.3631269751575,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1110.2064873006482,1109.2026415403093,1112.2288433591352,1112.2288433591352,1105.5213136796594,1112.2288433591352,1112.2288433591352,1112.2288433591352,1108.7713921273403
54,tr_kenet-ud-train_Case=Dat,23.628717418439994,23.73531830108319,23.73531830108319,24.566461491594044,24.566461491594044,24.566461491594044,23.73531830108319,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,22.65183403253903,21.863236184131996,24.566461491594044,24.566461491594044,18.782264172258785,24.566461491594044,24.566461491594044,24.566461491594044,21.538993680323586
55,sk_snk-ud-dev_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
56,sk_snk-ud-test_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
57,sk_snk-ud-train_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
58,lt_hse-ud-train_Case=Dat,4.947379356790825,5.085979502514732,5.085979502514732,6.020148461624514,6.020148461624514,6.020148461624514,5.085979502514732,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,3.8916532833460096,3.863895379018433,6.020148461624514,6.020148461624514,3.9912012602724007,6.020148461624514,6.020148461624514,6.020148461624514,3.9676425620259694
59,lt_hse-ud-test_Case=Dat,3.025929609227551,3.13581462037113,3.13581462037113,4.06201920231798,4.06201920231798,4.06201920231798,3.13581462037113,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,2.1473497877875207,2.857738033247041,4.06201920231798,4.06201920231798,4.970747764002247,4.06201920231798,4.06201920231798,4.06201920231798,3.2914029430219163
60,lt_hse-ud-dev_Case=Dat,2.366997797089928,2.5071326821120348,2.5071326821120348,3.4434202266268423,3.4434202266268423,3.4434202266268423,2.5071326821120348,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,1.5013221686128044,2.712405363721075,3.4434202266268423,3.4434202266268423,5.439603451933396,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.251373336211726
61,hit_hittb-ud-test_Case=Dat,4.003133417773361,4.10885824157791,4.10885824157791,4.988257817052234,4.988257817052234,4.988257817052234,4.10885824157791,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,3.1554381824806503,3.4471315683307933,4.988257817052234,4.988257817052234,4.87133844765532,4.988257817052234,4.988257817052234,4.988257817052234,3.7259516971349367
62,sa_ufal-ud-test_Case=Dat,2.4671452238479104,2.6246692913372702,2.6246692913372702,3.5433819375782165,3.5433819375782165,3.5433819375782165,2.6246692913372702,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,1.5634719199411433,2.778888666755511,3.5433819375782165,3.5433819375782165,5.455629101110969,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.2998316455372216
63,be_hse-ud-train_Case=Dat,0.6122761752454694,0.7306031936500259,0.7306031936500259,1.7050530777470636,1.7050530777470636,1.7050530777470636,0.7306031936500259,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.0361861570390491,3.0984219528921217,1.7050530777470636,1.7050530777470636,6.740006036363337,1.7050530777470636,1.7050530777470636,1.7050530777470636,3.7965123616922765
64,be_hse-ud-dev_Case=Dat,0.4759858191164943,0.5955564624785799,0.5955564624785799,1.5667442356683494,1.5667442356683494,1.5667442356683494,0.5955564624785799,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.1213675926197342,3.1787871114624835,1.5667442356683494,1.5667442356683494,6.864651302142011,1.5667442356683494,1.5667442356683494,1.5667442356683494,3.880037048792189
65,be_hse-ud-test_Case=Dat,1.6257829907269234,1.762841452913277,1.762841452913277,2.7172545072324215,2.7172545072324215,2.7172545072324215,1.762841452913277,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,0.9590988085217605,2.723592263114213,2.7172545072324215,2.7172545072324215,5.9051283663094205,2.7172545072324215,2.7172545072324215,2.7172545072324215,3.358574665124008
66,gub_tudet-ud-test_Case=Dat,29.0687045348315,29.160475533388226,29.160475533388226,29.905406423142512,29.905406423142512,29.905406423142512,29.160475533388226,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,28.191803379311832,27.48332827976505,29.905406423142512,29.905406423142512,24.71757134779494,29.905406423142512,29.905406423142512,29.905406423142512,27.190684679377483
67,cs_pud-ud-test_Case=Dat,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
68,orv_ruthenian-ud-test_Case=Dat,1.5227062813205743,1.655594354482949,1.655594354482949,2.607568198644489,2.607568198644489,2.607568198644489,1.655594354482949,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,0.8870240591364995,2.755892696864335,2.607568198644489,2.607568198644489,5.9870288961525455,2.607568198644489,2.607568198644489,2.607568198644489,3.4008432681670366
69,orv_ruthenian-ud-train_Case=Dat,2.570396198691673,2.7112784753443684,2.7112784753443684,3.6603091299490744,3.6603091299490744,3.6603091299490744,2.7112784753443684,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,1.5570193344272518,2.689600543028373,3.6603091299490744,3.6603091299490744,5.1322319779554855,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.195392793241089
70,orv_ruthenian-ud-dev_Case=Dat,2.5407402821151943,2.6654717131146053,2.6654717131146053,3.6135327637321817,3.6135327637321817,3.6135327637321817,2.6654717131146053,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,1.5806875332001016,2.687478465129446,3.6135327637321817,3.6135327637321817,5.163874836569884,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.200953093995382
