,Treebank,hu_szeged-ud-dev_Case=Ess,hu_szeged-ud-test_Case=Ess,hu_szeged-ud-train_Case=Ess,fi_ood-ud-test_Case=Ess,sms_giellagas-ud-test_Case=Ess,et_ewt-ud-train_Case=Ess,et_ewt-ud-test_Case=Ess,et_ewt-ud-dev_Case=Ess,egy_ujaen-ud-test_Case=Ess,olo_kkpp-ud-test_Case=Ess,olo_kkpp-ud-train_Case=Ess,vep_vwt-ud-test_Case=Ess,fi_tdt-ud-train_Case=Ess,fi_tdt-ud-test_Case=Ess,fi_tdt-ud-dev_Case=Ess,fi_pud-ud-test_Case=Ess,et_edt-ud-dev_Case=Ess,et_edt-ud-train_Case=Ess,et_edt-ud-test_Case=Ess,sme_giella-ud-train_Case=Ess,sme_giella-ud-test_Case=Ess,ka_glc-ud-test_Case=Ess,krl_kkpp-ud-test_Case=Ess,eu_bdt-ud-train_Case=Ess,eu_bdt-ud-test_Case=Ess,eu_bdt-ud-dev_Case=Ess,fi_ftb-ud-dev_Case=Ess,fi_ftb-ud-train_Case=Ess,fi_ftb-ud-test_Case=Ess,ab_abnc-ud-test_Case=Ess
10,tr_pud-ud-test_Case=Loc,1032.2696791421274,1032.8587965448132,1033.2407416452409,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772,1034.690775062772
11,pl_pdb-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pl_pdb-ud-train_Case=Loc,18054.699808267836,18055.22808755403,18055.569299601622,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642,18057.104502106642
13,pl_pdb-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,uk_iu-ud-dev_Case=Loc,0.5759844043257292,0.7073943992964692,0.9906992139183681,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375,2.5312407050621375
15,uk_iu-ud-train_Case=Loc,0.5741240354309507,0.7318413710481917,1.0187490021472931,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683,2.5631727626677683
16,uk_iu-ud-test_Case=Loc,0.5734138124181605,0.7055324891500995,0.9878248493858934,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706,2.533995936859706
17,sa_vedic-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,sa_vedic-ud-train_Case=Loc,2096.507388529487,2096.994176921921,2097.3034896889244,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088,2098.8328767304088
19,sa_vedic-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,bn_bru-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,hr_set-ud-dev_Case=Loc,0.7140926862250243,0.790881398894822,1.0355111302302389,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767,2.5506280728351767
22,hr_set-ud-train_Case=Loc,0.7203634547857682,0.7853300646997283,1.0254813735381965,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997
23,hr_set-ud-test_Case=Loc,0.7347434969320533,0.7620370199523206,0.9903187670117726,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765
24,orv_rnc-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,orv_rnc-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,orv_rnc-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,la_circse-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,grc_perseus-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,tr_atis-ud-dev_Case=Loc,9.58473673484406,10.06059558232386,10.374086332667042,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105
30,tr_atis-ud-train_Case=Loc,52.4581426560993,52.98491429881335,53.32903805997736,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107
31,tr_atis-ud-test_Case=Loc,11.589404027571295,12.066548802370958,12.384149966694153,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206
32,hi_pud-ud-test_Case=Loc,1.6496526752555574,1.0596268544412097,0.6758753459276535,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844
33,la_perseus-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,la_perseus-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,tr_kenet-ud-dev_Case=Loc,595.0039015478326,595.592489542976,595.9757425078578,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425
36,tr_kenet-ud-test_Case=Loc,225.1937966102664,225.782166995831,226.1645343155338,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557
37,tr_kenet-ud-train_Case=Loc,337.1944382790873,337.78296029649965,338.16573787721165,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343
38,sms_giellagas-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,sms_giellagas-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,sk_snk-ud-dev_Case=Loc,0.588106986254275,0.66973652807914,0.9415698283226891,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764
41,sk_snk-ud-test_Case=Loc,0.5632585260338344,0.6528886439092615,0.9312703436665911,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484
42,sk_snk-ud-train_Case=Loc,0.5268818780834921,0.6487564235378708,0.9408487261462427,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874
43,lt_hse-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,lt_hse-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,lt_hse-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,ess_sli-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,sa_ufal-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,be_hse-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,be_hse-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,be_hse-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,gub_tudet-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,cs_pud-ud-test_Case=Loc,0.6915161999563048,0.7025307363058404,0.9359904513420145,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652
53,orv_ruthenian-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,orv_ruthenian-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,orv_ruthenian-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,lzh_tuecl-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,ml_ufal-ud-test_Case=Loc,56.6291192131499,57.21410315647707,57.5946202317653,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068
58,apu_ufpa-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,egy_ujaen-ud-test_Case=Loc,1.3024457392256517,0.8214969698867554,0.6144654290501912,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252
60,nyq_aha-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,mr_ufal-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,mr_ufal-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
