,Treebank,kpv_ikdp-ud-test_Case=Adp,kpv_lattice-ud-test_Case=Adp
79,ro_nonstandard-ud-train_Case=Dat,1.370685425794896,1.1788326036165468
80,ro_simonero-ud-test_Case=Dat,26.05549632781707,25.924698648200327
81,ro_simonero-ud-train_Case=Dat,10.07937939006608,9.93000503524545
82,ro_simonero-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
83,sq_tsa-ud-test_Case=Dat,4.189935029992179,4.011234224026316
84,pt_petrogold-ud-train_Case=Dat,0.4714045207910316,0.5385164807134505
85,pt_petrogold-ud-test_Case=Dat,0.4714045207910316,0.5385164807134505
86,pt_petrogold-ud-dev_Case=Dat,0.4714045207910316,0.5385164807134505
87,mr_ufal-ud-dev_Case=Dat,3.9228674319799404,3.7669616403674726
88,mr_ufal-ud-test_Case=Dat,11.64283279771532,11.458184847522753
89,mr_ufal-ud-train_Case=Dat,4.165803313200999,3.9801991001866543
90,pt_gsd-ud-dev_Case=Dat,1.2472191289246473,1.044030650891055
91,pt_gsd-ud-test_Case=Dat,0.4714045207910316,0.5385164807134505
92,pt_gsd-ud-train_Case=Dat,0.4714045207910316,0.5385164807134505
93,si_stb-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
94,ro_tuecl-ud-test_Case=Dat,1.1354866677750173,0.9420947580160318
95,lt_alksnis-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
96,lt_alksnis-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
97,lt_alksnis-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
98,cu_proiel-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
99,cu_proiel-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
100,cu_proiel-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
101,hy_bsut-ud-train_Case=Dat,52.89632824639261,52.74203876473893
102,hy_bsut-ud-test_Case=Dat,62.173978122326666,62.01723953869601
103,hy_bsut-ud-dev_Case=Dat,36.431485781942314,36.27924124627141
104,mdf_jr-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
105,mdf_jr-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
106,la_llct-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
107,la_llct-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
108,la_llct-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
109,es_pud-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
110,hsb_ufal-ud-test_Case=Dat,9.953363473944094,9.79049993048817
111,hsb_ufal-ud-train_Case=Dat,4.422166387140534,4.27668095606862
112,sr_set-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
113,sr_set-ud-train_Case=Dat,1117.9628298333039,1117.811204989465
114,sr_set-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
115,myv_jr-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
116,myv_jr-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
117,tr_framenet-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
118,tr_framenet-ud-train_Case=Dat,903.3143909453058,903.1630472954482
119,tr_framenet-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
120,ky_ktmu-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
121,ky_ktmu-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
122,la_proiel-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
123,la_proiel-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
124,la_proiel-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
125,kpv_ikdp-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
126,kpv_lattice-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
127,kpv_lattice-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
128,tt_nmctt-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
129,tr_gb-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
130,grc_proiel-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
131,grc_proiel-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
132,grc_proiel-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
133,nds_lsdc-ud-train_Case=Dat,21.632525669900417,21.443464737089382
134,nds_lsdc-ud-test_Case=Dat,24.568427684507792,24.38306276906164
135,fo_oft-ud-test_Case=Dat,1167.3078238217868,1167.1406470515883
136,ru_taiga-ud-train_Case=Dat,1.149454797624899,0.9663774539463379
137,ru_taiga-ud-dev_Case=Dat,1.3208217155658306,1.1359004621929334
138,ru_taiga-ud-test_Case=Dat,1.270517957592676,1.0806560105475351
139,tpn_tudet-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
140,ga_idt-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
141,ga_idt-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
142,ga_idt-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
143,ro_art-ud-test_Case=Dat,0.890870806374748,0.7587583842794
144,ceb_gja-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
145,cs_cltt-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
146,cs_cltt-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
147,cs_cltt-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
148,tl_trg-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
149,hy_armtdp-ud-train_Case=Dat,44.50899863677585,44.3510789022306
150,hy_armtdp-ud-dev_Case=Dat,90.91389088338238,90.76249225313286
151,hy_armtdp-ud-test_Case=Dat,76.82961748867939,76.67984508314625
152,mk_mtb-ud-test_Case=Dat,0.4714045207910317,0.3472111109333277
153,is_gc-ud-test_Case=Dat,66.77806509649812,66.62295862557421
154,is_gc-ud-train_Case=Dat,70.65655688236522,70.5019046738076
155,is_gc-ud-dev_Case=Dat,91.11912227652573,90.96503296444313
156,ota_boun-ud-train_Case=Dat,17.046863510791525,16.87986966774329
157,ota_boun-ud-test_Case=Dat,26.682807615058472,26.521395974654965
158,ru_syntagrus-ud-train_Case=Dat,2.1852540807657572,2.0118677021624145
159,ru_syntagrus-ud-dev_Case=Dat,2.1077295846104662,1.934299869077854
160,ru_syntagrus-ud-test_Case=Dat,2.1186377720986473,1.9459210542528942
161,grc_ptnk-ud-train_Case=Dat,2.014151419404539,1.8052130745102881
162,grc_ptnk-ud-dev_Case=Dat,3.0254623154523377,2.8213235664607255
163,grc_ptnk-ud-test_Case=Dat,1.5569771282128,1.3361470311641939
164,sjo_xdt-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
165,pt_bosque-ud-dev_Case=Dat,0.4714045207910316,0.5385164807134505
166,pt_bosque-ud-test_Case=Dat,0.41738165801299354,0.4548598761434203
167,pt_bosque-ud-train_Case=Dat,0.44176311417682734,0.4933018745582555
168,orv_birchbark-ud-train_Case=Dat,1.7932468689360272,1.573581637396094
169,orv_birchbark-ud-dev_Case=Dat,1.591004254482377,1.3715810139109406
170,orv_birchbark-ud-test_Case=Dat,1.7129805506134756,1.4952294462519042
171,nl_lassysmall-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
172,is_icepahc-ud-dev_Case=Dat,14.522460546076251,14.359166662241131
173,is_icepahc-ud-train_Case=Dat,15.960281746157019,15.797452474274657
174,is_icepahc-ud-test_Case=Dat,18.467645834349224,18.30383097757217
175,de_lit-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
176,ltg_cairo-ud-test_Case=Dat,3.4960294939005054,3.3301651610693423
177,ru_poetry-ud-test_Case=Dat,1.2404928734682839,1.055625148737697
178,ru_poetry-ud-dev_Case=Dat,0.9930471314042573,0.7971209848256935
179,ru_poetry-ud-train_Case=Dat,1.1114887182046704,0.9348894489763868
180,fo_farpahc-ud-test_Case=Dat,14.88362261756936,14.73435139770703
181,fo_farpahc-ud-train_Case=Dat,7.9949129356499755,7.846989429947687
182,fo_farpahc-ud-dev_Case=Dat,17.834208278217368,17.68457086386978
183,is_modern-ud-dev_Case=Dat,79.5021837575687,79.34459653939895
184,is_modern-ud-train_Case=Dat,53.938334897877176,53.7786427497013
185,is_modern-ud-test_Case=Dat,44.52332825285385,44.36974220872417
186,wbp_ufal-ud-test_Case=Dat,1.2304019216861168,1.019803902718557
187,koi_uh-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
188,koi_uh-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
189,cs_fictree-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
190,cs_fictree-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
191,cs_fictree-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
192,la_udante-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
193,la_udante-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
194,la_udante-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
195,hyw_armtdp-ud-test_Case=Dat,43.561258663938766,43.40496958922505
196,hyw_armtdp-ud-dev_Case=Dat,33.348060053811,33.19413627508223
197,hyw_armtdp-ud-train_Case=Dat,40.27546870358612,40.119107754480055
198,ro_rrt-ud-test_Case=Dat,9.047959893329132,8.891338239635807
199,ro_rrt-ud-train_Case=Dat,10.212041774798678,10.055155259186048
200,ro_rrt-ud-dev_Case=Dat,8.77278166394393,8.618114651327913
201,el_gdt-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
202,el_gdt-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
203,el_gdt-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
204,ha_southernautogramm-ud-test_Case=Dat,0.3835613921705181,0.38740457473647494
205,ca_ancora-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
206,ca_ancora-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
207,ca_ancora-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
208,gd_arcosg-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
209,gd_arcosg-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
210,gd_arcosg-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
211,got_proiel-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
212,got_proiel-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
213,got_proiel-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
214,sl_sst-ud-train_Case=Dat,4.222491664501454,4.013756401986225
215,sl_sst-ud-test_Case=Dat,4.240459969334927,4.037968859192004
216,sl_sst-ud-dev_Case=Dat,5.803830152963165,5.604660758888286
217,de_gsd-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
218,de_gsd-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
219,de_gsd-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
220,ka_glc-ud-test_Case=Dat,15.901484473096136,15.726665779144847
221,arr_tudet-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
222,aln_gps-ud-test_Case=Dat,2.0116724183178505,1.8006218437067498
223,kk_ktb-ud-test_Case=Dat,169.80249965441877,169.65403030874333
224,kk_ktb-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
225,ha_northernautogramm-ud-test_Case=Dat,0.6236095644623235,0.5385164807134505
226,cs_pdt-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
227,cs_pdt-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
228,cs_pdt-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
229,gl_pud-ud-test_Case=Dat,0.5195887333176439,0.4543534948201456
230,gn_oldtudet-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
231,ta_mwtt-ud-test_Case=Dat,6.945422153396357,6.794115100585211
232,ota_dudu-ud-test_Case=Dat,28.56668611434577,28.426923857498196
233,ug_udt-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
234,ug_udt-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
235,ug_udt-ud-train_Case=Dat,621.3245707536619,621.1944059632218
236,lv_lvtb-ud-test_Case=Dat,2.5810460116830005,2.409165417819117
237,lv_lvtb-ud-train_Case=Dat,2.6800127082190146,2.509917288823745
238,lv_lvtb-ud-dev_Case=Dat,2.690929757611641,2.522467348151676
239,ta_ttb-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
240,ta_ttb-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
241,ta_ttb-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
242,sga_dipwbg-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
243,xum_ikuvina-ud-test_Case=Dat,1.601865232228424,1.4521535731457607
244,ru_pud-ud-test_Case=Dat,2.936671272987396,2.768241494632821
245,la_ittb-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
246,la_ittb-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
247,la_ittb-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
248,nl_alpino-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
249,qtd_sagt-ud-test_Case=Dat,41.44317918686929,41.276458852029954
250,qtd_sagt-ud-dev_Case=Dat,45.94876373624093,45.778464126462104
251,qtd_sagt-ud-train_Case=Dat,17.287784294042172,17.11823922457627
252,ga_cadhan-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
253,pl_pud-ud-test_Case=Dat,0.6928120195345715,0.4938826969465475
254,orv_torot-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
255,orv_torot-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
256,orv_torot-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
257,cs_cac-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
258,cs_cac-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
259,cs_cac-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
260,yrl_complin-ud-test_Case=Dat,0.4714045207910316,0.5385164807134505
261,eu_bdt-ud-train_Case=Dat,0.45420520763297645,0.2649210085362362
262,eu_bdt-ud-test_Case=Dat,0.488535225614967,0.3151719107619417
263,eu_bdt-ud-dev_Case=Dat,0.4014319470486072,0.23738480622518002
264,eme_tudet-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
265,pl_lfg-ud-test_Case=Dat,0.36795263537940365,0.28170444769456937
266,pl_lfg-ud-train_Case=Dat,0.36541183800702803,0.3335975554029896
267,pl_lfg-ud-dev_Case=Dat,0.3846575380621787,0.40013374696192305
268,tr_tourism-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
269,tr_tourism-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
270,tr_tourism-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
271,cs_poetry-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
272,ru_gsd-ud-test_Case=Dat,4.445479231681994,4.28161079929834
273,ru_gsd-ud-dev_Case=Dat,3.984164315204312,3.82508373097183
274,ru_gsd-ud-train_Case=Dat,4.151263918183954,3.9872081359922986
275,aqz_tudet-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
276,tr_imst-ud-train_Case=Dat,8.082781813772794,7.918049587101464
277,tr_imst-ud-dev_Case=Dat,11.240210714420895,11.080372452650328
278,tr_imst-ud-test_Case=Dat,7.9857696594626795,7.825755258721478
279,lv_cairo-ud-test_Case=Dat,3.4960294939005054,3.3301651610693423
280,bg_btb-ud-train_Case=Dat,0.9431640319129585,0.8347627941488973
281,bg_btb-ud-test_Case=Dat,0.7926032522120682,0.6930450336631243
282,bg_btb-ud-dev_Case=Dat,1.0034234951217829,0.8961202765636916
283,gu_gujtb-ud-test_Case=Dat,0.6666666666666667,0.4725815626252609
284,bxr_bdt-ud-train_Case=Dat,1.3743685418725535,1.5132745950421556
285,bxr_bdt-ud-test_Case=Dat,32.479908319520305,32.32888285522199
286,bej_nsc-ud-test_Case=Dat,0.4714045207910316,0.5385164807134505
287,es_coser-ud-test_Case=Dat,1.3743685418725535,1.5132745950421556
288,tr_boun-ud-dev_Case=Dat,37.89612261417748,37.74625763433938
289,tr_boun-ud-test_Case=Dat,26.2347344115589,26.080673518736557
290,tr_boun-ud-train_Case=Dat,29.611788715967123,29.45821715996674
291,tr_penn-ud-dev_Case=Dat,1.3743685418725535,1.5132745950421556
292,tr_penn-ud-test_Case=Dat,341.12493638287754,340.970805201853
293,tr_penn-ud-train_Case=Dat,273.93216000102706,273.76926084171356
