,Treebank,hu_szeged-ud-dev_Case=Dis,hu_szeged-ud-test_Case=Dis,hu_szeged-ud-train_Case=Dis
106,got_proiel-ud-test_Case=Voc,43.85772451917678,43.8520238985614,43.8520238985614
107,cs_pdt-ud-test_Case=Voc,0.7071067811865476,0.0,0.0
108,cs_pdt-ud-dev_Case=Voc,45.33762234612662,45.332107826572546,45.332107826572546
109,cs_pdt-ud-train_Case=Voc,0.7071067811865476,0.0,0.0
110,lv_lvtb-ud-test_Case=Voc,0.7071067811865476,0.0,0.0
111,lv_lvtb-ud-train_Case=Voc,82.16751182797249,82.16446920658588,82.16446920658588
112,lv_lvtb-ud-dev_Case=Voc,19.170289512680814,19.157244060668017,19.157244060668017
113,la_ittb-ud-dev_Case=Voc,0.7071067811865476,0.0,0.0
114,la_ittb-ud-test_Case=Voc,0.7071067811865476,0.0,0.0
115,la_ittb-ud-train_Case=Voc,0.7071067811865476,0.0,0.0
116,ga_cadhan-ud-test_Case=Voc,0.7071067811865476,0.0,0.0
117,pl_pud-ud-test_Case=Voc,0.7071067811865476,0.0,0.0
118,orv_torot-ud-test_Case=Voc,6.9196981308596275,6.883474574822095,6.883474574822095
119,orv_torot-ud-dev_Case=Voc,8.447365753042806,8.417718703168957,8.417718703168957
120,orv_torot-ud-train_Case=Voc,11.30701425790962,11.284882428655225,11.284882428655225
121,cs_cac-ud-dev_Case=Voc,0.7071067811865476,0.0,0.0
122,cs_cac-ud-train_Case=Voc,0.7071067811865476,0.0,0.0
123,cs_cac-ud-test_Case=Voc,0.7071067811865476,0.0,0.0
124,pl_lfg-ud-test_Case=Voc,0.7071067811865476,0.0,0.0
125,pl_lfg-ud-train_Case=Voc,94.57801012920498,94.57536677169166,94.57536677169166
126,pl_lfg-ud-dev_Case=Voc,0.7071067811865476,0.0,0.0
127,cs_poetry-ud-test_Case=Voc,47.281074437876306,47.275786614291256,47.275786614291256
128,ru_gsd-ud-train_Case=Voc,1.224744871391589,1.0,1.0
129,lv_cairo-ud-test_Case=Voc,0.7071067811865476,0.0,0.0
130,bg_btb-ud-train_Case=Voc,0.7071067811865476,0.0,0.0
131,bg_btb-ud-test_Case=Voc,0.7071067811865476,0.0,0.0
132,bg_btb-ud-dev_Case=Voc,0.7071067811865476,0.0,0.0
133,bej_nsc-ud-test_Case=Voc,0.7071067811865476,0.0,0.0
