,Treebank,urb_tudet-ud-test_Case=Aff,_Case=Aff
136,ru_taiga-ud-train_Case=Dat,22.621228299795476,2.3376058713971717
137,ru_taiga-ud-dev_Case=Dat,22.59905203712964,2.5231931408918906
138,ru_taiga-ud-test_Case=Dat,22.61160573610058,2.4699809551653717
139,tpn_tudet-ud-test_Case=Dat,22.561028345356956,0.0
140,ga_idt-ud-train_Case=Dat,22.561028345356956,0.0
141,ga_idt-ud-test_Case=Dat,22.561028345356956,0.0
142,ga_idt-ud-dev_Case=Dat,22.561028345356956,0.0
143,ro_art-ud-test_Case=Dat,22.62110266353711,1.9639610121239315
144,ceb_gja-ud-test_Case=Dat,22.561028345356956,0.0
145,cs_cltt-ud-dev_Case=Dat,22.561028345356956,0.0
146,cs_cltt-ud-train_Case=Dat,22.561028345356956,0.0
147,cs_cltt-ud-test_Case=Dat,22.561028345356956,0.0
148,tl_trg-ud-test_Case=Dat,22.561028345356956,0.0
149,hy_armtdp-ud-train_Case=Dat,49.12312516115333,45.68193833578501
150,hy_armtdp-ud-dev_Case=Dat,93.06223723938727,92.05205049318566
151,hy_armtdp-ud-test_Case=Dat,79.97345238527441,77.97348393864971
152,mk_mtb-ud-test_Case=Dat,22.610223842815493,1.4907119849998596
153,is_gc-ud-test_Case=Dat,70.19153222910963,67.96806344367212
154,is_gc-ud-train_Case=Dat,73.92085953853187,71.84415737274374
155,is_gc-ud-dev_Case=Dat,93.57468793547869,92.3064040152265
156,ota_boun-ud-train_Case=Dat,26.71778433927484,18.23293722909175
157,ota_boun-ud-test_Case=Dat,33.22942136788488,27.85428353253968
158,ru_syntagrus-ud-train_Case=Dat,22.71088631326263,3.4032064577313363
159,ru_syntagrus-ud-dev_Case=Dat,22.702388050599644,3.325648091350144
160,ru_syntagrus-ud-test_Case=Dat,22.707878400138327,3.3291164768411137
161,grc_ptnk-ud-train_Case=Dat,22.708129494116765,3.1942142649951766
162,grc_ptnk-ud-dev_Case=Dat,22.82829822829551,4.215590112902344
163,grc_ptnk-ud-test_Case=Dat,22.642922858048944,2.713292382983367
164,sjo_xdt-ud-test_Case=Dat,22.561028345356956,0.0
165,pt_bosque-ud-dev_Case=Dat,22.58317958127243,1.0
166,pt_bosque-ud-test_Case=Dat,22.588330770125744,1.1102643741962626
167,pt_bosque-ud-train_Case=Dat,22.565227783728066,1.0456862501692232
168,orv_birchbark-ud-train_Case=Dat,22.704806054954084,3.0184696734521235
169,orv_birchbark-ud-dev_Case=Dat,22.65644450748979,2.8247730149215653
170,orv_birchbark-ud-test_Case=Dat,22.695267686957408,2.9496059707447473
171,nl_lassysmall-ud-train_Case=Dat,22.561028345356956,0.0
172,is_icepahc-ud-dev_Case=Dat,25.960679294267504,15.704982868699611
173,is_icepahc-ud-train_Case=Dat,26.73276101319083,17.136150974622772
174,is_icepahc-ud-test_Case=Dat,28.370599335062046,19.64824848816855
175,de_lit-ud-test_Case=Dat,22.561028345356956,0.0
176,ltg_cairo-ud-test_Case=Dat,22.93468988235943,4.58257569495584
177,ru_poetry-ud-test_Case=Dat,22.638799737299603,2.4288046297293984
178,ru_poetry-ud-dev_Case=Dat,22.621615003277572,2.1838524190656767
179,ru_poetry-ud-train_Case=Dat,22.622501028059784,2.2860071361732355
180,fo_farpahc-ud-test_Case=Dat,26.89196492965469,15.998263794688611
181,fo_farpahc-ud-train_Case=Dat,23.70570332256067,9.08649717608329
182,fo_farpahc-ud-dev_Case=Dat,28.65843503213467,18.95341194658655
183,is_modern-ud-dev_Case=Dat,81.42404436037306,80.65590492952144
184,is_modern-ud-train_Case=Dat,57.37173882670805,55.09109198409485
185,is_modern-ud-test_Case=Dat,49.116574288344715,45.65564444646998
186,wbp_ufal-ud-test_Case=Dat,21.957345012546487,2.3717082451262845
187,koi_uh-ud-train_Case=Dat,22.561028345356956,0.0
188,koi_uh-ud-test_Case=Dat,22.561028345356956,0.0
189,cs_fictree-ud-dev_Case=Dat,22.561028345356956,0.0
190,cs_fictree-ud-train_Case=Dat,22.561028345356956,0.0
191,cs_fictree-ud-test_Case=Dat,22.561028345356956,0.0
192,la_udante-ud-train_Case=Dat,22.561028345356956,0.0
193,la_udante-ud-test_Case=Dat,22.561028345356956,0.0
194,la_udante-ud-dev_Case=Dat,22.561028345356956,0.0
195,hyw_armtdp-ud-test_Case=Dat,48.67644319261275,44.746964799031474
196,hyw_armtdp-ud-dev_Case=Dat,40.012159751089285,34.52141407861945
197,hyw_armtdp-ud-train_Case=Dat,45.81439906329267,41.46069538569125
198,ro_rrt-ud-test_Case=Dat,24.298778932209164,10.19066755494553
199,ro_rrt-ud-train_Case=Dat,24.73583319983359,11.358149620930822
200,ro_rrt-ud-dev_Case=Dat,24.18605737233361,9.92026472477164
201,el_gdt-ud-test_Case=Dat,22.561028345356956,0.0
202,el_gdt-ud-train_Case=Dat,22.561028345356956,0.0
203,el_gdt-ud-dev_Case=Dat,22.561028345356956,0.0
204,ha_southernautogramm-ud-test_Case=Dat,22.592585003034547,1.2014223395043402
205,ca_ancora-ud-dev_Case=Dat,22.561028345356956,0.0
206,ca_ancora-ud-test_Case=Dat,22.561028345356956,0.0
207,ca_ancora-ud-train_Case=Dat,22.561028345356956,0.0
208,gd_arcosg-ud-test_Case=Dat,22.561028345356956,0.0
209,gd_arcosg-ud-train_Case=Dat,22.561028345356956,0.0
210,gd_arcosg-ud-dev_Case=Dat,22.561028345356956,0.0
211,got_proiel-ud-dev_Case=Dat,22.561028345356956,0.0
212,got_proiel-ud-train_Case=Dat,22.561028345356956,0.0
213,got_proiel-ud-test_Case=Dat,22.561028345356956,0.0
214,sl_sst-ud-train_Case=Dat,21.209724759235595,5.386403614914246
215,sl_sst-ud-test_Case=Dat,21.455032470594308,5.432491758056588
216,sl_sst-ud-dev_Case=Dat,21.746928263294773,7.02819717676984
217,de_gsd-ud-train_Case=Dat,22.561028345356956,0.0
218,de_gsd-ud-dev_Case=Dat,22.561028345356956,0.0
219,de_gsd-ud-test_Case=Dat,22.561028345356956,0.0
220,ka_glc-ud-test_Case=Dat,25.015119395020033,17.107462969598924
221,arr_tudet-ud-test_Case=Dat,22.561028345356956,0.0
222,aln_gps-ud-test_Case=Dat,22.21395802939508,3.2103092028463625
223,kk_ktb-ud-test_Case=Dat,171.04190519674802,170.96295895115213
224,kk_ktb-ud-train_Case=Dat,22.561028345356956,0.0
225,ha_northernautogramm-ud-test_Case=Dat,22.616365755797283,1.5811388300841898
226,cs_pdt-ud-test_Case=Dat,22.561028345356956,0.0
227,cs_pdt-ud-dev_Case=Dat,22.561028345356956,0.0
228,cs_pdt-ud-train_Case=Dat,22.561028345356956,0.0
229,gl_pud-ud-test_Case=Dat,22.607482285298236,1.4485355639657116
230,gn_oldtudet-ud-test_Case=Dat,22.561028345356956,0.0
231,ta_mwtt-ud-test_Case=Dat,23.791805311913595,8.120960534321048
232,ota_dudu-ud-test_Case=Dat,36.70830968595531,29.656365252673833
233,ug_udt-ud-test_Case=Dat,22.561028345356956,0.0
234,ug_udt-ud-dev_Case=Dat,22.561028345356956,0.0
235,ug_udt-ud-train_Case=Dat,621.9405116247051,622.3608278161472
236,lv_lvtb-ud-test_Case=Dat,22.710210603146805,3.7940615114522855
237,lv_lvtb-ud-train_Case=Dat,22.69912214477401,3.894192428738988
238,lv_lvtb-ud-dev_Case=Dat,22.714823232058574,3.9039520389588995
239,ta_ttb-ud-train_Case=Dat,22.561028345356956,0.0
240,ta_ttb-ud-dev_Case=Dat,22.561028345356956,0.0
241,ta_ttb-ud-test_Case=Dat,22.561028345356956,0.0
242,sga_dipwbg-ud-test_Case=Dat,22.561028345356956,0.0
243,xum_ikuvina-ud-test_Case=Dat,22.623964064681502,2.70993542358485
244,ru_pud-ud-test_Case=Dat,22.794493862472383,4.160318340212105
245,la_ittb-ud-dev_Case=Dat,22.561028345356956,0.0
246,la_ittb-ud-test_Case=Dat,22.561028345356956,0.0
247,la_ittb-ud-train_Case=Dat,22.561028345356956,0.0
248,nl_alpino-ud-train_Case=Dat,22.561028345356956,0.0
249,qtd_sagt-ud-test_Case=Dat,47.58790809165489,42.60029890890471
250,qtd_sagt-ud-dev_Case=Dat,51.46303959585408,47.13361621791583
251,qtd_sagt-ud-train_Case=Dat,28.532727313436496,18.454397952926943
252,ga_cadhan-ud-test_Case=Dat,22.561028345356956,0.0
253,pl_pud-ud-test_Case=Dat,22.613136008045043,1.888242193120802
254,orv_torot-ud-test_Case=Dat,22.561028345356956,0.0
255,orv_torot-ud-dev_Case=Dat,22.561028345356956,0.0
256,orv_torot-ud-train_Case=Dat,22.561028345356956,0.0
257,cs_cac-ud-dev_Case=Dat,22.561028345356956,0.0
258,cs_cac-ud-train_Case=Dat,22.561028345356956,0.0
259,cs_cac-ud-test_Case=Dat,22.561028345356956,0.0
260,yrl_complin-ud-test_Case=Dat,22.58317958127243,1.0
261,eu_bdt-ud-train_Case=Dat,22.59351744947937,1.5700137124422033
262,eu_bdt-ud-test_Case=Dat,22.592889736965184,1.6120380475245197
263,eu_bdt-ud-dev_Case=Dat,22.591541424862754,1.479145203679591
264,eme_tudet-ud-test_Case=Dat,22.561028345356956,0.0
265,pl_lfg-ud-test_Case=Dat,22.588636529303706,1.3531133867526934
266,pl_lfg-ud-train_Case=Dat,22.586342074461296,1.2538407383968402
267,pl_lfg-ud-dev_Case=Dat,22.58326593119131,1.1613473662573834
268,tr_tourism-ud-train_Case=Dat,22.561028345356956,0.0
269,tr_tourism-ud-dev_Case=Dat,22.561028345356956,0.0
270,tr_tourism-ud-test_Case=Dat,22.561028345356956,0.0
271,cs_poetry-ud-test_Case=Dat,22.561028345356956,0.0
272,ru_gsd-ud-test_Case=Dat,22.999714604484378,5.651930528256928
273,ru_gsd-ud-dev_Case=Dat,22.889864934327072,5.1729943166514465
274,ru_gsd-ud-train_Case=Dat,22.93569410359845,5.363181059097703
275,aqz_tudet-ud-test_Case=Dat,22.561028345356956,0.0
276,tr_imst-ud-train_Case=Dat,23.519184592950136,9.275943780886875
277,tr_imst-ud-dev_Case=Dat,24.67274261523306,12.42165124477817
278,tr_imst-ud-test_Case=Dat,23.653906317542656,9.157626482269395
279,lv_cairo-ud-test_Case=Dat,22.93468988235943,4.58257569495584
280,bg_btb-ud-train_Case=Dat,22.64307847523253,1.9357288843739513
281,bg_btb-ud-test_Case=Dat,22.63032231076865,1.7696010537048614
282,bg_btb-ud-dev_Case=Dat,22.64856454600408,1.9893405928882644
283,gu_gujtb-ud-test_Case=Dat,22.181073012818835,1.7320508075688774
284,bxr_bdt-ud-train_Case=Dat,22.561028345356956,0.0
285,bxr_bdt-ud-test_Case=Dat,38.265882686510416,33.581575636384635
286,bej_nsc-ud-test_Case=Dat,22.58317958127243,1.0
287,es_coser-ud-test_Case=Dat,22.561028345356956,0.0
288,tr_boun-ud-dev_Case=Dat,43.4467418474922,39.017740619428274
289,tr_boun-ud-test_Case=Dat,34.00100076365484,27.380225502764414
290,tr_boun-ud-train_Case=Dat,36.26644645020264,30.744135760947092
291,tr_penn-ud-dev_Case=Dat,22.561028345356956,0.0
292,tr_penn-ud-test_Case=Dat,340.7227612003636,342.2966549646666
293,tr_penn-ud-train_Case=Dat,272.61728085024583,275.12261729173514
