,Treebank,hu_szeged-ud-dev_Case=Tem,hu_szeged-ud-test_Case=Tem,hu_szeged-ud-train_Case=Tem,fa_seraji-ud-dev_Case=Tem,fa_seraji-ud-test_Case=Tem,fa_seraji-ud-train_Case=Tem,gub_tudet-ud-test_Case=Tem,lzh_tuecl-ud-test_Case=Tem,apu_ufpa-ud-test_Case=Tem,egy_ujaen-ud-test_Case=Tem,nyq_aha-ud-test_Case=Tem,mdf_jr-ud-test_Case=Tem,mdf_jr-ud-train_Case=Tem,myv_jr-ud-test_Case=Tem,myv_jr-ud-train_Case=Tem,kfm_aha-ud-test_Case=Tem,soj_aha-ud-test_Case=Tem,he_htb-ud-train_Case=Tem,lzh_kyoto-ud-dev_Case=Tem,lzh_kyoto-ud-train_Case=Tem,lzh_kyoto-ud-test_Case=Tem,gu_gujtb-ud-test_Case=Tem
21,fi_pud-ud-test_Case=Ela,1.788821322223559,1.9068172393492644,1.9068172393492644,2.8276189821937745,2.8276189821937745,2.8276189821937745,1.9068172393492644,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,1.210792031587867,2.7815929202207204,2.8276189821937745,2.8276189821937745,5.860399757492051,2.8276189821937745,2.8276189821937745,2.8276189821937745,3.399635364525221
22,et_edt-ud-dev_Case=Ela,0.9027092571350432,1.02044433321392,1.02044433321392,1.96396624581025,1.96396624581025,1.96396624581025,1.02044433321392,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,0.985308109451126,3.0002774360806015,1.96396624581025,1.96396624581025,6.530721398318637,1.96396624581025,1.96396624581025,1.96396624581025,3.6869684436820966
23,et_edt-ud-train_Case=Ela,0.8057245378601965,0.9208940422971585,0.9208940422971585,1.8700246112386445,1.8700246112386445,1.8700246112386445,0.9208940422971585,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.011959512370485,3.0373805019109463,1.8700246112386445,1.8700246112386445,6.603652766255242,1.8700246112386445,1.8700246112386445,1.8700246112386445,3.728432272234387
24,et_edt-ud-test_Case=Ela,0.9239547471641885,1.04559825370004,1.04559825370004,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.04559825370004,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,0.9703731532193796,2.986612175143795,1.9906393640009086,1.9906393640009086,6.510804328609321,1.9906393640009086,1.9906393640009086,1.9906393640009086,3.6722156254817695
25,wbp_ufal-ud-test_Case=Ela,0.1767766952966369,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5634719199411433,3.5355339059327378,1.0,1.0,7.3739406018763125,1.0,1.0,1.0,4.242640687119285
26,koi_uh-ud-train_Case=Ela,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
27,koi_uh-ud-test_Case=Ela,2.811805469800498,2.9154759474226504,2.9154759474226504,3.8078865529319543,3.8078865529319543,3.8078865529319543,2.9154759474226504,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,2.068278940998476,2.9154759474226504,3.8078865529319543,3.8078865529319543,5.3967582862307255,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.391164991562634
28,krl_kkpp-ud-test_Case=Ela,0.4494997219131509,0.6170899448216606,0.6170899448216606,1.555892027102138,1.555892027102138,1.555892027102138,0.6170899448216606,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.0947957698939916,3.2063686625215135,1.555892027102138,1.555892027102138,6.897521293914214,1.555892027102138,1.555892027102138,1.555892027102138,3.9065073915199493
29,fi_ftb-ud-dev_Case=Ela,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
30,fi_ftb-ud-train_Case=Ela,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
31,fi_ftb-ud-test_Case=Ela,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
