,Treebank,sah_yktdt-ud-test_Case=Cmp,ml_ufal-ud-test_Case=Cmp,egy_ujaen-ud-test_Case=Cmp,mdf_jr-ud-test_Case=Cmp,myv_jr-ud-test_Case=Cmp,myv_jr-ud-train_Case=Cmp,kpv_lattice-ud-test_Case=Cmp,sjo_xdt-ud-test_Case=Cmp,koi_uh-ud-train_Case=Cmp,gu_gujtb-ud-test_Case=Cmp
31,sme_giella-ud-train_Case=Com,15.105876340020794,14.394009170484782,15.880412463157246,15.880412463157246,15.880412463157246,11.464619487798101,15.880412463157246,12.852528934026953,15.880412463157246,15.105876340020794
32,sme_giella-ud-test_Case=Com,6.9160826734854215,6.2658416014974945,7.707374917435497,7.707374917435497,7.707374917435497,9.218191617087507,7.707374917435497,8.475387869972987,7.707374917435497,6.9160826734854215
33,arr_tudet-ud-test_Case=Com,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
34,ta_mwtt-ud-test_Case=Com,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
35,ta_ttb-ud-train_Case=Com,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
36,ta_ttb-ud-dev_Case=Com,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
37,ta_ttb-ud-test_Case=Com,2.8284271247461903,2.449489742783178,3.605551275463989,3.605551275463989,3.605551275463989,10.583005244258363,3.605551275463989,8.831760866327848,3.605551275463989,2.8284271247461903
38,krl_kkpp-ud-test_Case=Com,1.4142135623730951,1.4142135623730951,2.23606797749979,2.23606797749979,2.23606797749979,11.224972160321824,2.23606797749979,9.273618495495704,2.23606797749979,1.4142135623730951
39,eu_bdt-ud-train_Case=Com,39.019048054906605,38.24464377893691,39.816070178314234,39.816070178314234,39.816070178314234,32.251399625098095,39.816070178314234,34.46233854191815,39.816070178314234,39.019048054906605
40,eu_bdt-ud-test_Case=Com,29.770417830083908,28.99904212977464,30.571410028180104,30.571410028180104,30.571410028180104,23.48640268562027,30.571410028180104,25.552777626795184,30.571410028180104,29.770417830083908
41,eu_bdt-ud-dev_Case=Com,38.48701079585163,37.699469492288614,39.29694644625712,39.29694644625712,39.29694644625712,31.452344904633105,39.29694644625712,33.84154251803543,39.29694644625712,38.48701079585163
42,fi_ftb-ud-dev_Case=Com,0.6236095644623235,1.1785113019775793,1.5456030825826172,1.5456030825826172,1.5456030825826172,11.506037062728804,1.5456030825826172,9.559753599799992,1.5456030825826172,0.6236095644623235
43,fi_ftb-ud-train_Case=Com,0.6511451483079109,1.113694991807531,1.614826143444763,1.614826143444763,1.614826143444763,11.461359671276746,1.614826143444763,9.49411795368325,1.614826143444763,0.6511451483079109
44,fi_ftb-ud-test_Case=Com,0.692820323027551,1.131370849898476,1.6370705543744901,1.6370705543744901,1.6370705543744901,11.475190630224843,1.6370705543744901,9.491048414163739,1.6370705543744901,0.692820323027551
45,bxr_bdt-ud-test_Case=Com,0.9925341137422676,1.02851895445316,1.959507443590762,1.959507443590762,1.959507443590762,11.238069891045928,1.959507443590762,9.273796729771682,1.959507443590762,0.9925341137422676
46,bej_nsc-ud-test_Case=Com,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
