,Treebank,kpv_ikdp-ud-test_Case=Adp,kpv_lattice-ud-test_Case=Adp
46,ro_nonstandard-ud-test_Case=Voc,21.007935008784976,20.880107492273332
47,ro_nonstandard-ud-dev_Case=Voc,70.67452786463372,70.54991141029166
48,ro_nonstandard-ud-train_Case=Voc,34.57121474418984,34.44072202108041
49,ro_simonero-ud-train_Case=Voc,1.2472191289246473,1.1357816691600546
50,mr_ufal-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
51,mr_ufal-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
52,ro_tuecl-ud-test_Case=Voc,4.853406592853679,4.72122865364515
53,lt_alksnis-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
54,lt_alksnis-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
55,lt_alksnis-ud-train_Case=Voc,1.3743685418725535,1.5132745950421556
56,vi_tuecl-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
57,cu_proiel-ud-train_Case=Voc,16.021283935286114,15.891711981259
58,cu_proiel-ud-test_Case=Voc,16.738358206388185,16.60023150291625
59,cu_proiel-ud-dev_Case=Voc,20.575244336884502,20.43354275257934
60,la_llct-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
61,la_llct-ud-train_Case=Voc,4.70355788633705,4.544281442336125
62,sr_set-ud-train_Case=Voc,1.3743685418725535,1.5132745950421556
63,la_proiel-ud-test_Case=Voc,10.187137859957417,10.055457335309132
64,la_proiel-ud-dev_Case=Voc,14.674240468703426,14.540403479041885
65,la_proiel-ud-train_Case=Voc,15.052858255715645,14.916459495768052
66,grc_proiel-ud-test_Case=Voc,10.901707307675354,10.766382865196649
67,grc_proiel-ud-train_Case=Voc,20.1710953202783,20.042661290480822
68,grc_proiel-ud-dev_Case=Voc,13.799657805741255,13.662540027388758
69,ru_taiga-ud-train_Case=Voc,1.3743685418725535,1.5132745950421556
70,ru_taiga-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
71,ru_taiga-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
72,tpn_tudet-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
73,ga_idt-ud-train_Case=Voc,1.3743685418725535,1.5132745950421556
74,ga_idt-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
75,ga_idt-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
76,ro_art-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
77,ru_syntagrus-ud-train_Case=Voc,32.37626016423488,32.25352693892561
78,ru_syntagrus-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
79,ru_syntagrus-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
80,grc_ptnk-ud-train_Case=Voc,33.78691396910283,33.664372859151854
81,grc_ptnk-ud-dev_Case=Voc,7.84573486395988,7.673982017179869
82,grc_ptnk-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
83,orv_birchbark-ud-train_Case=Voc,13.382721032070505,13.263295216498802
84,orv_birchbark-ud-dev_Case=Voc,37.29164338919199,37.16600896279048
85,orv_birchbark-ud-test_Case=Voc,22.40752601743937,22.285982141247445
86,ltg_cairo-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
87,ru_poetry-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
88,ru_poetry-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
89,ru_poetry-ud-train_Case=Voc,1.3743685418725535,1.5132745950421556
90,cs_fictree-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
91,cs_fictree-ud-train_Case=Voc,420.4841125285103,420.33663889791956
92,cs_fictree-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
93,la_udante-ud-train_Case=Voc,1.3743685418725535,1.5132745950421556
94,la_udante-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
95,la_udante-ud-dev_Case=Voc,11.303268947029832,11.136202225175332
96,ro_rrt-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
97,ro_rrt-ud-train_Case=Voc,1.3743685418725535,1.5132745950421556
98,el_gdt-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
99,el_gdt-ud-train_Case=Voc,1.3743685418725535,1.5132745950421556
100,el_gdt-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
101,gd_arcosg-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
102,gd_arcosg-ud-train_Case=Voc,1.3743685418725535,1.5132745950421556
103,gd_arcosg-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
104,got_proiel-ud-dev_Case=Voc,13.38589639218167,13.25782787639061
105,got_proiel-ud-train_Case=Voc,82.47760638837403,82.34858833034116
106,got_proiel-ud-test_Case=Voc,42.827820656930726,42.6976580153994
107,cs_pdt-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
108,cs_pdt-ud-dev_Case=Voc,44.13111776916097,43.973742165069375
109,cs_pdt-ud-train_Case=Voc,1.3743685418725535,1.5132745950421556
110,lv_lvtb-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
111,lv_lvtb-ud-train_Case=Voc,81.0322295276529,80.87824182065285
112,lv_lvtb-ud-dev_Case=Voc,17.987650084309387,17.801404438976157
113,la_ittb-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
114,la_ittb-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
115,la_ittb-ud-train_Case=Voc,1.3743685418725535,1.5132745950421556
116,ga_cadhan-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
117,pl_pud-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
118,orv_torot-ud-test_Case=Voc,5.905176636740947,5.783213255237572
119,orv_torot-ud-dev_Case=Voc,7.402577868948858,7.274950944343443
120,orv_torot-ud-train_Case=Voc,10.26781069692739,10.138822135027041
121,cs_cac-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
122,cs_cac-ud-train_Case=Voc,1.3743685418725535,1.5132745950421556
123,cs_cac-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
124,pl_lfg-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
125,pl_lfg-ud-train_Case=Voc,93.50074271838106,93.36428653398471
126,pl_lfg-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
127,cs_poetry-ud-test_Case=Voc,46.096517101500076,45.93353894487121
128,ru_gsd-ud-train_Case=Voc,0.4714045207910316,0.5385164807134505
129,lv_cairo-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
130,bg_btb-ud-train_Case=Voc,1.3743685418725535,1.5132745950421556
131,bg_btb-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
132,bg_btb-ud-dev_Case=Voc,1.3743685418725535,1.5132745950421556
133,bej_nsc-ud-test_Case=Voc,1.3743685418725535,1.5132745950421556
