,Treebank,fi_ood-ud-test_Case=Abe,sms_giellagas-ud-test_Case=Abe,sms_giellagas-ud-train_Case=Abe,et_ewt-ud-train_Case=Abe,et_ewt-ud-test_Case=Abe,et_ewt-ud-dev_Case=Abe,gub_tudet-ud-test_Case=Abe,olo_kkpp-ud-test_Case=Abe,olo_kkpp-ud-train_Case=Abe,mdf_jr-ud-test_Case=Abe,fi_tdt-ud-train_Case=Abe,fi_tdt-ud-test_Case=Abe,fi_tdt-ud-dev_Case=Abe,myv_jr-ud-test_Case=Abe,myv_jr-ud-train_Case=Abe,kpv_ikdp-ud-test_Case=Abe,kpv_lattice-ud-test_Case=Abe,fi_pud-ud-test_Case=Abe,et_edt-ud-dev_Case=Abe,et_edt-ud-train_Case=Abe,et_edt-ud-test_Case=Abe,koi_uh-ud-test_Case=Abe,sme_giella-ud-train_Case=Abe,sme_giella-ud-test_Case=Abe,arr_tudet-ud-test_Case=Abe,krl_kkpp-ud-test_Case=Abe,fi_ftb-ud-dev_Case=Abe,fi_ftb-ud-train_Case=Abe,fi_ftb-ud-test_Case=Abe,ab_abnc-ud-test_Case=Abe
11,olo_kkpp-ud-test_Case=All,5.505486035964007,0.385694607919935,1.3016200966614866,3.584582885026383,9.532892166486057,1.3016200966614866,1.2662171161076472,1.3016200966614866,1.3016200966614866,0.6132153437832746,10.90158095880068,7.894971723343707,2.2489667048823603,0.549078868019691,0.6063697418144807,0.385694607919935,1.4897877034281037,1.2662171161076472,2.6092397021514406,3.599954086024932,3.189276971870864,1.050383637117395,1.3016200966614866,1.3016200966614866,0.385694607919935,1.2662171161076472,1.3016200966614866,1.3016200966614866,1.3016200966614866,0.385694607919935
12,olo_kkpp-ud-train_Case=All,5.265189666310438,0.7071067811865476,1.5811388300841898,3.4025134100645267,9.38971068066885,1.5811388300841898,1.224744871391589,1.5811388300841898,1.5811388300841898,0.7071067811865476,10.677728639035967,7.713624310270756,2.1213203435596424,0.42426406871192857,0.5624291338579864,0.7071067811865476,1.3123346456686351,1.224744871391589,2.4695678634325406,3.439584829838173,3.0413812651491097,1.0,1.5811388300841898,1.5811388300841898,0.7071067811865476,1.224744871391589,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.7071067811865476
13,vep_vwt-ud-test_Case=All,5.535341001239219,0.2494438257849294,1.2092238098144703,3.617368031307141,9.5786800296863,1.2092238098144703,1.2892719737209144,1.2092238098144703,1.2092238098144703,0.6018490028422596,10.9335619894789,7.9243646783546975,2.2548712700383686,0.5497474167490215,0.6035420768668518,0.2494438257849294,1.5333333333333332,1.2364824660660938,2.65585772339438,3.652429157580998,3.2086688136290347,1.0780641085864153,1.2092238098144703,1.2092238098144703,0.2494438257849294,1.2364824660660938,1.2092238098144703,1.2092238098144703,1.2092238098144703,0.2494438257849294
14,fi_tdt-ud-train_Case=All,5.127650009182248,0.7724230274778555,1.734535185874498,3.176698315392767,9.141734906842652,1.734535185874498,1.087600591035666,1.734535185874498,1.734535185874498,0.40344492438898283,10.51531269958897,7.519925107058784,1.918577283565777,0.44856755035302015,0.3463707159616491,0.7724230274778555,0.9866417176986821,1.0859559960811147,2.1973187832631864,3.191400653940964,2.792657962431064,0.7456380010713538,1.734535185874498,1.734535185874498,0.7724230274778555,1.0859559960811147,1.734535185874498,1.734535185874498,1.734535185874498,0.7724230274778555
15,fi_tdt-ud-test_Case=All,5.1083588998098515,0.7882942006460393,1.7503098632872058,3.16116527467966,9.134177528929035,1.7503098632872058,1.0859239734087645,1.7503098632872058,1.7503098632872058,0.4352412637337273,10.493942299266386,7.498002880937997,1.8916458036708197,0.4480261986350069,0.3836155695203179,0.7882942006460393,0.9724560582982303,1.0733219422289555,2.188454746300085,3.1817476765033796,2.7784972921625264,0.7039583841649476,1.7503098632872058,1.7503098632872058,0.7882942006460393,1.0733219422289555,1.7503098632872058,1.7503098632872058,1.7503098632872058,0.7882942006460393
16,fi_tdt-ud-dev_Case=All,5.403489785035375,0.4151634935508502,1.3901779182917564,3.4734865004414726,9.447136291924142,1.3901779182917564,1.1883294190790246,1.3901779182917564,1.3901779182917564,0.41162695461930066,10.800606983577673,7.796938102057308,2.1477678029396494,0.41853045757890384,0.3978415517067638,0.4151634935508502,1.3085571214213658,1.1883294190790246,2.5081754767467572,3.5073886935658827,3.069943600269146,0.923930341576111,1.3901779182917564,1.3901779182917564,0.4151634935508502,1.1883294190790246,1.3901779182917564,1.3901779182917564,1.3901779182917564,0.4151634935508502
17,tpn_tudet-ud-test_Case=All,5.005552472560403,0.97182531580755,1.9002923751652299,3.1430375128617594,9.113482076328213,1.9002923751652299,1.1303883305208782,1.9002923751652299,1.9002923751652299,0.7817359599705715,10.399652771981271,7.434902674398487,1.90029237516523,0.5395471352079548,0.653787153225999,0.97182531580755,1.1055415967851334,1.130388330520878,2.208289657150199,3.1698447152541416,2.7888667551135855,0.8819171036881969,1.9002923751652299,1.9002923751652299,0.97182531580755,1.130388330520878,1.9002923751652299,1.9002923751652299,1.9002923751652299,0.97182531580755
18,fi_pud-ud-test_Case=All,5.212145792383245,0.672122791120522,1.6361461644880222,3.2677421411893444,9.23279707559613,1.6361461644880222,1.1074853593246348,1.6361461644880222,1.6361461644880222,0.3754174150633267,10.601795619972354,7.602835023706288,1.9882782873242726,0.4183207974591799,0.33518416016979397,0.672122791120522,1.0910947644830762,1.107485359324635,2.292972238307654,3.289862791774282,2.8727033821853794,0.8089819213346758,1.6361461644880222,1.6361461644880222,0.672122791120522,1.107485359324635,1.6361461644880222,1.6361461644880222,1.6361461644880222,0.672122791120522
19,et_edt-ud-dev_Case=All,5.360315087714782,0.47461381660835733,1.4444051062310876,3.426785532969541,9.392587634207068,1.4444051062310876,1.16799419473072,1.4444051062310876,1.4444051062310876,0.43583340605243776,10.7558483611078,7.752417270559844,2.1091450635414666,0.42261897056064385,0.41403544802931447,0.47461381660835733,1.2795725293260867,1.1640871194255997,2.4537079656443543,3.449863789068897,3.030929544106765,0.8946670429495841,1.4444051062310876,1.4444051062310876,0.47461381660835733,1.1640871194255997,1.4444051062310876,1.4444051062310876,1.4444051062310876,0.47461381660835733
20,et_edt-ud-train_Case=All,5.326393545689313,0.5196223649859801,1.487667600355589,3.386001794543827,9.353276244891076,1.487667600355589,1.1518940555621813,1.487667600355589,1.487667600355589,0.37885506384787965,10.720513743356491,7.71774630713871,2.079604353382672,0.41410749598766344,0.35728016050972927,0.5196223649859801,1.2192430143762594,1.148790241898438,2.4127220930993953,3.410725366551186,2.9882515976616637,0.8674271229440865,1.487667600355589,1.487667600355589,0.5196223649859801,1.148790241898438,1.487667600355589,1.487667600355589,1.487667600355589,0.5196223649859801
21,et_edt-ud-test_Case=All,5.275766527753718,0.5933548207347986,1.5561603904098478,3.329082551899841,9.294998519608335,1.5561603904098478,1.1324772518235942,1.5561603904098478,1.5561603904098478,0.32953252103496516,10.668388329865753,7.6678255199345005,2.041570956953182,0.4148131426187277,0.2991897162735212,0.5933548207347986,1.1444646835478405,1.1324772518235944,2.3544827454403645,3.353337006760653,2.9305186415558966,0.8456437911733844,1.5561603904098478,1.5561603904098478,0.5933548207347986,1.1324772518235944,1.5561603904098478,1.5561603904098478,1.5561603904098478,0.5933548207347986
22,wbp_ufal-ud-test_Case=All,5.734883511361751,0.0,1.0,3.8273392947447844,9.797958971132713,1.0,1.4142135623730951,1.0,1.0,0.7071067811865476,11.136152337719203,8.12403840463596,2.449489742783178,0.692820323027551,0.7284313590846835,0.0,1.699673171197595,1.4142135623730951,2.874966451763469,3.8746047519032274,3.409545424246464,1.224744871391589,1.0,1.0,0.0,1.4142135623730951,1.0,1.0,1.0,0.0
23,arr_tudet-ud-test_Case=All,5.328122454381927,0.7071067811865476,1.5811388300841898,3.437323485470079,9.38971068066885,1.5811388300841898,1.224744871391589,1.5811388300841898,1.5811388300841898,0.7071067811865476,10.712790901015891,7.713624310270756,2.1213203435596424,0.6164414002968976,0.6776309271789385,0.7071067811865476,1.3743685418725535,1.224744871391589,2.4919623880006445,3.4724654827551014,3.0413812651491097,1.0,1.5811388300841898,1.5811388300841898,0.7071067811865476,1.224744871391589,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.7071067811865476
24,gn_oldtudet-ud-test_Case=All,5.328122454381927,0.7071067811865476,1.5811388300841898,3.437323485470079,9.38971068066885,1.5811388300841898,0.7071067811865476,1.5811388300841898,1.5811388300841898,0.7071067811865476,10.712790901015891,7.713624310270756,2.1213203435596424,0.6164414002968976,0.6776309271789385,0.7071067811865476,1.3743685418725535,1.224744871391589,2.4919623880006445,3.4724654827551014,3.0413812651491097,1.0,1.5811388300841898,1.5811388300841898,0.7071067811865476,1.224744871391589,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.7071067811865476
25,eu_bdt-ud-train_Case=All,5.238524115149707,0.5592645240894408,1.5255948231765961,3.317780150177694,9.288151918181399,1.5255948231765961,1.1341886289450076,1.5255948231765961,1.5255948231765961,0.5198603791116336,10.631809140454044,7.627634757808008,1.9714409322750368,0.42755833919850667,0.4831339134403053,0.5592645240894408,1.2685780741542725,1.0082604448358228,2.362237062803714,3.3582800265102035,2.9131021102390458,0.8734548846225381,1.5255948231765961,1.5255948231765961,0.5592645240894408,1.0082604448358228,1.5255948231765961,1.5255948231765961,1.5255948231765961,0.5592645240894408
26,eu_bdt-ud-test_Case=All,5.180081225808026,0.6071202857114182,1.5624731402650052,3.266221573852893,9.236232401835515,1.5624731402650052,1.1303477121723313,1.5624731402650052,1.5624731402650052,0.576395181241722,10.572866888088654,7.568802868320996,1.906636228542031,0.44461888220499945,0.5325625509138411,0.6071202857114182,1.279168405253617,0.92709445701687,2.3191532041959175,3.314231770924441,2.8576777834545286,0.8818650409292927,1.5624731402650052,1.5624731402650052,0.6071202857114182,0.92709445701687,1.5624731402650052,1.5624731402650052,1.5624731402650052,0.6071202857114182
27,eu_bdt-ud-dev_Case=All,5.119020075042767,0.6889388934884743,1.6540550354272934,3.196422057552745,9.167125959673658,1.6540550354272934,1.0933240689209416,1.6540550354272934,1.6540550354272934,0.5300406637866849,10.510566548542162,7.508964423199183,1.8648431038465745,0.43666100695752463,0.4773890096245463,0.6889388934884743,1.167701026740155,0.9332915918176482,2.2417301762281383,3.237964511795581,2.7926620137935503,0.8230063800869505,1.6540550354272934,1.6540550354272934,0.6889388934884743,0.9332915918176482,1.6540550354272934,1.6540550354272934,1.6540550354272934,0.6889388934884743
28,fi_ftb-ud-dev_Case=All,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
29,fi_ftb-ud-train_Case=All,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
30,fi_ftb-ud-test_Case=All,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
31,eme_tudet-ud-test_Case=All,5.45704275664281,0.3812200410828154,1.3166487815058465,3.5666546882433163,9.552139442837372,1.3166487815058465,1.2478354962115543,1.3166487815058465,1.3166487815058465,0.5926306376355849,10.86604722585423,7.875765465077008,2.2290935672348726,0.4222201987041497,0.5220915820843383,0.3812200410828154,1.4399421151166396,1.2478354962115543,2.6182446911877926,3.6081648063855365,3.1747680622582415,1.028150487820502,1.3166487815058465,1.3166487815058465,0.3812200410828154,1.2478354962115543,1.3166487815058465,1.3166487815058465,1.3166487815058465,0.3812200410828154
32,aqz_tudet-ud-test_Case=All,4.456926915584796,1.681416216713506,2.634059909139933,2.6134620573909277,8.516505398197719,2.634059909139933,1.1276546183435798,2.634059909139933,2.634059909139933,1.2886015005270224,9.806853864315986,6.843037373405699,1.6139821162593277,1.1625854541802958,1.1921681098809775,1.681416216713506,0.8240220541217403,1.3099806802835106,1.7195319489491292,2.6176026607221057,2.308064230871221,1.1027462911821782,2.634059909139933,2.634059909139933,1.681416216713506,1.3099806802835106,2.634059909139933,2.634059909139933,2.634059909139933,1.681416216713506
33,gu_gujtb-ud-test_Case=All,5.734883511361751,0.0,1.0,3.8273392947447844,9.797958971132713,1.0,1.4142135623730951,1.0,1.0,0.7071067811865476,11.136152337719203,8.12403840463596,2.449489742783178,0.692820323027551,0.7284313590846835,0.0,1.699673171197595,1.4142135623730951,2.874966451763469,3.8746047519032274,3.409545424246464,1.224744871391589,1.0,1.0,0.0,1.4142135623730951,1.0,1.0,1.0,0.0
