,Treebank,hu_szeged-ud-dev_Case=Ine,hu_szeged-ud-test_Case=Ine,hu_szeged-ud-train_Case=Ine,fi_ood-ud-test_Case=Ine,et_ewt-ud-train_Case=Ine,et_ewt-ud-test_Case=Ine,et_ewt-ud-dev_Case=Ine,si_stb-ud-test_Case=Ine,olo_kkpp-ud-test_Case=Ine,olo_kkpp-ud-train_Case=Ine,mdf_jr-ud-test_Case=Ine,mdf_jr-ud-train_Case=Ine,vep_vwt-ud-test_Case=Ine,fi_tdt-ud-train_Case=Ine,fi_tdt-ud-test_Case=Ine,fi_tdt-ud-dev_Case=Ine,myv_jr-ud-test_Case=Ine,myv_jr-ud-train_Case=Ine,kpv_ikdp-ud-test_Case=Ine,kpv_lattice-ud-test_Case=Ine,kpv_lattice-ud-train_Case=Ine,fi_pud-ud-test_Case=Ine,et_edt-ud-dev_Case=Ine,et_edt-ud-train_Case=Ine,et_edt-ud-test_Case=Ine,koi_uh-ud-train_Case=Ine,koi_uh-ud-test_Case=Ine,arr_tudet-ud-test_Case=Ine,krl_kkpp-ud-test_Case=Ine,eu_bdt-ud-train_Case=Ine,eu_bdt-ud-test_Case=Ine,eu_bdt-ud-dev_Case=Ine,fi_ftb-ud-dev_Case=Ine,fi_ftb-ud-train_Case=Ine,fi_ftb-ud-test_Case=Ine,ab_abnc-ud-test_Case=Ine
10,fi_tdt-ud-train_Case=Abe,71.63255001898385,46.12648672701811,25.862660950796084,500.4618006290679,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,158.77337749428108,64.67782120290971,103.24142417976742,12.021392967908872,12.021392967908872,12.021392967908872,251.6399820290002,12.021392967908872,72.53277662413909,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872,12.021392967908872
11,fi_tdt-ud-test_Case=Abe,73.56799575902554,47.82433132482531,27.28093303901508,503.1182763525889,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,161.27221790751605,67.08680943374786,105.68769506848415,9.0,9.0,9.0,254.21250952697036,9.0,74.87554299486254,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
12,fi_tdt-ud-dev_Case=Abe,77.243662091678,51.211977765623026,30.442413431746832,507.80508071503186,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,165.76613934544662,71.47288530158366,110.12164990490189,3.3166247903554,3.3166247903554,3.3166247903554,258.8255525767629,3.3166247903554,79.15695250103872,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554
13,myv_jr-ud-test_Case=Abe,78.33281560112594,52.239321077773084,31.458123243536637,509.1570288231323,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,167.07154204322543,72.76290263588996,111.40303207523374,1.6370705543744901,1.6370705543744901,1.6370705543744901,260.14472894909863,1.6370705543744901,80.41001054544371,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901
14,myv_jr-ud-train_Case=Abe,78.35538479600883,52.26131358815223,31.480956091196653,509.1740811333185,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,167.07209562305877,72.76438913734255,111.39949763155289,1.6350747346085137,1.6350747346085137,1.6350747346085137,260.1712936525018,1.6350747346085137,80.41524883315327,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137,1.6350747346085137
15,kpv_ikdp-ud-test_Case=Abe,78.79562170577753,52.684596104237784,31.908369502707743,509.7234544338724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167.6189328422888,73.31057222529367,111.95187458109946,1.0,1.0,1.0,260.7067317888052,1.0,80.94392112658578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,kpv_lattice-ud-test_Case=Abe,77.6292828483914,51.57303343587401,30.790428335277632,508.3137701153579,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,166.21337920868015,71.91241586510327,110.53631881774324,2.6246692913372702,2.6246692913372702,2.6246692913372702,259.2956270788658,2.6246692913372702,79.58611759206931,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702,2.6246692913372702
17,fi_pud-ud-test_Case=Abe,78.02083055184686,51.94548424390068,31.170783251818616,508.74158469698546,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,166.68289572799245,72.37983144495433,111.03252776651634,2.23606797749979,2.23606797749979,2.23606797749979,259.7691282658507,2.23606797749979,80.0405509471191,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
18,et_edt-ud-dev_Case=Abe,76.82294860325764,50.808160130066405,30.0376002642766,507.27380168558204,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,165.21682816079817,70.92018118113795,109.56169692049664,3.7916412290559007,3.7916412290559007,3.7916412290559007,258.31255591474815,3.7916412290559007,78.62010116619166,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007
19,et_edt-ud-train_Case=Abe,76.13921948510934,50.16829692673378,29.414780869106064,506.4057426593296,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,164.37552528392203,70.0875155410059,108.72713244475933,4.787656304765619,4.787656304765619,4.787656304765619,257.4663505254474,4.787656304765619,77.80961459958277,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619
20,et_edt-ud-test_Case=Abe,76.59430461855503,50.59458963169877,29.83936100813758,506.96708473036,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,164.93173820950696,70.64508121589216,109.28676599763679,4.286607049870562,4.286607049870562,4.286607049870562,258.0268881337757,4.286607049870562,78.35592198554032,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562
21,koi_uh-ud-test_Case=Abe,78.00640999302557,51.935857876166196,31.15431611739186,508.8010416656004,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,166.70571626785002,72.40607709301756,111.03552984918336,2.1213203435596424,2.1213203435596424,2.1213203435596424,259.75854172673513,2.1213203435596424,80.06062753709,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424
22,sme_giella-ud-train_Case=Abe,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,sme_giella-ud-test_Case=Abe,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,arr_tudet-ud-test_Case=Abe,78.79562170577753,52.684596104237784,31.908369502707743,509.7234544338724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167.6189328422888,73.31057222529367,111.95187458109946,1.0,1.0,1.0,260.7067317888052,1.0,80.94392112658578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,krl_kkpp-ud-test_Case=Abe,78.02083055184686,51.94548424390068,31.170783251818616,508.74158469698546,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,166.68289572799245,72.37983144495433,111.03252776651634,2.23606797749979,2.23606797749979,2.23606797749979,259.7691282658507,2.23606797749979,80.0405509471191,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
26,fi_ftb-ud-dev_Case=Abe,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,fi_ftb-ud-train_Case=Abe,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,fi_ftb-ud-test_Case=Abe,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,ab_abnc-ud-test_Case=Abe,78.79562170577753,52.684596104237784,31.908369502707743,509.7234544338724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167.6189328422888,73.31057222529367,111.95187458109946,1.0,1.0,1.0,260.7067317888052,1.0,80.94392112658578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
