,Treebank,kpv_ikdp-ud-test_Case=Adp,kpv_lattice-ud-test_Case=Adp
80,hsb_ufal-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
81,sr_set-ud-test_Case=Loc,1.2338528361141088,1.0679434410115736
82,sr_set-ud-train_Case=Loc,1.2695030479522034,1.1022726541083745
83,sr_set-ud-dev_Case=Loc,1.3083111268101129,1.1449385807725654
84,myv_jr-ud-test_Case=Loc,19.802196447035467,19.633171638108514
85,myv_jr-ud-train_Case=Loc,40.20589370837177,40.03080064150603
86,tr_framenet-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
87,tr_framenet-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
88,tr_framenet-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
89,kfm_aha-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
90,ky_ktmu-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
91,ky_ktmu-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
92,kpv_ikdp-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
93,kpv_lattice-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
94,kpv_lattice-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
95,tt_nmctt-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
96,tr_gb-ud-test_Case=Loc,763.7252269122857,763.5681305554862
97,ru_taiga-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
98,ru_taiga-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
99,ru_taiga-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
100,tpn_tudet-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
101,cs_cltt-ud-dev_Case=Loc,1.4717421586834178,1.305716215918183
102,cs_cltt-ud-train_Case=Loc,1.3301866160319418,1.1609973953411894
103,cs_cltt-ud-test_Case=Loc,1.2728863873700946,1.1037237934262139
104,hy_armtdp-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
105,hy_armtdp-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
106,hy_armtdp-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
107,ota_boun-ud-train_Case=Loc,83.65139302818308,83.51939894419739
108,ota_boun-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
109,ru_syntagrus-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
110,ru_syntagrus-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
111,ru_syntagrus-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
112,sjo_xdt-ud-test_Case=Loc,0.44737690154721205,0.5058773149724641
113,orv_birchbark-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
114,orv_birchbark-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
115,orv_birchbark-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
116,ltg_cairo-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
117,ru_poetry-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
118,ru_poetry-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
119,ru_poetry-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
120,wbp_ufal-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
121,cs_fictree-ud-dev_Case=Loc,1.3602444205587574,1.1864129435871595
122,cs_fictree-ud-train_Case=Loc,1.303809683392475,1.128125085264385
123,cs_fictree-ud-test_Case=Loc,1.305187857999292,1.1324857747026584
124,la_udante-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
125,hyw_armtdp-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
126,hyw_armtdp-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
127,sme_giella-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
128,sme_giella-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
129,ca_ancora-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
130,ca_ancora-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
131,ca_ancora-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
132,sl_sst-ud-train_Case=Loc,1.380607247932199,1.2092196786782496
133,sl_sst-ud-test_Case=Loc,1.3757489705714545,1.2003465808932257
134,sl_sst-ud-dev_Case=Loc,1.4343537853013217,1.2659636131311929
135,arr_tudet-ud-test_Case=Loc,0.4714045207910316,0.5385164807134505
136,kk_ktb-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
137,kk_ktb-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
138,cs_pdt-ud-test_Case=Loc,1.318770958309658,1.1471885528035337
139,cs_pdt-ud-dev_Case=Loc,1.3149782115476225,1.1430485563841961
140,cs_pdt-ud-train_Case=Loc,1.3135447753871825,1.1422211721834064
141,gn_oldtudet-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
142,ta_mwtt-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
143,ota_dudu-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
144,ug_udt-ud-test_Case=Loc,19.090791846681828,18.951942146152494
145,ug_udt-ud-dev_Case=Loc,19.2270787057097,19.087183017814745
146,ug_udt-ud-train_Case=Loc,19.37671945605878,19.241044365620414
147,lzh_kyoto-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
148,lzh_kyoto-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
149,lzh_kyoto-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
150,lv_lvtb-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
151,lv_lvtb-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
152,lv_lvtb-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
153,ta_ttb-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
154,ta_ttb-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
155,ta_ttb-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
156,xum_ikuvina-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
157,ru_pud-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
158,la_ittb-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
159,la_ittb-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
160,la_ittb-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
161,qtd_sagt-ud-test_Case=Loc,237.59115209863256,237.45502732096452
162,qtd_sagt-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
163,qtd_sagt-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
164,pl_pud-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
165,orv_torot-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
166,orv_torot-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
167,orv_torot-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
168,cs_cac-ud-dev_Case=Loc,1.3284388470801316,1.1546796629225538
169,cs_cac-ud-train_Case=Loc,1.3800701407979263,1.2072348546802047
170,cs_cac-ud-test_Case=Loc,1.4792832604649258,1.3117765843201286
171,eu_bdt-ud-train_Case=Loc,19.02596158074925,18.887151997230863
172,eu_bdt-ud-test_Case=Loc,15.115707797593277,14.976379921581703
173,eu_bdt-ud-dev_Case=Loc,24.04491504957881,23.9072715384432
174,am_att-ud-test_Case=Loc,1.0817295821455974,0.972753822917186
175,eme_tudet-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
176,pl_lfg-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
177,pl_lfg-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
178,pl_lfg-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
179,tr_tourism-ud-train_Case=Loc,174.2229574105803,174.0730880980745
180,tr_tourism-ud-dev_Case=Loc,30.936987930666785,30.7971589598781
181,tr_tourism-ud-test_Case=Loc,114.67151152555527,114.51851378707288
182,ab_abnc-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
183,cs_poetry-ud-test_Case=Loc,1.4195858841382607,1.260634568447081
184,ru_gsd-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
185,ru_gsd-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
186,ru_gsd-ud-train_Case=Loc,1.3743685418725535,1.5132745950421556
187,aqz_tudet-ud-test_Case=Loc,2.6246692913372702,2.5079872407968904
188,tr_imst-ud-train_Case=Loc,1386.4350768147142,1386.2884584385747
189,tr_imst-ud-dev_Case=Loc,1.3743685418725535,1.5132745950421556
190,tr_imst-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
191,lv_cairo-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
192,gu_gujtb-ud-test_Case=Loc,1.3743685418725535,1.5132745950421556
193,bej_nsc-ud-test_Case=Loc,7.7132241741371566,7.579610400750192
194,tr_boun-ud-dev_Case=Loc,615.6683811562484,615.5305760073987
195,tr_boun-ud-test_Case=Loc,337.39401628099785,337.25597103683725
196,tr_boun-ud-train_Case=Loc,809.83420799843,809.6981680437059
197,tr_penn-ud-dev_Case=Loc,43.051648568253974,42.914656910871116
198,tr_penn-ud-test_Case=Loc,86.89129543413554,86.74482693509741
199,tr_penn-ud-train_Case=Loc,62.91178175898643,62.7660447529144
