,Treebank,urb_tudet-ud-test_Case=Aff,_Case=Aff
57,lt_alksnis-ud-dev_Case=Ins,23.693565403949794,7.7073072736783805
58,lt_alksnis-ud-train_Case=Ins,23.790867522472258,8.00824668865855
59,cu_proiel-ud-train_Case=Ins,22.561028345356956,0.0
60,cu_proiel-ud-test_Case=Ins,22.561028345356956,0.0
61,cu_proiel-ud-dev_Case=Ins,22.561028345356956,0.0
62,olo_kkpp-ud-test_Case=Ins,22.561028345356956,0.0
63,hy_bsut-ud-train_Case=Ins,427.0924958366747,427.15687984626913
64,hy_bsut-ud-test_Case=Ins,22.561028345356956,0.0
65,hy_bsut-ud-dev_Case=Ins,176.56726763474595,175.65022060902743
66,hsb_ufal-ud-test_Case=Ins,22.561028345356956,0.0
67,hsb_ufal-ud-train_Case=Ins,22.561028345356956,0.0
68,fi_tdt-ud-train_Case=Ins,22.561028345356956,0.0
69,fi_tdt-ud-test_Case=Ins,22.561028345356956,0.0
70,fi_tdt-ud-dev_Case=Ins,22.561028345356956,0.0
71,sr_set-ud-test_Case=Ins,22.753609801584673,3.853968706702711
72,sr_set-ud-train_Case=Ins,22.73823474546451,3.7190209475349576
73,sr_set-ud-dev_Case=Ins,22.808174247405248,4.154854088894098
74,tr_framenet-ud-test_Case=Ins,22.561028345356956,0.0
75,tr_framenet-ud-train_Case=Ins,22.561028345356956,0.0
76,tr_framenet-ud-dev_Case=Ins,22.561028345356956,0.0
77,ky_ktmu-ud-train_Case=Ins,22.561028345356956,0.0
78,ky_ktmu-ud-test_Case=Ins,22.561028345356956,0.0
79,kpv_ikdp-ud-test_Case=Ins,22.561028345356956,0.0
80,kpv_lattice-ud-test_Case=Ins,103.73041983911952,101.81355508968342
81,abq_atb-ud-test_Case=Ins,22.561028345356956,0.0
82,tr_gb-ud-test_Case=Ins,67.55738301621814,65.31717487256574
83,ru_taiga-ud-train_Case=Ins,22.561028345356956,0.0
84,ru_taiga-ud-dev_Case=Ins,22.561028345356956,0.0
85,ru_taiga-ud-test_Case=Ins,22.561028345356956,0.0
86,fi_pud-ud-test_Case=Ins,22.561028345356956,0.0
87,cs_cltt-ud-dev_Case=Ins,23.111412602549578,5.927680194248629
88,cs_cltt-ud-train_Case=Ins,23.01297327108147,5.437023495424304
89,cs_cltt-ud-test_Case=Ins,24.203311831080295,9.657527429940018
90,hy_armtdp-ud-train_Case=Ins,22.561028345356956,0.0
91,hy_armtdp-ud-dev_Case=Ins,22.561028345356956,0.0
92,hy_armtdp-ud-test_Case=Ins,113.11056537742175,111.26994203287786
93,ota_boun-ud-train_Case=Ins,22.561028345356956,0.0
94,ota_boun-ud-test_Case=Ins,22.561028345356956,0.0
95,ru_syntagrus-ud-train_Case=Ins,22.561028345356956,0.0
96,ru_syntagrus-ud-dev_Case=Ins,22.561028345356956,0.0
97,ru_syntagrus-ud-test_Case=Ins,22.561028345356956,0.0
98,sjo_xdt-ud-test_Case=Ins,22.58317958127243,1.0
99,orv_birchbark-ud-train_Case=Ins,22.561028345356956,0.0
100,orv_birchbark-ud-dev_Case=Ins,22.561028345356956,0.0
101,orv_birchbark-ud-test_Case=Ins,22.561028345356956,0.0
102,ru_poetry-ud-test_Case=Ins,22.561028345356956,0.0
103,ru_poetry-ud-dev_Case=Ins,22.561028345356956,0.0
104,ru_poetry-ud-train_Case=Ins,22.561028345356956,0.0
105,myu_tudet-ud-test_Case=Ins,22.561028345356956,0.0
106,wbp_ufal-ud-test_Case=Ins,22.561028345356956,0.0
107,koi_uh-ud-test_Case=Ins,22.561028345356956,0.0
108,cs_fictree-ud-dev_Case=Ins,22.81659413438563,4.10936840909688
109,cs_fictree-ud-train_Case=Ins,22.79508307168232,3.9422742840411606
110,cs_fictree-ud-test_Case=Ins,22.7763072545994,3.7553579845843172
111,hyw_armtdp-ud-test_Case=Ins,296.76253132765936,296.4338037403966
112,hyw_armtdp-ud-dev_Case=Ins,22.561028345356956,0.0
113,hyw_armtdp-ud-train_Case=Ins,22.561028345356956,0.0
114,sl_sst-ud-train_Case=Ins,22.643484704392822,2.592174266818801
115,sl_sst-ud-test_Case=Ins,22.650205401579203,2.658997230571959
116,sl_sst-ud-dev_Case=Ins,22.645843645778925,2.6972969617107383
117,ka_glc-ud-test_Case=Ins,23.318846348851014,6.983451513494049
118,arr_tudet-ud-test_Case=Ins,22.616365755797283,1.5811388300841898
119,kk_ktb-ud-test_Case=Ins,22.561028345356956,0.0
120,kk_ktb-ud-train_Case=Ins,22.561028345356956,0.0
121,cs_pdt-ud-test_Case=Ins,22.86012527776429,4.463243263200861
122,cs_pdt-ud-dev_Case=Ins,22.885244852286473,4.602788150610228
123,cs_pdt-ud-train_Case=Ins,22.86702628919173,4.5052627342499765
124,ta_mwtt-ud-test_Case=Ins,22.561028345356956,0.0
125,ota_dudu-ud-test_Case=Ins,22.561028345356956,0.0
126,ta_ttb-ud-train_Case=Ins,22.561028345356956,0.0
127,ta_ttb-ud-dev_Case=Ins,22.561028345356956,0.0
128,ta_ttb-ud-test_Case=Ins,22.561028345356956,0.0
129,ru_pud-ud-test_Case=Ins,22.561028345356956,0.0
130,qtd_sagt-ud-test_Case=Ins,22.561028345356956,0.0
131,qtd_sagt-ud-dev_Case=Ins,22.561028345356956,0.0
132,qtd_sagt-ud-train_Case=Ins,28.679260799399973,18.934096228761486
133,krl_kkpp-ud-test_Case=Ins,22.561028345356956,0.0
134,pl_pud-ud-test_Case=Ins,22.561028345356956,0.0
135,orv_torot-ud-test_Case=Ins,22.561028345356956,0.0
136,orv_torot-ud-dev_Case=Ins,22.561028345356956,0.0
137,orv_torot-ud-train_Case=Ins,22.561028345356956,0.0
138,cs_cac-ud-dev_Case=Ins,23.062165910001802,5.7065971337053645
139,cs_cac-ud-train_Case=Ins,23.010637860970785,5.3567190230188135
140,cs_cac-ud-test_Case=Ins,23.049696001567487,5.54516034258647
141,eu_bdt-ud-train_Case=Ins,33.47105516544449,25.362227196580882
142,eu_bdt-ud-test_Case=Ins,36.44430682562093,29.23931428744525
143,eu_bdt-ud-dev_Case=Ins,44.59889263748368,39.21812367375313
144,fi_ftb-ud-dev_Case=Ins,22.561028345356956,0.0
145,fi_ftb-ud-train_Case=Ins,22.561028345356956,0.0
146,fi_ftb-ud-test_Case=Ins,22.561028345356956,0.0
147,am_att-ud-test_Case=Ins,23.874672772626646,7.810249675906654
148,pl_lfg-ud-test_Case=Ins,22.561028345356956,0.0
149,pl_lfg-ud-train_Case=Ins,22.561028345356956,0.0
150,pl_lfg-ud-dev_Case=Ins,22.561028345356956,0.0
151,tr_tourism-ud-train_Case=Ins,167.83027140536953,170.7161386629864
152,tr_tourism-ud-dev_Case=Ins,57.09640969448079,57.33236433289665
153,tr_tourism-ud-test_Case=Ins,22.561028345356956,0.0
154,ab_abnc-ud-test_Case=Ins,22.561028345356956,0.0
155,cs_poetry-ud-test_Case=Ins,22.882791908612898,4.564696183445896
156,ru_gsd-ud-test_Case=Ins,22.561028345356956,0.0
157,ru_gsd-ud-dev_Case=Ins,467.1188285650665,468.86565239949067
158,ru_gsd-ud-train_Case=Ins,1582.2386040038336,1584.2496646677885
159,tr_imst-ud-train_Case=Ins,169.3910662736773,170.12250488006183
160,tr_imst-ud-dev_Case=Ins,57.34883511361752,54.80166258629589
161,tr_imst-ud-test_Case=Ins,22.561028345356956,0.0
162,tr_boun-ud-dev_Case=Ins,22.561028345356956,0.0
163,tr_boun-ud-test_Case=Ins,22.561028345356956,0.0
164,tr_boun-ud-train_Case=Ins,737.4123676749665,739.2333866919162
165,tr_penn-ud-dev_Case=Ins,22.561028345356956,0.0
166,tr_penn-ud-test_Case=Ins,22.561028345356956,0.0
167,tr_penn-ud-train_Case=Ins,69.10121401088246,67.39320770259006
