,Treebank,kpv_ikdp-ud-test_Case=Egr,kpv_lattice-ud-test_Case=Egr,kpv_lattice-ud-train_Case=Egr,koi_uh-ud-train_Case=Egr,koi_uh-ud-test_Case=Egr
37,sk_snk-ud-train_Case=Ins,2.2212063722072033,7.154282476107152,3.685614975541244,3.685614975541244,3.685614975541244
38,lt_hse-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
39,lt_hse-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
40,lt_hse-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
41,hit_hittb-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
42,sa_ufal-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
43,be_hse-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
44,be_hse-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
45,be_hse-ud-test_Case=Ins,620.8429753166255,615.4685207222218,624.7535514104742,624.7535514104742,624.7535514104742
46,cs_pud-ud-test_Case=Ins,2.329577492223607,6.550064609346571,4.4629023437680875,4.4629023437680875,4.4629023437680875
47,orv_ruthenian-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
48,orv_ruthenian-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
49,orv_ruthenian-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
50,ml_ufal-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
51,egy_ujaen-ud-test_Case=Ins,3.7416573867739413,9.460443964212251,1.0,1.0,1.0
52,mr_ufal-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
53,mr_ufal-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
54,mr_ufal-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
55,si_stb-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
56,lt_alksnis-ud-test_Case=Ins,5.743575353818433,5.095774594166795,9.001785162169785,9.001785162169785,9.001785162169785
57,lt_alksnis-ud-dev_Case=Ins,4.684703305441922,5.429689933994087,7.7073072736783805,7.7073072736783805,7.7073072736783805
58,lt_alksnis-ud-train_Case=Ins,4.841249000238041,5.1525765975962186,8.00824668865855,8.00824668865855,8.00824668865855
59,cu_proiel-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
60,cu_proiel-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
61,cu_proiel-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
62,olo_kkpp-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
63,hy_bsut-ud-train_Case=Ins,423.22570810384383,418.1560713417898,427.15687984626913,427.15687984626913,427.15687984626913
64,hy_bsut-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
65,hy_bsut-ud-dev_Case=Ins,171.743995528228,166.71982485595407,175.65022060902743,175.65022060902743,175.65022060902743
66,hsb_ufal-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
67,hsb_ufal-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
68,fi_tdt-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
69,fi_tdt-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
70,fi_tdt-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
71,sr_set-ud-test_Case=Ins,2.161973039568883,7.019928103742762,3.853968706702711,3.853968706702711,3.853968706702711
72,sr_set-ud-train_Case=Ins,2.176276659651308,7.123599776112434,3.7190209475349576,3.7190209475349576,3.7190209475349576
73,sr_set-ud-dev_Case=Ins,2.159354648963435,6.784195788743128,4.154854088894098,4.154854088894098,4.154854088894098
74,tr_framenet-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
75,tr_framenet-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
76,tr_framenet-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
77,ky_ktmu-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
78,ky_ktmu-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
79,kpv_ikdp-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
80,kpv_lattice-ud-test_Case=Ins,97.77525249264254,92.74427206032726,101.81355508968342,101.81355508968342,101.81355508968342
81,abq_atb-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
82,tr_gb-ud-test_Case=Ins,61.47086030524274,56.634794958576485,65.31717487256574,65.31717487256574,65.31717487256574
83,ru_taiga-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
84,ru_taiga-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
85,ru_taiga-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
86,fi_pud-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
87,cs_cltt-ud-dev_Case=Ins,3.170534040553537,5.779563126404623,5.927680194248629,5.927680194248629,5.927680194248629
88,cs_cltt-ud-train_Case=Ins,2.9522849446755344,6.085837244454242,5.437023495424304,5.437023495424304,5.437023495424304
89,cs_cltt-ud-test_Case=Ins,6.306689271443248,4.9845519495703865,9.657527429940018,9.657527429940018,9.657527429940018
90,hy_armtdp-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
91,hy_armtdp-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
92,hy_armtdp-ud-test_Case=Ins,107.32194556566705,102.2570290982483,111.26994203287786,111.26994203287786,111.26994203287786
93,ota_boun-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
94,ota_boun-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
95,ru_syntagrus-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
96,ru_syntagrus-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
97,ru_syntagrus-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
98,sjo_xdt-ud-test_Case=Ins,3.7416573867739413,9.460443964212251,1.0,1.0,1.0
99,orv_birchbark-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
100,orv_birchbark-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
101,orv_birchbark-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
102,ru_poetry-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
103,ru_poetry-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
104,ru_poetry-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
105,myu_tudet-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
106,wbp_ufal-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
107,koi_uh-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
108,cs_fictree-ud-dev_Case=Ins,2.1440540789077702,6.842863329350412,4.10936840909688,4.10936840909688,4.10936840909688
109,cs_fictree-ud-train_Case=Ins,2.1544202307377835,6.970096184151732,3.9422742840411606,3.9422742840411606,3.9422742840411606
110,cs_fictree-ud-test_Case=Ins,2.1690835708041694,7.099953762288549,3.7553579845843172,3.7553579845843172,3.7553579845843172
111,hyw_armtdp-ud-test_Case=Ins,292.54743205162475,287.6291014483757,296.4338037403966,296.4338037403966,296.4338037403966
112,hyw_armtdp-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
113,hyw_armtdp-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
114,sl_sst-ud-train_Case=Ins,2.557862506517571,8.039341640700622,2.592174266818801,2.592174266818801,2.592174266818801
115,sl_sst-ud-test_Case=Ins,2.5178357852370197,7.9971796063865375,2.658997230571959,2.658997230571959,2.658997230571959
116,sl_sst-ud-dev_Case=Ins,2.5284497144451,7.9453352400087285,2.6972969617107383,2.6972969617107383,2.6972969617107383
117,ka_glc-ud-test_Case=Ins,3.8311468192191773,5.350909399808474,6.983451513494049,6.983451513494049,6.983451513494049
118,arr_tudet-ud-test_Case=Ins,3.391164991562634,9.027735042633894,1.5811388300841898,1.5811388300841898,1.5811388300841898
119,kk_ktb-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
120,kk_ktb-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
121,cs_pdt-ud-test_Case=Ins,2.2941074397717798,6.569795382238963,4.463243263200861,4.463243263200861,4.463243263200861
122,cs_pdt-ud-dev_Case=Ins,2.3408320712365196,6.4727822076332036,4.602788150610228,4.602788150610228,4.602788150610228
123,cs_pdt-ud-train_Case=Ins,2.3162784339856084,6.542919674825756,4.5052627342499765,4.5052627342499765,4.5052627342499765
124,ta_mwtt-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
125,ota_dudu-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
126,ta_ttb-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
127,ta_ttb-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
128,ta_ttb-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
129,ru_pud-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
130,qtd_sagt-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
131,qtd_sagt-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
132,qtd_sagt-ud-train_Case=Ins,15.378556499229699,12.062338081814818,18.934096228761486,18.934096228761486,18.934096228761486
133,krl_kkpp-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
134,pl_pud-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
135,orv_torot-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
136,orv_torot-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
137,orv_torot-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
138,cs_cac-ud-dev_Case=Ins,2.9445736540811844,5.832785886460386,5.7065971337053645,5.7065971337053645,5.7065971337053645
139,cs_cac-ud-train_Case=Ins,2.6838929068242527,5.990254124772419,5.3567190230188135,5.3567190230188135,5.3567190230188135
140,cs_cac-ud-test_Case=Ins,2.7636374787375044,5.883356405154551,5.54516034258647,5.54516034258647,5.54516034258647
141,eu_bdt-ud-train_Case=Ins,21.589456624392014,17.30211715444556,25.362227196580882,25.362227196580882,25.362227196580882
142,eu_bdt-ud-test_Case=Ins,25.439880109780393,20.962764607751527,29.23931428744525,29.23931428744525,29.23931428744525
143,eu_bdt-ud-dev_Case=Ins,35.39053257466419,30.801040268676854,39.21812367375313,39.21812367375313,39.21812367375313
144,fi_ftb-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
145,fi_ftb-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
146,fi_ftb-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
147,am_att-ud-test_Case=Ins,5.830951894845301,7.3824115301167,7.810249675906654,7.810249675906654,7.810249675906654
148,pl_lfg-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
149,pl_lfg-ud-train_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
150,pl_lfg-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
151,tr_tourism-ud-train_Case=Ins,166.8562255356389,161.701886198028,170.7161386629864,170.7161386629864,170.7161386629864
152,tr_tourism-ud-dev_Case=Ins,53.59104402789705,48.80061475022625,57.33236433289665,57.33236433289665,57.33236433289665
153,tr_tourism-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
154,ab_abnc-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
155,cs_poetry-ud-test_Case=Ins,2.2045999117697197,6.5322113086227445,4.564696183445896,4.564696183445896,4.564696183445896
156,ru_gsd-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
157,ru_gsd-ud-dev_Case=Ins,464.9774188065481,459.6003698867093,468.86565239949067,468.86565239949067,468.86565239949067
158,ru_gsd-ud-train_Case=Ins,1580.3395204828612,1574.9276173843673,1584.2496646677885,1584.2496646677885,1584.2496646677885
159,tr_imst-ud-train_Case=Ins,166.18062462272792,160.98602423813068,170.12250488006183,170.12250488006183,170.12250488006183
160,tr_imst-ud-dev_Case=Ins,50.94659513211414,45.98248458803514,54.80166258629589,54.80166258629589,54.80166258629589
161,tr_imst-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
162,tr_boun-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
163,tr_boun-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
164,tr_boun-ud-train_Case=Ins,735.4121293533307,730.6370507988217,739.2333866919162,739.2333866919162,739.2333866919162
165,tr_penn-ud-dev_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
166,tr_penn-ud-test_Case=Ins,4.58257569495584,10.36822067666386,0.0,0.0,0.0
167,tr_penn-ud-train_Case=Ins,63.56553923139312,58.6152236577192,67.39320770259006,67.39320770259006,67.39320770259006
