,Treebank,hu_szeged-ud-dev_Case=Tem,hu_szeged-ud-test_Case=Tem,hu_szeged-ud-train_Case=Tem,fa_seraji-ud-dev_Case=Tem,fa_seraji-ud-test_Case=Tem,fa_seraji-ud-train_Case=Tem,gub_tudet-ud-test_Case=Tem,lzh_tuecl-ud-test_Case=Tem,apu_ufpa-ud-test_Case=Tem,egy_ujaen-ud-test_Case=Tem,nyq_aha-ud-test_Case=Tem,mdf_jr-ud-test_Case=Tem,mdf_jr-ud-train_Case=Tem,myv_jr-ud-test_Case=Tem,myv_jr-ud-train_Case=Tem,kfm_aha-ud-test_Case=Tem,soj_aha-ud-test_Case=Tem,he_htb-ud-train_Case=Tem,lzh_kyoto-ud-dev_Case=Tem,lzh_kyoto-ud-train_Case=Tem,lzh_kyoto-ud-test_Case=Tem,gu_gujtb-ud-test_Case=Tem
10,fi_tdt-ud-test_Case=Ade,1.0596402966938068,1.19408613676893,1.19408613676893,2.160771997383269,2.160771997383269,2.160771997383269,1.19408613676893,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,0.849184830145923,2.884112843734432,2.160771997383269,2.160771997383269,6.3563394848588075,2.160771997383269,2.160771997383269,2.160771997383269,3.563223250663358
11,fi_tdt-ud-dev_Case=Ade,1.0747496148842657,1.2004080938733854,1.2004080938733854,2.171466165088107,2.171466165088107,2.171466165088107,1.2004080938733854,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,0.8683291224257124,2.8731977492199263,2.171466165088107,2.171466165088107,6.336874591771304,2.171466165088107,2.171466165088107,2.171466165088107,3.5521996634451156
12,fi_pud-ud-test_Case=Ade,1.2989925539267153,1.4264862419387834,1.4264862419387834,2.3950690043825595,2.3950690043825595,2.3950690043825595,1.4264862419387834,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,0.8734354769742959,2.7894679878351445,2.3950690043825595,2.3950690043825595,6.158613457171877,2.3950690043825595,2.3950690043825595,2.3950690043825595,3.4540389960885407
13,et_edt-ud-dev_Case=Ade,0.6836611573908524,0.8046556425732687,0.8046556425732687,1.7767514466365293,1.7767514466365293,1.7767514466365293,0.8046556425732687,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.0063540534537425,3.0617042971399115,1.7767514466365293,1.7767514466365293,6.679712901998483,1.7767514466365293,1.7767514466365293,1.7767514466365293,3.7575717828306354
14,et_edt-ud-train_Case=Ade,0.7148744772566801,0.8331528819533678,0.8331528819533678,1.8041476170465596,1.8041476170465596,1.8041476170465596,0.8331528819533678,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.0011248896244396,3.0482997681065194,1.8041476170465596,1.8041476170465596,6.658707931630426,1.8041476170465596,1.8041476170465596,1.8041476170465596,3.7432244157336427
15,et_edt-ud-test_Case=Ade,0.586156209181904,0.6989284488146839,0.6989284488146839,1.6708159613082763,1.6708159613082763,1.6708159613082763,0.6989284488146839,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.0751102676812323,3.119405147870744,1.6708159613082763,1.6708159613082763,6.7751430594905155,1.6708159613082763,1.6708159613082763,1.6708159613082763,3.8182621670810533
16,krl_kkpp-ud-test_Case=Ade,0.5149142829151275,0.6491430649325309,0.6491430649325309,1.6152048534938224,1.6152048534938224,1.6152048534938224,0.6491430649325309,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.075870731017956,3.154779979451816,1.6152048534938224,1.6152048534938224,6.831645974342494,1.6152048534938224,1.6152048534938224,1.6152048534938224,3.854722651339523
17,fi_ftb-ud-dev_Case=Ade,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
18,fi_ftb-ud-train_Case=Ade,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
19,fi_ftb-ud-test_Case=Ade,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
