,Treebank,hu_szeged-ud-dev_Case=Ill,hu_szeged-ud-test_Case=Ill,hu_szeged-ud-train_Case=Ill,fi_ood-ud-test_Case=Ill,sms_giellagas-ud-test_Case=Ill,sms_giellagas-ud-train_Case=Ill,et_ewt-ud-train_Case=Ill,et_ewt-ud-test_Case=Ill,et_ewt-ud-dev_Case=Ill,egy_ujaen-ud-test_Case=Ill,si_stb-ud-test_Case=Ill,lt_alksnis-ud-test_Case=Ill,lt_alksnis-ud-dev_Case=Ill,lt_alksnis-ud-train_Case=Ill,olo_kkpp-ud-test_Case=Ill,olo_kkpp-ud-train_Case=Ill,mdf_jr-ud-test_Case=Ill,mdf_jr-ud-train_Case=Ill,vep_vwt-ud-test_Case=Ill,fi_tdt-ud-train_Case=Ill,fi_tdt-ud-test_Case=Ill,fi_tdt-ud-dev_Case=Ill,myv_jr-ud-test_Case=Ill,myv_jr-ud-train_Case=Ill,kpv_ikdp-ud-test_Case=Ill,kpv_lattice-ud-test_Case=Ill,kpv_lattice-ud-train_Case=Ill,fi_pud-ud-test_Case=Ill,et_edt-ud-dev_Case=Ill,et_edt-ud-train_Case=Ill,et_edt-ud-test_Case=Ill,koi_uh-ud-train_Case=Ill,koi_uh-ud-test_Case=Ill,sme_giella-ud-train_Case=Ill,sme_giella-ud-test_Case=Ill,krl_kkpp-ud-test_Case=Ill,fi_ftb-ud-dev_Case=Ill,fi_ftb-ud-train_Case=Ill,fi_ftb-ud-test_Case=Ill
12,pl_pdb-ud-test_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
13,pl_pdb-ud-train_Case=Ins,3334.679135760391,3334.602920518477,3334.7807018566177,3334.0989680203966,3330.364529782674,3334.9403792771677,3330.015521100127,3330.9241361920376,3325.1698183683275,3335.8910353906954,3335.8910353906954,3334.9403792771677,3334.9403792771677,3334.9403792771677,3334.134990830586,3335.8910353906954,3328.372630067634,3335.8910353906954,3334.3424301752025,3333.9988513674857,3333.995888990971,3334.055195149699,3334.283366857227,3334.4767529001942,3333.7621434182875,3327.7226693514667,3335.8910353906954,3333.9767923116133,3331.896344681312,3331.945053431326,3331.0443224642513,3335.8910353906954,3309.3018397641927,3334.7830316671725,3334.7309232972316,3334.591918875847,3335.8910353906954,3335.8910353906954,3335.8910353906954
14,pl_pdb-ud-dev_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
15,sah_yktdt-ud-test_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
16,uk_iu-ud-dev_Case=Ins,3.2380219301579944,3.169835753125468,3.333418318836277,2.698393187288869,2.8490636150087023,3.4875727692199114,3.3423074199000378,2.2012516953051264,7.964350508634869,4.424265218622617,4.424265218622617,3.4875727692199114,3.4875727692199114,3.4875727692199114,2.7369318855479556,4.424265218622617,5.367733647037244,4.424265218622617,2.927867892502445,2.5978552765463143,2.5950716247728662,2.650239620013004,2.8779606964239766,3.05298561500788,2.466203408965732,6.04165629966228,4.424265218622617,2.575883978825399,1.9544977060067021,1.9185889077804161,2.3863166631789925,4.424265218622617,27.585213171886355,3.334174100668513,3.283536353512063,3.149407227377036,4.424265218622617,4.424265218622617,4.424265218622617
17,uk_iu-ud-train_Case=Ins,3.534128601569068,3.4659152754826206,3.629241904164971,2.9906271642567304,2.788781214522358,3.78252776678633,3.26297378238718,2.195382067621097,7.766821851969988,4.714933003721951,4.714933003721951,3.78252776678633,3.78252776678633,3.78252776678633,3.027768261409373,4.714933003721951,5.235887391412533,4.714933003721951,3.2222203406611363,2.8883732669404827,2.8852501746539265,2.9413648671649826,3.173868532611025,3.34899186211764,2.755457212351282,5.895221672171708,4.714933003721951,2.8657530794928383,2.071203028613895,2.045058052577242,2.392109081432693,4.714933003721951,27.372522417078937,3.6280161825658426,3.578044335409505,3.4443184443755936,4.714933003721951,4.714933003721951,4.714933003721951
18,uk_iu-ud-test_Case=Ins,3.603452900637398,3.5354443239432123,3.6982321399562825,3.0654725342180216,2.8020806142273593,3.8511088900844883,3.2781285536200104,2.23433117504828,7.745404688492765,4.78021517915417,4.78021517915417,3.8511088900844883,3.8511088900844883,3.8511088900844883,3.1019094496754374,4.78021517915417,5.222771125272205,4.78021517915417,3.29507147023663,2.9644263088901686,2.9614248016289224,3.016835301418061,3.245218210725543,3.4194808877196157,2.82817039336435,5.877664099352851,4.78021517915417,2.9417732907204335,2.133965038058363,2.1097173160177305,2.4312692530364,4.78021517915417,27.33424842154374,3.697763211490968,3.6480920360326428,3.5153532890982193,4.78021517915417,4.78021517915417,4.78021517915417
19,sa_vedic-ud-test_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
20,sa_vedic-ud-train_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
21,sa_vedic-ud-dev_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
22,hr_set-ud-dev_Case=Ins,3.0084789347939895,2.9413652940959847,3.103839834079098,2.4515339582142275,2.935188664898902,3.2569425926894975,3.369498797176228,2.203862917909312,8.114101838262714,4.193132313244931,4.193132313244931,3.2569425926894975,3.2569425926894975,3.2569425926894975,2.4890603223529912,4.193132313244931,5.49997132226577,4.193132313244931,2.6830016468286253,2.3495131545673136,2.3459174469385204,2.4025272837193112,2.6499556943449196,2.8247665669960953,2.252330239501124,6.186176269276534,4.193132313244931,2.32650372797602,1.8139621589390973,1.7758301218363026,2.345857737374846,4.193132313244931,27.77190236782537,3.100357362939247,3.0504899143184563,2.9163672784050405,4.193132313244931,4.193132313244931,4.193132313244931
23,hr_set-ud-train_Case=Ins,2.7827302031533288,2.7154728397088626,2.877490332725186,2.2328036813452017,3.03850692576782,3.0301671414331426,3.5191812853709035,2.3151489802506653,8.31384793518051,3.9671141971867048,3.9671141971867048,3.0301671414331426,3.0301671414331426,3.0301671414331426,2.271827055906245,3.9671141971867048,5.624689862452949,3.9671141971867048,2.4614165987889196,2.1235264877607203,2.1210239220227516,2.1786587183638626,2.426131109769331,2.599296760122815,2.0425712258208724,6.326816406977601,3.9671141971867048,2.0987060227434284,1.832666943357865,1.7875670704779756,2.4459127225157102,3.9671141971867048,27.94864255462038,2.871546404747273,2.82398956182404,2.692163504835619,3.9671141971867048,3.9671141971867048,3.9671141971867048
24,hr_set-ud-test_Case=Ins,2.6731494119698564,2.6066745494622157,2.7683300785008234,2.129064078495557,3.0823508679687692,2.921489695483509,3.5820306436332467,2.3609879172876407,8.397719819138157,3.8596640789997627,3.8596640789997627,2.921489695483509,2.921489695483509,2.921489695483509,2.168629092176819,3.8596640789997627,5.6898756905709,3.8596640789997627,2.3568758867573463,2.021601765895733,2.0184763437070057,2.075043279297568,2.3178661870273096,2.4905918459674683,1.937972384078588,6.390168362467477,3.8596640789997627,1.9981680363706096,1.8502497226810168,1.8012085498370272,2.493689409492473,3.8596640789997627,28.030117427388657,2.764333237596216,2.7140475786445704,2.5821947848250186,3.8596640789997627,3.8596640789997627,3.8596640789997627
25,orv_rnc-ud-dev_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
26,orv_rnc-ud-train_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
27,orv_rnc-ud-test_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
28,tr_atis-ud-dev_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
29,tr_atis-ud-train_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
30,tr_atis-ud-test_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
31,hi_pud-ud-test_Case=Ins,0.29998469504883835,0.4054775835476301,0.18215107011950007,0.910981887855077,5.1830683509736,0.0,5.685122712147314,4.46031389029965,10.826351026232702,1.0,1.0,0.0,0.0,0.0,0.8821034570138243,1.0,7.812249995999872,1.0,0.6892024376045112,0.9932698373077208,0.9976633700596244,0.937133260184627,0.7407042850873679,0.5348404942548599,1.3686976778431874,8.548033548777191,1.0,1.017191707411669,3.497974794706087,3.4326230484631535,4.458319738792651,1.0,30.364452901377952,0.1725285923127573,0.22925506622611905,0.3808697000222803,1.0,1.0,1.0
32,tr_kenet-ud-dev_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
33,tr_kenet-ud-test_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
34,tr_kenet-ud-train_Case=Ins,1989.397616835208,1989.3352358366108,1989.4812430662284,1988.943976558415,1985.8735491179743,1989.612022480765,1985.6185283405468,1986.3551682415712,1981.7291240196412,1990.392172412261,1990.392172412261,1989.612022480765,1989.612022480765,1989.612022480765,1988.9744190524345,1990.392172412261,1984.2454564015009,1990.392172412261,1989.134328043232,1988.874850895418,1988.8725303650467,1988.9172443940486,1989.0741954990556,1989.2322402808236,1988.6459228999684,1983.70351623072,1990.392172412261,1988.8595686218216,1987.1621540035062,1987.1983462094877,1986.4633699085387,1990.392172412261,1968.6447114703049,1989.4934452907464,1989.4478954199687,1989.333781712292,1990.392172412261,1990.392172412261,1990.392172412261
35,sk_snk-ud-dev_Case=Ins,4.088160148001878,4.01818957482005,4.185134636412932,3.5182101689494623,2.60555019351827,4.34022059265418,2.994128629497059,2.0795504748658526,7.2248057888455826,5.280498900582525,5.280498900582525,4.34022059265418,4.34022059265418,4.34022059265418,3.5529302849151794,5.280498900582525,4.910302687738008,5.280498900582525,3.7590167731192308,3.406625605941218,3.4020241240584745,3.4642486900487857,3.7183507648102854,3.8978776238609827,3.2732132605911373,5.5405911765512945,5.280498900582525,3.3820001901101446,2.2084772494476383,2.2030720765155114,2.29682174156556,5.280498900582525,26.89850967033689,4.178032381936297,4.129136414420538,3.9947202901465007,5.280498900582525,5.280498900582525,5.280498900582525
36,sk_snk-ud-test_Case=Ins,4.5319140531613025,4.4613684233339725,4.6298202895509375,3.959757180350285,2.5562136624830876,4.786804237660924,2.8855250081282153,2.128714217891469,6.845338959507083,5.731899447851193,5.731899447851193,4.786804237660924,4.786804237660924,4.786804237660924,3.997860791889145,5.731899447851193,4.697453388709711,5.731899447851193,4.2023586637863675,3.8536814285446255,3.8489857004944317,3.909570937573312,4.156661155079454,4.339502359700838,3.696854082027884,5.2880492431220585,5.731899447851193,3.8304261580267207,2.4727481753129346,2.4736687959310593,2.3814700435530334,5.731899447851193,26.522775353585217,4.6269117576495,4.575305478391747,4.436753546037882,5.731899447851193,5.731899447851193,5.731899447851193
37,sk_snk-ud-train_Case=Ins,2.494316254802412,2.426334568327673,2.58882332435491,1.9556980438817684,3.1557588413338347,2.742283972220514,3.678000617064334,2.4372438835565644,8.51525357121283,3.685614975541244,3.685614975541244,2.742283972220514,2.742283972220514,2.742283972220514,1.9911896656977839,3.685614975541244,5.785705034646503,3.685614975541244,2.18601100444857,1.848439107523279,1.8457376303684698,1.9033762739640416,2.138089838306739,2.309796747309251,1.765678731903831,6.489511185661399,3.685614975541244,1.8251037128012033,1.8549970306611137,1.8021564710186808,2.5604082243687456,3.685614975541244,28.1560526921385,2.585222125463275,2.5386251519029326,2.4063914330079794,3.685614975541244,3.685614975541244,3.685614975541244
38,lt_hse-ud-train_Case=Ins,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
