,Treebank,egy_ujaen-ud-test_Case=Sub
46,cs_pud-ud-test_Case=Ins,4.478517608709395
47,orv_ruthenian-ud-test_Case=Ins,0.894427190999916
48,orv_ruthenian-ud-train_Case=Ins,0.894427190999916
49,orv_ruthenian-ud-dev_Case=Ins,0.894427190999916
50,ml_ufal-ud-test_Case=Ins,0.894427190999916
51,egy_ujaen-ud-test_Case=Ins,1.3416407864998738
52,mr_ufal-ud-dev_Case=Ins,0.894427190999916
53,mr_ufal-ud-test_Case=Ins,0.894427190999916
54,mr_ufal-ud-train_Case=Ins,0.894427190999916
55,si_stb-ud-test_Case=Ins,0.894427190999916
56,lt_alksnis-ud-test_Case=Ins,8.991152971562324
57,lt_alksnis-ud-dev_Case=Ins,7.703664391704669
58,lt_alksnis-ud-train_Case=Ins,8.00955527636214
59,cu_proiel-ud-train_Case=Ins,0.894427190999916
60,cu_proiel-ud-test_Case=Ins,0.894427190999916
61,cu_proiel-ud-dev_Case=Ins,0.894427190999916
62,olo_kkpp-ud-test_Case=Ins,0.894427190999916
63,hy_bsut-ud-train_Case=Ins,427.14845194615884
64,hy_bsut-ud-test_Case=Ins,0.894427190999916
65,hy_bsut-ud-dev_Case=Ins,175.64794334121876
66,hsb_ufal-ud-test_Case=Ins,0.894427190999916
67,hsb_ufal-ud-train_Case=Ins,0.894427190999916
68,fi_tdt-ud-train_Case=Ins,0.894427190999916
69,fi_tdt-ud-test_Case=Ins,0.894427190999916
70,fi_tdt-ud-dev_Case=Ins,0.894427190999916
71,sr_set-ud-test_Case=Ins,3.8920189663398395
72,sr_set-ud-train_Case=Ins,3.7625035898853327
73,sr_set-ud-dev_Case=Ins,4.193186437543649
74,tr_framenet-ud-test_Case=Ins,0.894427190999916
75,tr_framenet-ud-train_Case=Ins,0.894427190999916
76,tr_framenet-ud-dev_Case=Ins,0.894427190999916
77,ky_ktmu-ud-train_Case=Ins,0.894427190999916
78,ky_ktmu-ud-test_Case=Ins,0.894427190999916
79,kpv_ikdp-ud-test_Case=Ins,0.894427190999916
80,kpv_lattice-ud-test_Case=Ins,101.80569728654679
81,abq_atb-ud-test_Case=Ins,0.894427190999916
82,tr_gb-ud-test_Case=Ins,65.31921616186159
83,ru_taiga-ud-train_Case=Ins,0.894427190999916
84,ru_taiga-ud-dev_Case=Ins,0.894427190999916
85,ru_taiga-ud-test_Case=Ins,0.894427190999916
86,fi_pud-ud-test_Case=Ins,0.894427190999916
87,cs_cltt-ud-dev_Case=Ins,5.888064824618058
88,cs_cltt-ud-train_Case=Ins,5.405401682293258
89,cs_cltt-ud-test_Case=Ins,9.578129427647713
90,hy_armtdp-ud-train_Case=Ins,0.894427190999916
91,hy_armtdp-ud-dev_Case=Ins,0.894427190999916
92,hy_armtdp-ud-test_Case=Ins,111.26634711358147
93,ota_boun-ud-train_Case=Ins,0.894427190999916
94,ota_boun-ud-test_Case=Ins,0.894427190999916
95,ru_syntagrus-ud-train_Case=Ins,0.894427190999916
96,ru_syntagrus-ud-dev_Case=Ins,0.894427190999916
97,ru_syntagrus-ud-test_Case=Ins,0.894427190999916
98,sjo_xdt-ud-test_Case=Ins,1.3416407864998738
99,orv_birchbark-ud-train_Case=Ins,0.894427190999916
100,orv_birchbark-ud-dev_Case=Ins,0.894427190999916
101,orv_birchbark-ud-test_Case=Ins,0.894427190999916
102,ru_poetry-ud-test_Case=Ins,0.894427190999916
103,ru_poetry-ud-dev_Case=Ins,0.894427190999916
104,ru_poetry-ud-train_Case=Ins,0.894427190999916
105,myu_tudet-ud-test_Case=Ins,0.894427190999916
106,wbp_ufal-ud-test_Case=Ins,0.894427190999916
107,koi_uh-ud-test_Case=Ins,0.894427190999916
108,cs_fictree-ud-dev_Case=Ins,4.148919852277015
109,cs_fictree-ud-train_Case=Ins,3.9886031517363087
110,cs_fictree-ud-test_Case=Ins,3.81664800448918
111,hyw_armtdp-ud-test_Case=Ins,296.4324543635531
112,hyw_armtdp-ud-dev_Case=Ins,0.894427190999916
113,hyw_armtdp-ud-train_Case=Ins,0.894427190999916
114,sl_sst-ud-train_Case=Ins,2.70082724941156
115,sl_sst-ud-test_Case=Ins,2.7597862450456545
116,sl_sst-ud-dev_Case=Ins,2.7873874052081105
117,ka_glc-ud-test_Case=Ins,6.941669601724366
118,arr_tudet-ud-test_Case=Ins,1.8165902124584952
119,kk_ktb-ud-test_Case=Ins,0.894427190999916
120,kk_ktb-ud-train_Case=Ins,0.894427190999916
121,cs_pdt-ud-test_Case=Ins,4.478330671504759
122,cs_pdt-ud-dev_Case=Ins,4.613644828527925
123,cs_pdt-ud-train_Case=Ins,4.517552322280512
124,ta_mwtt-ud-test_Case=Ins,0.894427190999916
125,ota_dudu-ud-test_Case=Ins,0.894427190999916
126,ta_ttb-ud-train_Case=Ins,0.894427190999916
127,ta_ttb-ud-dev_Case=Ins,0.894427190999916
128,ta_ttb-ud-test_Case=Ins,0.894427190999916
129,ru_pud-ud-test_Case=Ins,0.894427190999916
130,qtd_sagt-ud-test_Case=Ins,0.894427190999916
131,qtd_sagt-ud-dev_Case=Ins,0.894427190999916
132,qtd_sagt-ud-train_Case=Ins,18.934096228761486
133,krl_kkpp-ud-test_Case=Ins,0.894427190999916
134,pl_pud-ud-test_Case=Ins,0.894427190999916
135,orv_torot-ud-test_Case=Ins,0.894427190999916
136,orv_torot-ud-dev_Case=Ins,0.894427190999916
137,orv_torot-ud-train_Case=Ins,0.894427190999916
138,cs_cac-ud-dev_Case=Ins,5.677625056747828
139,cs_cac-ud-train_Case=Ins,5.341977316478514
140,cs_cac-ud-test_Case=Ins,5.5256610653496185
141,eu_bdt-ud-train_Case=Ins,25.355700224766586
142,eu_bdt-ud-test_Case=Ins,29.234183758059675
143,eu_bdt-ud-dev_Case=Ins,39.202092822101385
144,fi_ftb-ud-dev_Case=Ins,0.894427190999916
145,fi_ftb-ud-train_Case=Ins,0.894427190999916
146,fi_ftb-ud-test_Case=Ins,0.894427190999916
147,am_att-ud-test_Case=Ins,7.861297602813418
148,pl_lfg-ud-test_Case=Ins,0.894427190999916
149,pl_lfg-ud-train_Case=Ins,0.894427190999916
150,pl_lfg-ud-dev_Case=Ins,0.894427190999916
151,tr_tourism-ud-train_Case=Ins,170.7126240206037
152,tr_tourism-ud-dev_Case=Ins,57.31840891022709
153,tr_tourism-ud-test_Case=Ins,0.894427190999916
154,ab_abnc-ud-test_Case=Ins,0.894427190999916
155,cs_poetry-ud-test_Case=Ins,4.60106341843914
156,ru_gsd-ud-test_Case=Ins,0.894427190999916
157,ru_gsd-ud-dev_Case=Ins,468.75985322977476
158,ru_gsd-ud-train_Case=Ins,1584.153969789553
159,tr_imst-ud-train_Case=Ins,170.10369386543803
160,tr_imst-ud-dev_Case=Ins,54.80409554849792
161,tr_imst-ud-test_Case=Ins,0.894427190999916
162,tr_boun-ud-dev_Case=Ins,0.894427190999916
163,tr_boun-ud-test_Case=Ins,0.894427190999916
164,tr_boun-ud-train_Case=Ins,739.2312222843406
165,tr_penn-ud-dev_Case=Ins,0.894427190999916
166,tr_penn-ud-test_Case=Ins,0.894427190999916
167,tr_penn-ud-train_Case=Ins,67.3924163224452
