,Treebank,hu_szeged-ud-dev_Case=Ter,hu_szeged-ud-test_Case=Ter,hu_szeged-ud-train_Case=Ter,et_ewt-ud-train_Case=Ter,et_ewt-ud-test_Case=Ter,et_ewt-ud-dev_Case=Ter,olo_kkpp-ud-test_Case=Ter,vep_vwt-ud-test_Case=Ter,kpv_ikdp-ud-test_Case=Ter,kpv_lattice-ud-test_Case=Ter,et_edt-ud-dev_Case=Ter,et_edt-ud-train_Case=Ter,et_edt-ud-test_Case=Ter,ab_abnc-ud-test_Case=Ter,gu_gujtb-ud-test_Case=Ter
11,sa_vedic-ud-dev_Case=Abl,7.519209830687691,7.928398585605507,7.8107328120685535,7.511019452986425,7.705740945955217,7.75105786790586,7.080411810407547,7.928398585605507,7.110307576272711,5.986163089613183,7.777980599880073,7.716950669557507,7.704293746756121,7.928398585605507,7.928398585605507
12,la_circse-ud-test_Case=Abl,1.6954903456709125,2.095276678888364,1.9771516409440382,1.6781428372079874,1.8763738344711214,1.916064519324006,1.1435326311811,2.095276678888364,1.5693666346079636,1.0842898944309562,1.9418874654375224,1.8808104641987844,1.8693088789325183,2.095276678888364,2.095276678888364
13,tr_atis-ud-dev_Case=Abl,18.66060608666302,19.021061517433772,18.91894947679589,18.543112771322942,18.818313055372418,18.747487331639938,18.23940188849404,19.021061517433772,18.23940188849404,17.13146245186896,18.846071982452823,18.77812402406338,18.72740142457946,19.021061517433772,19.021061517433772
14,tr_atis-ud-train_Case=Abl,16.84134607488792,17.197306965449716,17.096339182558992,16.71971606593377,16.997263963606635,16.921801525366774,16.42703159015363,17.197306965449716,16.429840977812688,15.3383745622163,17.022815493913992,16.95447927633812,16.90258902017394,17.197306965449716,17.197306965449716
15,tr_atis-ud-test_Case=Abl,23.556415406214153,23.917174791350252,23.81511541484152,23.438581086177837,23.713788183249,23.64306628450154,23.12894110560764,23.917174791350252,23.12894110560764,22.01643538065934,23.742213220663903,23.67401634221963,23.623075401054926,23.917174791350252,23.917174791350252
16,hi_pud-ud-test_Case=Abl,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
17,la_perseus-ud-test_Case=Abl,0.8566334551656336,1.209019689170821,1.097210290540608,0.8094673438332972,1.0125833792981094,1.0253671204060164,0.6891200936988782,1.209019689170821,1.1126744349882371,1.5925171877676763,1.0558424556637196,0.9970009353122524,0.9831501507787449,1.209019689170821,1.209019689170821
18,la_perseus-ud-train_Case=Abl,1.0275312092575501,1.4163998524064745,1.298153541624414,0.9896890956369291,1.2116401899775489,1.2306257201006792,0.8533238752475439,1.4163998524064745,1.1654211595456867,1.4417433176626273,1.259042869371583,1.1958841592608231,1.1828457610154612,1.4163998524064745,1.4163998524064745
19,tr_kenet-ud-dev_Case=Abl,0.401636100405989,0.6703064653046633,0.5612903101871825,0.29732108276263003,0.5104366515474736,0.4741912231723456,1.0816462132825984,0.6703064653046633,1.1038756844228435,1.9448312721039107,0.5094224766586516,0.44567072280218445,0.42993613627202776,0.6703064653046633,0.6703064653046633
20,tr_kenet-ud-test_Case=Abl,0.6894099440302605,1.0203470160886428,0.9102590200230893,0.5936529480383985,0.8352765892860988,0.803317222245849,1.0901726717789382,1.0203470160886428,1.0901726717789384,1.7080310644194612,0.8563826259052619,0.7902604762272838,0.7644114011341796,1.0203470160886428,1.0203470160886428
21,tr_kenet-ud-train_Case=Abl,0.4212731412487762,0.6985630677993511,0.5891430929648561,0.26038622691377045,0.5381856893616357,0.46637952596254795,1.0726190181562258,0.6985630677993511,1.1017368851511289,1.9210351685930982,0.5263585340267435,0.4547067053095366,0.42398399893437255,0.6985630677993511,0.6985630677993511
22,ess_sli-ud-test_Case=Abl,116.41136086427133,116.73045875006231,116.6405774400811,116.4073236527668,116.55095452204586,116.586791704721,116.01724009818541,116.73045875006231,116.01724009818541,115.10084309696717,116.61339843443986,116.56761083962843,116.55520581415287,116.73045875006231,116.73045875006231
23,ky_tuecl-ud-test_Case=Abl,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
24,hit_hittb-ud-test_Case=Abl,0.46374905867523203,0.1087856586440842,0.13003501778910767,0.45563532599641354,0.3136443544288479,0.24711351391090788,1.3630803958976423,0.1087856586440842,1.3630803958976423,2.4216249917217443,0.1425525711136783,0.20159937076994178,0.25675475263873926,0.1087856586440842,0.1087856586440842
25,sa_ufal-ud-test_Case=Abl,1.2451973750765197,1.616244071283537,1.501864864947029,1.130152599412656,1.422307696552848,1.3755889276812252,1.324802642213672,1.616244071283537,1.3248026422136718,1.4285714285714286,1.4448657383297232,1.367573521691911,1.335663283322198,1.616244071283537,1.616244071283537
26,et_ewt-ud-train_Case=Abl,0.3227964232518656,0.30307070437746336,0.20514222708485277,0.24075498533356063,0.2690862452958297,0.17213259316477406,1.1938112016500706,0.30307070437746336,1.2394742015452747,2.2333824071502857,0.14488176461378802,0.09328625151006761,0.1242670803897844,0.30307070437746336,0.30307070437746336
27,et_ewt-ud-test_Case=Abl,0.35815943315823867,0.36080121229411,0.27849594866959565,0.22141289176345005,0.3183258722547471,0.15988161300635795,1.2307692307692308,0.36080121229411,1.2307692307692308,2.2099116943662045,0.20509353342349212,0.15021746726327012,0.1384305196675176,0.36080121229411,0.36080121229411
28,et_ewt-ud-dev_Case=Abl,0.3922080576605065,0.24494897427831777,0.18521758975744057,0.38078865529319544,0.29154759474226505,0.24494897427831783,1.2884098726725126,0.24494897427831777,1.2884098726725126,2.3129625847313973,0.15415640389931676,0.18678102238477265,0.23248905355692637,0.24494897427831777,0.24494897427831777
29,gub_tudet-ud-test_Case=Abl,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
30,ml_ufal-ud-test_Case=Abl,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
31,egy_ujaen-ud-test_Case=Abl,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
32,sq_tsa-ud-test_Case=Abl,1.405456737852613,1.699673171197595,1.6061946056163654,1.2331080875395943,1.532064692570853,1.42672897060218,1.4907119849998598,1.699673171197595,1.4907119849998598,1.6468206157895793,1.5325720592389156,1.4641786739186078,1.4101883228219037,1.699673171197595,1.699673171197595
33,mr_ufal-ud-train_Case=Abl,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
34,si_stb-ud-test_Case=Abl,0.5879447357921312,0.816496580927726,0.7240894665409486,0.5759050847723666,0.6770032003863301,0.692820323027551,1.1547005383792517,0.816496580927726,1.1547005383792515,1.9552823969188389,0.6950856363243377,0.6563279138312843,0.6580847591820509,0.816496580927726,0.816496580927726
35,olo_kkpp-ud-test_Case=Abl,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
36,olo_kkpp-ud-train_Case=Abl,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
37,hy_bsut-ud-train_Case=Abl,0.3919460268099229,0.6756366144362388,0.5644079621773835,0.3799436473904976,0.5147771100823493,0.5421546304123033,1.1152214476596363,0.6756366144362388,1.115221447659636,1.9626654908878514,0.5347051483829397,0.4818338224994276,0.48841421906337784,0.6756366144362388,0.6756366144362388
38,hy_bsut-ud-test_Case=Abl,0.330965083703313,0.590605591233093,0.47561886364661937,0.29671833195726655,0.43029660768051414,0.45853927134419303,1.1298893821707428,0.590605591233093,1.1298893821707428,2.013729308552657,0.44629261634413186,0.38763300886738966,0.39787547972200693,0.590605591233093,0.590605591233093
39,hy_bsut-ud-dev_Case=Abl,0.3487575819928215,0.6149239691939756,0.5034058358836255,0.34753208012038656,0.47608917195624106,0.49159017448885134,1.1383226900632362,0.6149239691939756,1.1383226900632362,2.0152430913368713,0.47614179214795965,0.42351562855667296,0.4348704940805027,0.6149239691939756,0.6149239691939756
40,mdf_jr-ud-test_Case=Abl,3.6648831157188453,4.0674781742776265,3.9513992519931724,3.622811520574796,3.8300624927310065,3.860220430901314,3.317516715822742,4.0674781742776265,3.317516715822742,2.133227163964428,3.9070258897221577,3.842573344297086,3.819320665518087,4.0674781742776265,4.0674781742776265
41,mdf_jr-ud-train_Case=Abl,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
42,vep_vwt-ud-test_Case=Abl,0.5719794522770556,0.7071067811865476,0.6319062870042959,0.5612486080160912,0.6123724356957945,0.6164414002968976,1.224744871391589,0.7071067811865476,1.224744871391589,2.101991281366023,0.6088849982133044,0.5827624468142676,0.589669141645687,0.7071067811865476,0.7071067811865476
43,la_llct-ud-dev_Case=Abl,2.778885353424427,3.2012830687745946,3.0780174370771234,2.7346311363906404,2.973304756395519,2.9976417776166926,2.377137013497252,3.2012830687745946,2.49590534839094,1.5610762408547054,3.0356961195763583,2.9685592746697,2.949057790554559,3.2012830687745946,3.2012830687745946
44,la_llct-ud-test_Case=Abl,2.897360452588154,3.320446069683141,3.197161861052662,2.850099254701598,3.0932681410358174,3.1115888993081326,2.4840653211258177,3.320446069683141,2.6024422505023246,1.6283752600854526,3.153313092267963,3.0852780081026037,3.064050536192265,3.320446069683141,3.320446069683141
45,la_llct-ud-train_Case=Abl,2.5390656090867894,2.95881040312914,2.836162565794378,2.495079182431493,2.731301791186266,2.756920703290842,2.1614073999144403,2.95881040312914,2.276375634652057,1.41559218960627,2.793416175292107,2.7275780111212673,2.708771331281109,2.95881040312914,2.95881040312914
46,fi_tdt-ud-train_Case=Abl,0.5970221608139532,0.9338179035135449,0.8218866307776186,0.4718044096337935,0.7467640920584482,0.7037508826566774,0.9165038263150466,0.9338179035135449,1.0771932957335157,1.7484670614529052,0.7630211221526646,0.6929561488271747,0.6628133131027225,0.9338179035135449,0.9338179035135449
47,fi_tdt-ud-test_Case=Abl,0.41965568678569637,0.7186986956322287,0.6116916739603014,0.2855307603454781,0.5526863860572061,0.4923712567237543,0.9876964151732504,0.7186986956322287,1.097748789690702,1.9099764176922713,0.5504671524512151,0.4828690694609687,0.45376298480458016,0.7186986956322287,0.7186986956322287
48,fi_tdt-ud-dev_Case=Abl,0.9939787860716613,1.333229162597338,1.2271805988615618,0.8573214099741121,1.1412712210513325,1.0758717395675004,1.0380269746013346,1.333229162597338,1.194780314534852,1.5616416009430327,1.1596346704700544,1.0895764288640084,1.0468722003789355,1.333229162597338,1.333229162597338
49,myv_jr-ud-test_Case=Abl,0.3792297947098865,0.6902571934115808,0.5731281745100578,0.35773152920733253,0.5249879012198461,0.539709601295539,1.0830901193065972,0.6902571934115808,1.0407672968008461,1.8842825091649942,0.5394591354539742,0.48105674847569757,0.4851528006240339,0.6902571934115808,0.6902571934115808
50,myv_jr-ud-train_Case=Abl,0.8043048396667792,1.1230944852859372,1.0176673220828305,0.7873569498451309,0.9448552689644805,0.9675810135339983,1.1230944852859372,1.1230944852859372,1.1344524002886633,1.6882056273298374,0.9839201494078231,0.9328810439669737,0.926765650945007,1.1230944852859372,1.1230944852859372
51,tr_framenet-ud-test_Case=Abl,0.3747548934768163,0.2719641466102106,0.20143918413423936,0.2917504810540443,0.28910185343024825,0.12451087735568192,1.2698133860937828,0.2719641466102106,1.2698133860937828,2.2781865686950207,0.1275217186080629,0.10798015134832943,0.11664755221048427,0.2719641466102106,0.2719641466102106
52,tr_framenet-ud-train_Case=Abl,1.0412405509892766,1.3795724778374816,1.2729918433762861,0.9759255852381563,1.1887340504331825,1.1761038311333947,1.184575967005345,1.3795724778374816,1.2065868392096843,1.5590414121941727,1.2244081676231493,1.163767601331834,1.1410332492323818,1.3795724778374816,1.3795724778374816
53,tr_framenet-ud-dev_Case=Abl,1.4485411989095345,1.7776388834631178,1.6760983132130274,1.4053469322555197,1.5763882770434445,1.6,1.469693845669907,1.7776388834631178,1.469693845669907,1.5651823914059813,1.6362312088932274,1.5815278032315139,1.5642039786591337,1.7776388834631178,1.7776388834631178
54,ky_ktmu-ud-train_Case=Abl,0.814073737067298,1.131370849898476,1.0267938232944118,0.696419413859206,0.9513148795220224,0.8944271909999161,1.1313708498984762,1.131370849898476,1.131370849898476,1.672832133520508,0.9654720554663533,0.9001260779181679,0.8644199741625089,1.131370849898476,1.131370849898476
55,ky_ktmu-ud-test_Case=Abl,1.0577544679055508,1.3847506492806019,1.280944771672588,0.9129922063447823,1.1959470986309826,1.1201237511212345,1.2118394154533487,1.3847506492806019,1.2285646484320336,1.5590554493701454,1.2092226006552296,1.1396439485989642,1.094439384571284,1.3847506492806019,1.3847506492806019
56,la_proiel-ud-test_Case=Abl,1.2393985994041294,1.646717170376281,1.5248489372122502,1.200004488552188,1.427429379056814,1.4558148019091164,1.0659450467640614,1.646717170376281,1.257717328261226,1.2890398494690773,1.4856181821441397,1.418980238657981,1.4056380963922348,1.646717170376281,1.646717170376281
57,la_proiel-ud-dev_Case=Abl,1.2204922850325903,1.6250649173880125,1.503634597980449,1.1793665376674687,1.4050513581569326,1.4356579549123412,1.0713451498792315,1.6250649173880125,1.247999460092822,1.3046303980519645,1.4647937924578676,1.3986136084195893,1.3854996816929717,1.6250649173880125,1.6250649173880125
58,la_proiel-ud-train_Case=Abl,1.1616499419530415,1.5677670543941407,1.4463278732089917,1.122584174217383,1.3464514694772212,1.3778156746234487,1.0386748376259973,1.5677670543941407,1.211930661526289,1.3201078285300234,1.4066452256372788,1.3407965440401726,1.3278184312666252,1.5677670543941407,1.5677670543941407
59,kpv_ikdp-ud-test_Case=Abl,4.274529791482521,4.69041575982343,4.567016409964922,4.226700841081611,4.4860896112315904,4.481071300481616,4.0,4.69041575982343,4.0,3.010186786529354,4.527543254105188,4.451260731723026,4.42761868927133,4.69041575982343,4.69041575982343
60,kpv_lattice-ud-test_Case=Abl,1.699673171197595,2.0245407953653998,1.9252024103942043,1.5696386310545383,1.8413126021307278,1.764114158843497,1.6629588385661962,2.0245407953653998,1.6629588385661962,1.5485752032077493,1.8574516220313089,1.7896007714428774,1.7423851534654642,2.0245407953653998,2.0245407953653998
61,tt_nmctt-ud-test_Case=Abl,0.42412782139108174,0.5315528914927409,0.4489887238173274,0.17821055740354752,0.4131662754765153,0.26040667109164173,1.2001846579990927,0.5315528914927409,1.2001846579990927,2.111055404563658,0.36732759817679683,0.3013636652469324,0.241601197024424,0.5315528914927409,0.5315528914927409
62,tr_gb-ud-test_Case=Abl,1.151550612278127,1.5273088474063334,1.4129800970438857,1.1056575043457402,1.3163837259003452,1.3283863518802754,1.2165357113833892,1.5273088474063334,1.2165357113833895,1.3683209129353389,1.368431149114633,1.3056260520985754,1.2871105309474937,1.5273088474063334,1.5273088474063334
63,fi_pud-ud-test_Case=Abl,0.5142406828891231,0.7991694907840263,0.6933150538455723,0.39201004451416804,0.6234355419768751,0.5862353409681134,0.9089399732655616,0.7991694907840263,1.0959798697968863,1.8669790171585228,0.6373500934577566,0.5737720497975883,0.548093022992506,0.7991694907840263,0.7991694907840263
64,hy_armtdp-ud-train_Case=Abl,0.30250870490569676,0.5094081406735885,0.3977378699892346,0.26981034942772114,0.3781425649349602,0.3812110917890103,1.1479325245714525,0.5094081406735885,1.1479325245714525,2.068433896875629,0.3635337177572458,0.31163048929858406,0.3265185357410197,0.5094081406735885,0.5094081406735885
65,hy_armtdp-ud-dev_Case=Abl,0.3591614627551833,0.34999890075894746,0.2687812913490356,0.3399550058038093,0.299340097030729,0.28844580932722264,1.235316964370803,0.34999890075894746,1.235316964370803,2.227817843065782,0.24106358623782043,0.23011582227237626,0.2603265310170841,0.34999890075894746,0.34999890075894746
66,hy_armtdp-ud-test_Case=Abl,0.44628734569213835,0.737259697875463,0.6264334132018713,0.4164902673690867,0.5636263559566416,0.591496112907856,1.1000993267783075,0.737259697875463,1.1000993267783077,1.9130902217404346,0.5931857234868685,0.5378252714381017,0.5403600531566846,0.737259697875463,0.737259697875463
67,ota_boun-ud-train_Case=Abl,0.47489771610941234,0.8270922757788645,0.7063026112685745,0.4041872671655745,0.6395948973006751,0.6401530429259451,1.0411924090450628,0.8270922757788645,1.0682810911908525,1.8043032461539366,0.664229863258048,0.5936750449376409,0.5826292427339218,0.8270922757788645,0.8270922757788645
68,ota_boun-ud-test_Case=Abl,0.3126684261402612,0.5467389605332817,0.43501967589523327,0.23473380999176224,0.405116735517537,0.3737750723235883,1.0778073060636717,0.5467389605332817,1.1223670543500925,2.0212961625747385,0.3861924341217936,0.32768698645608507,0.3248146255844881,0.5467389605332817,0.5467389605332817
69,et_edt-ud-dev_Case=Abl,0.2918249244738354,0.437070031055995,0.32693772957303213,0.18469543532017876,0.34263694351454144,0.2815126820047016,1.1222848848363858,0.437070031055995,1.181740100065189,2.12703322903534,0.2793176786108565,0.21730738704653865,0.22382973055928734,0.437070031055995,0.437070031055995
70,et_edt-ud-train_Case=Abl,0.2988546953684324,0.4439966880337181,0.33654063973729437,0.15185185185185188,0.331807205991482,0.252586075727815,1.1042442126663525,0.4439966880337181,1.174144173628772,2.115237708782123,0.2739032849542287,0.2069060004999355,0.1978678818896663,0.4439966880337181,0.4439966880337181
71,et_edt-ud-test_Case=Abl,0.27743099546591743,0.4560038470305008,0.3410323079660703,0.1584721475531095,0.32909242979320563,0.29161782829926336,1.1186678548059656,0.4560038470305008,1.1693416089243078,2.104420178613959,0.2893718391358276,0.22147786709443712,0.22516762639454235,0.4560038470305008,0.4560038470305008
72,sjo_xdt-ud-test_Case=Abl,13.692757389885779,14.000714267493642,13.912918656973295,13.688498822003822,13.827328013755947,13.861457354838272,13.34990636671284,14.000714267493642,13.34990636671284,12.41524737357008,13.88633413917331,13.841990911463624,13.83048603061189,14.000714267493642,14.000714267493642
73,la_udante-ud-train_Case=Abl,1.12683471191192,1.5255438587204564,1.4053240039802362,1.0980032317875048,1.3101380685414474,1.3439307457524565,0.9703869303315755,1.5255438587204564,1.188423420944988,1.333691380066134,1.3683083582349376,1.3056065616485382,1.2951325171693657,1.5255438587204564,1.5255438587204564
74,la_udante-ud-test_Case=Abl,1.546313827883669,1.9497913088598344,1.8297484500761958,1.523842222502579,1.731832992773831,1.7716315171440318,1.2778187323517938,1.9497913088598344,1.4608695951257475,1.2366592160808483,1.795362366657353,1.7323245838669439,1.722418773779595,1.9497913088598344,1.9497913088598344
75,la_udante-ud-dev_Case=Abl,1.0823080634858002,1.4775338403664497,1.3577663131241462,1.0474073543284612,1.2655472056412795,1.2919515207726013,0.930183218615392,1.4775338403664497,1.1689315262243185,1.3680072241800838,1.3192036937647746,1.255787562715928,1.2440009081315084,1.4775338403664497,1.4775338403664497
76,hyw_armtdp-ud-test_Case=Abl,0.31290165248944884,0.33052721868725343,0.23466023471322053,0.2999098476404802,0.29324465611438355,0.25232290213988556,1.2313508787015899,0.33052721868725343,1.2313508787015899,2.222141892983921,0.20207147903468337,0.17683803678507237,0.21250851143708543,0.33052721868725343,0.33052721868725343
77,hyw_armtdp-ud-dev_Case=Abl,0.330541934767673,0.5762016576278494,0.4642132499824416,0.30009411622910453,0.4261540575124972,0.4426799854346459,1.1330842898951041,0.5762016576278494,1.133084289895104,2.025381682733362,0.4320954877728232,0.3774152722049024,0.3869358488862984,0.5762016576278494,0.5762016576278494
78,hyw_armtdp-ud-train_Case=Abl,0.3505494679253448,0.6027830343127235,0.4927056081756625,0.32051931666733185,0.4511222903841967,0.46331292002823543,1.1247162889891607,0.6027830343127235,1.1247162889891607,2.0057979140570756,0.4579178801880221,0.4056790070006796,0.41167185525740835,0.6027830343127235,0.6027830343127235
79,arr_tudet-ud-test_Case=Abl,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
80,aln_gps-ud-test_Case=Abl,0.36189168302945746,0.5647624381722354,0.4620901628913508,0.199094022391598,0.42060808007549433,0.361627976501307,1.0978707792513127,0.5647624381722354,1.1385206800242915,2.0330833368588013,0.4034128779333474,0.34196314105871967,0.3216728206160569,0.5647624381722354,0.5647624381722354
81,kk_ktb-ud-test_Case=Abl,0.6542167944936379,0.9323935000250103,0.8315084184781294,0.46768861317001176,0.7702700644723396,0.6672263275847425,1.1431787431932456,0.9323935000250103,1.1431787431932456,1.827921337038083,0.7594888979699802,0.6862731140402432,0.6380501437226969,0.9323935000250103,0.9323935000250103
82,kk_ktb-ud-train_Case=Abl,0.5079365079365078,0.8081220356417685,0.6977754578438259,0.3637951879499098,0.6487822187351767,0.5771145679064045,1.1065666703449764,0.8081220356417685,1.1065666703449764,1.862629258629328,0.6383753564883045,0.5646597684045593,0.5336131993630753,0.8081220356417685,0.8081220356417685
83,gn_oldtudet-ud-test_Case=Abl,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
84,ta_mwtt-ud-test_Case=Abl,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
85,ota_dudu-ud-test_Case=Abl,0.4157397096415491,0.6382847385042254,0.5368374469468803,0.22402050170728838,0.504608392349582,0.3925227051701266,1.1385500851066221,0.6382847385042254,1.1385500851066221,1.994133497321539,0.4676717052685778,0.3968417048957079,0.3574154869389847,0.6382847385042254,0.6382847385042254
86,ug_udt-ud-test_Case=Abl,0.38870283247657034,0.5792266156024102,0.4809748491922999,0.19759842835632296,0.45309506606107397,0.33367170325869056,1.1374694745598912,0.5792266156024102,1.1465906588180843,2.0326945195078348,0.4086566128486439,0.3416551929552115,0.30290221887143237,0.5792266156024102,0.5792266156024102
87,ug_udt-ud-dev_Case=Abl,0.4492188006575388,0.7570703768841809,0.6443903233979302,0.3132978703335783,0.5757507176625045,0.5339995838533544,1.0262336749276724,0.7570703768841809,1.0769504270031292,1.860900715761833,0.5862946851584803,0.5155568918008983,0.48928707067586663,0.7570703768841809,0.7570703768841809
88,ug_udt-ud-train_Case=Abl,0.49559867436219873,0.7352160228214442,0.6358886133659291,0.28325599417854075,0.5896111987110497,0.4696196335476001,1.1319378697411457,0.7352160228214442,1.1373781341165605,1.9419266874219192,0.5618507863485457,0.48891549836779996,0.4398084352593564,0.7352160228214442,0.7352160228214442
