,Treebank,hu_szeged-ud-dev_Case=Sup,hu_szeged-ud-test_Case=Sup,hu_szeged-ud-train_Case=Sup,egy_ujaen-ud-test_Case=Sup
51,gub_tudet-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
52,cs_pud-ud-test_Case=Loc,1.4554951018108342,1.378368196897159,1.3519957467185633,2.4551733023639652
53,orv_ruthenian-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
54,orv_ruthenian-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
55,orv_ruthenian-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
56,lzh_tuecl-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
57,ml_ufal-ud-test_Case=Loc,58.213128467571096,58.143593534763596,58.11926373748723,59.07198997833068
58,apu_ufpa-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
59,egy_ujaen-ud-test_Case=Loc,0.7192565106257919,0.6518160435828249,0.6312924021312911,1.708928130064252
60,nyq_aha-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
61,mr_ufal-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
62,mr_ufal-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
63,mr_ufal-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
64,si_stb-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
65,lt_alksnis-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
66,lt_alksnis-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
67,lt_alksnis-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
68,cu_proiel-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
69,cu_proiel-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
70,cu_proiel-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
71,hy_bsut-ud-train_Case=Loc,401.20751641081284,401.1363248077228,401.1118815616638,402.0634278319778
72,hy_bsut-ud-test_Case=Loc,106.30841204208383,106.2354746788798,106.21073997964248,107.17742299570372
73,hy_bsut-ud-dev_Case=Loc,200.41057547136714,200.3378146260356,200.31290459818533,201.2784141431962
74,mdf_jr-ud-test_Case=Loc,13.401148822024645,13.326314703632319,13.300848941694841,14.326548781894402
75,mdf_jr-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
76,la_llct-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
77,la_llct-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
78,la_llct-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
79,hsb_ufal-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
80,hsb_ufal-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
81,sr_set-ud-test_Case=Loc,1.4106193254598143,1.3320903466555896,1.305926386112834,2.4072032240162136
82,sr_set-ud-train_Case=Loc,1.4476627277151481,1.3706565998828755,1.344209873933441,2.442532244054897
83,sr_set-ud-dev_Case=Loc,1.485999947148196,1.4106057266291638,1.3844493512704066,2.4753890644519223
84,myv_jr-ud-test_Case=Loc,20.033440028030075,19.947000433114237,19.919300829953066,21.006801619611544
85,myv_jr-ud-train_Case=Loc,40.43824948775738,40.35046601991966,40.322913834947926,41.408030622090685
86,tr_framenet-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
87,tr_framenet-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
88,tr_framenet-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
89,kfm_aha-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
90,ky_ktmu-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
91,ky_ktmu-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
92,kpv_ikdp-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
93,kpv_lattice-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
94,kpv_lattice-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
95,tt_nmctt-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
96,tr_gb-ud-test_Case=Loc,763.9504642345881,763.8739922789929,763.8479329073696,764.8771143131424
97,ru_taiga-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
98,ru_taiga-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
99,ru_taiga-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
100,tpn_tudet-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
101,cs_cltt-ud-dev_Case=Loc,1.6625566842632378,1.582616072230091,1.5556289593647168,2.6658101317951184
102,cs_cltt-ud-train_Case=Loc,1.5178357865686247,1.4372070584796608,1.4106394754156972,2.5266996751266904
103,cs_cltt-ud-test_Case=Loc,1.4586468377144408,1.3784673385044464,1.3514270981586756,2.469034374097906
104,hy_armtdp-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
105,hy_armtdp-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
106,hy_armtdp-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
107,ota_boun-ud-train_Case=Loc,83.84920164102344,83.78065589662769,83.75734079604996,84.66994744299774
108,ota_boun-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
109,ru_syntagrus-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
110,ru_syntagrus-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
111,ru_syntagrus-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
112,sjo_xdt-ud-test_Case=Loc,0.06466603931505535,0.14856710536794487,0.18277701651111272,1.0363493454969024
113,orv_birchbark-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
114,orv_birchbark-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
115,orv_birchbark-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
116,ltg_cairo-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
117,ru_poetry-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
118,ru_poetry-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
119,ru_poetry-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
120,wbp_ufal-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
121,cs_fictree-ud-dev_Case=Loc,1.5440923985911779,1.4654696070618976,1.438308813014872,2.541765300296877
122,cs_fictree-ud-train_Case=Loc,1.4860233884968348,1.407527986588722,1.380028883830152,2.4857423386272837
123,cs_fictree-ud-test_Case=Loc,1.484051963051305,1.4074651949588364,1.3803162743312791,2.4764260043399773
124,la_udante-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
125,hyw_armtdp-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
126,hyw_armtdp-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
127,sme_giella-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
128,sme_giella-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
129,ca_ancora-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
130,ca_ancora-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
131,ca_ancora-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
132,sl_sst-ud-train_Case=Loc,1.561071286406598,1.484096537296162,1.4571538160287185,2.5499473717385803
133,sl_sst-ud-test_Case=Loc,1.556748413764334,1.480261581026783,1.452997923463136,2.546764570955609
134,sl_sst-ud-dev_Case=Loc,1.6138409361808919,1.5384830765275217,1.5116016873180111,2.5949299114042117
135,arr_tudet-ud-test_Case=Loc,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
136,kk_ktb-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
137,kk_ktb-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
138,cs_pdt-ud-test_Case=Loc,1.5040854717745513,1.4255723007723151,1.3985704312251028,2.5085954080875332
139,cs_pdt-ud-dev_Case=Loc,1.5007082301782384,1.4216219450340146,1.3945133587124598,2.506638747354438
140,cs_pdt-ud-train_Case=Loc,1.4988237323850617,1.4199363743380458,1.3929553521734352,2.503910506327164
141,gn_oldtudet-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
142,ta_mwtt-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
143,ota_dudu-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
144,ug_udt-ud-test_Case=Loc,19.302532746413902,19.229977963303437,19.204891134251888,20.196603124728124
145,ug_udt-ud-dev_Case=Loc,19.438484473820004,19.366271430913137,19.341182222353133,20.330942482389304
146,ug_udt-ud-train_Case=Loc,19.581826015541033,19.511494913103867,19.4871140575667,20.45008677608333
147,lzh_kyoto-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
148,lzh_kyoto-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
149,lzh_kyoto-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
150,lv_lvtb-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
151,lv_lvtb-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
152,lv_lvtb-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
153,ta_ttb-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
154,ta_ttb-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
155,ta_ttb-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
156,xum_ikuvina-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
157,ru_pud-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
158,la_ittb-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
159,la_ittb-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
160,la_ittb-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
161,qtd_sagt-ud-test_Case=Loc,237.7989198818961,237.72700489852787,237.70233791228588,238.65665714578338
162,qtd_sagt-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
163,qtd_sagt-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
164,pl_pud-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
165,orv_torot-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
166,orv_torot-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
167,orv_torot-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
168,cs_cac-ud-dev_Case=Loc,1.516786974646364,1.434056536074607,1.4064389396466972,2.5280451729932
169,cs_cac-ud-train_Case=Loc,1.5691842808658685,1.4883829861950597,1.4608458928802823,2.5767098942376583
170,cs_cac-ud-test_Case=Loc,1.6689707754780652,1.588528507981185,1.5613351204095989,2.669565676845895
171,eu_bdt-ud-train_Case=Loc,19.236137287821315,19.163891519452083,19.13868327019745,20.124353176696278
172,eu_bdt-ud-test_Case=Loc,15.325401268794543,15.253128357532365,15.227857257042434,16.217417248816847
173,eu_bdt-ud-dev_Case=Loc,24.254094282126648,24.1824570792603,24.157368333581605,25.133676113255856
174,am_att-ud-test_Case=Loc,1.188231805043224,1.132860059133628,1.1150908983061385,2.069118169655856
175,eme_tudet-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
176,pl_lfg-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
177,pl_lfg-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
178,pl_lfg-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
179,tr_tourism-ud-train_Case=Loc,174.44855204755694,174.37190968101044,174.34539115381824,175.37887558084068
180,tr_tourism-ud-dev_Case=Loc,31.147531014524684,31.074234096617058,31.049247997226384,32.02928347621907
181,tr_tourism-ud-test_Case=Loc,114.89765543531627,114.82016601926404,114.79340989377143,115.83177456984762
182,ab_abnc-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
183,cs_poetry-ud-test_Case=Loc,1.5947279640111747,1.518529890522079,1.4930594746854309,2.5687929076904865
184,ru_gsd-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
185,ru_gsd-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
186,ru_gsd-ud-train_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
187,aqz_tudet-ud-test_Case=Loc,2.7780571168094093,2.718960631119959,2.698896081671788,3.605551275463989
188,tr_imst-ud-train_Case=Loc,1386.6587958658283,1386.581779642226,1386.5554196689504,1387.5802679484889
189,tr_imst-ud-dev_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
190,tr_imst-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
191,lv_cairo-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
192,gu_gujtb-ud-test_Case=Loc,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
193,bej_nsc-ud-test_Case=Loc,7.910967651373486,7.842341156492417,7.818487348147314,8.784104611578831
194,tr_boun-ud-dev_Case=Loc,615.8780525171836,615.8056633136267,615.7809601819877,616.7422476205112
195,tr_boun-ud-test_Case=Loc,337.6033714907539,337.5317429059611,337.5071728606184,338.4663941959379
196,tr_boun-ud-train_Case=Loc,810.0414271730859,809.969900656275,809.9454659785579,810.8953898828956
197,tr_penn-ud-dev_Case=Loc,43.262570063439526,43.19035350402297,43.16537272146413,44.14118761932493
198,tr_penn-ud-test_Case=Loc,87.11481591594448,87.03876672828176,87.01247718464663,88.0390538340798
199,tr_penn-ud-train_Case=Loc,63.13253631915918,63.05751705019659,63.031571881343005,64.04721655460867
