,Treebank,ml_ufal-ud-test_Case=Ben,egy_ujaen-ud-test_Case=Ben,si_stb-ud-test_Case=Ben,ta_mwtt-ud-test_Case=Ben,eu_bdt-ud-train_Case=Ben,eu_bdt-ud-test_Case=Ben,eu_bdt-ud-dev_Case=Ben,am_att-ud-test_Case=Ben,ab_abnc-ud-test_Case=Ben
20,ru_syntagrus-ud-dev_Case=Par,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
21,ru_syntagrus-ud-test_Case=Par,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
22,ru_poetry-ud-dev_Case=Par,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
23,ru_poetry-ud-train_Case=Par,11.489125293076057,12.36931687685298,12.36931687685298,11.489125293076057,11.267985539143865,11.001402828618305,11.129001360422095,12.36931687685298,11.489125293076057
24,krl_kkpp-ud-test_Case=Par,34.33674920080543,35.21696420620656,35.21696420620656,34.33674920080543,34.09961988928323,33.83903436733353,33.94157355886877,35.21696420620656,34.33674920080543
25,eu_bdt-ud-train_Case=Par,28.186599209553464,29.085810543974876,29.085810543974876,28.186599209553464,27.950982606447145,27.681872634105954,27.79985059922266,29.085810543974876,28.186599209553464
26,eu_bdt-ud-test_Case=Par,16.803571049035977,17.713271860387625,17.713271860387625,16.803571049035977,16.56590128583237,16.294231350654194,16.413497694714387,17.713271860387625,16.803571049035977
27,eu_bdt-ud-dev_Case=Par,10.372927896023123,11.285692885477854,11.285692885477854,10.372927896023123,10.136964508143851,9.86556394913541,9.988445649740477,11.285692885477854,10.372927896023123
28,fi_ftb-ud-dev_Case=Par,8.493845726204494,9.401034930993175,9.401034930993175,8.493845726204494,8.255475595448864,7.978680150482531,8.101932157840041,9.401034930993175,8.493845726204494
29,fi_ftb-ud-train_Case=Par,10.403091508297827,11.310617670681031,11.310617670681031,10.403091508297827,10.163326172589985,9.886100898372831,10.007808188610277,11.310617670681031,10.403091508297827
30,fi_ftb-ud-test_Case=Par,10.675569145685767,11.574769776600762,11.574769776600762,10.675569145685767,10.438223904468927,10.165439057149593,10.285326920174416,11.574769776600762,10.675569145685767
31,ru_gsd-ud-dev_Case=Par,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
32,ru_gsd-ud-train_Case=Par,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
