,Treebank,hu_szeged-ud-dev_Case=Sup,hu_szeged-ud-test_Case=Sup,hu_szeged-ud-train_Case=Sup,egy_ujaen-ud-test_Case=Sup
25,orv_rnc-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
26,orv_rnc-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
27,orv_rnc-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
28,tr_atis-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
29,tr_atis-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
30,tr_atis-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
31,hi_pud-ud-test_Case=Ins,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
32,tr_kenet-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
33,tr_kenet-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
34,tr_kenet-ud-train_Case=Ins,1989.5550974319071,1989.484317877436,1989.4602009910902,1990.392172412261
35,sk_snk-ud-dev_Case=Ins,4.272822409531884,4.187859559415244,4.159102710570931,5.280498900582525
36,sk_snk-ud-test_Case=Ins,4.718732128160805,4.6320463783702985,4.602403125669909,5.731899447851193
37,sk_snk-ud-train_Case=Ins,2.675587815673963,2.593072840757414,2.5646467967758437,3.685614975541244
38,lt_hse-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
39,lt_hse-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
40,lt_hse-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
41,hit_hittb-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
42,sa_ufal-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
43,be_hse-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
44,be_hse-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
45,be_hse-ud-test_Case=Ins,623.7416028826052,623.6530294003605,623.6231706237711,624.7535514104742
46,cs_pud-ud-test_Case=Ins,3.4452158318335617,3.360088849090096,3.3310611940259545,4.4629023437680875
47,orv_ruthenian-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
48,orv_ruthenian-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
49,orv_ruthenian-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
50,ml_ufal-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
51,egy_ujaen-ud-test_Case=Ins,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
52,mr_ufal-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
53,mr_ufal-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
54,mr_ufal-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
55,si_stb-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
56,lt_alksnis-ud-test_Case=Ins,8.016752832783144,7.93290121372902,7.903942728087612,9.001785162169785
57,lt_alksnis-ud-dev_Case=Ins,6.736791646268266,6.656425684237604,6.628204269552125,7.7073072736783805
58,lt_alksnis-ud-train_Case=Ins,7.023669099323352,6.939601646582914,6.910746464786343,8.00824668865855
59,cu_proiel-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
60,cu_proiel-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
61,cu_proiel-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
62,olo_kkpp-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
63,hy_bsut-ud-train_Case=Ins,426.2276134542546,426.14773582281714,426.12094212724617,427.15687984626913
64,hy_bsut-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
65,hy_bsut-ud-dev_Case=Ins,174.71021615901506,174.63041440654737,174.60327683916657,175.65022060902743
66,hsb_ufal-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
67,hsb_ufal-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
68,fi_tdt-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
69,fi_tdt-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
70,fi_tdt-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
71,sr_set-ud-test_Case=Ins,2.8579323969916675,2.7758729849600523,2.7482353945638494,3.853968706702711
72,sr_set-ud-train_Case=Ins,2.7237957051337274,2.642080317728506,2.614640079236482,3.7190209475349576
73,sr_set-ud-dev_Case=Ins,3.1567125517079435,3.0736340185921476,3.045835799506938,4.154854088894098
74,tr_framenet-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
75,tr_framenet-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
76,tr_framenet-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
77,ky_ktmu-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
78,ky_ktmu-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
79,kpv_ikdp-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
80,kpv_lattice-ud-test_Case=Ins,100.85004756616567,100.76697387880296,100.73933489315648,101.81355508968342
81,abq_atb-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
82,tr_gb-ud-test_Case=Ins,64.4109520302322,64.33573805714849,64.31001451706545,65.31717487256574
83,ru_taiga-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
84,ru_taiga-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
85,ru_taiga-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
86,fi_pud-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
87,cs_cltt-ud-dev_Case=Ins,4.9323591533379805,4.849721291916639,4.821585635076894,5.927680194248629
88,cs_cltt-ud-train_Case=Ins,4.437182798743912,4.352599855707536,4.324360522736791,5.437023495424304
89,cs_cltt-ud-test_Case=Ins,8.667864251427067,8.58370919201627,8.55510474080062,9.657527429940018
90,hy_armtdp-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
91,hy_armtdp-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
92,hy_armtdp-ud-test_Case=Ins,110.30599826626913,110.22314977768318,110.19480648420802,111.26994203287786
93,ota_boun-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
94,ota_boun-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
95,ru_syntagrus-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
96,ru_syntagrus-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
97,ru_syntagrus-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
98,sjo_xdt-ud-test_Case=Ins,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
99,orv_birchbark-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
100,orv_birchbark-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
101,orv_birchbark-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
102,ru_poetry-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
103,ru_poetry-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
104,ru_poetry-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
105,myu_tudet-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
106,wbp_ufal-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
107,koi_uh-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
108,cs_fictree-ud-dev_Case=Ins,3.114076027231812,3.031879836995572,3.002825151557476,4.10936840909688
109,cs_fictree-ud-train_Case=Ins,2.944686326980965,2.8634148277779317,2.8348472544045085,3.9422742840411606
110,cs_fictree-ud-test_Case=Ins,2.7498522404586367,2.6674555882051267,2.6381467496705744,3.7553579845843172
111,hyw_armtdp-ud-test_Case=Ins,295.51822608626077,295.4386399392195,295.4119141466992,296.4338037403966
112,hyw_armtdp-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
113,hyw_armtdp-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
114,sl_sst-ud-train_Case=Ins,1.590114836820744,1.5096278465735615,1.481627237452129,2.592174266818801
115,sl_sst-ud-test_Case=Ins,1.666098203595929,1.5877570933486636,1.5607372779216109,2.658997230571959
116,sl_sst-ud-dev_Case=Ins,1.685794760495676,1.602681108269157,1.5745644773099414,2.6972969617107383
117,ka_glc-ud-test_Case=Ins,6.038526185553442,5.962401432626912,5.936295648365121,6.983451513494049
118,arr_tudet-ud-test_Case=Ins,0.6595397248105943,0.6098471777805596,0.5957266672665226,1.5811388300841898
119,kk_ktb-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
120,kk_ktb-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
121,cs_pdt-ud-test_Case=Ins,3.449036717391261,3.364407630484304,3.335661942471329,4.463243263200861
122,cs_pdt-ud-dev_Case=Ins,3.5872652942173664,3.50206205740196,3.4731678581096097,4.602788150610228
123,cs_pdt-ud-train_Case=Ins,3.4903880567973453,3.40566324436814,3.3769227605441112,4.5052627342499765
124,ta_mwtt-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
125,ota_dudu-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
126,ta_ttb-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
127,ta_ttb-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
128,ta_ttb-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
129,ru_pud-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
130,qtd_sagt-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
131,qtd_sagt-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
132,qtd_sagt-ud-train_Case=Ins,18.0961660174928,18.02882636909329,18.00580854264085,18.934096228761486
133,krl_kkpp-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
134,pl_pud-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
135,orv_torot-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
136,orv_torot-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
137,orv_torot-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
138,cs_cac-ud-dev_Case=Ins,4.710941699100338,4.624420379016799,4.5956554235933895,5.7065971337053645
139,cs_cac-ud-train_Case=Ins,4.349858600709111,4.264289833757551,4.235493521307866,5.3567190230188135
140,cs_cac-ud-test_Case=Ins,4.543376826133614,4.45867195540848,4.4302321353973495,5.54516034258647
141,eu_bdt-ud-train_Case=Ins,24.444986625370504,24.36842590700003,24.342107463290798,25.362227196580882
142,eu_bdt-ud-test_Case=Ins,28.313226538076325,28.23559189553777,28.20905691947861,29.23931428744525
143,eu_bdt-ud-dev_Case=Ins,38.30365687740372,38.226528268558056,38.20009843166057,39.21812367375313
144,fi_ftb-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
145,fi_ftb-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
146,fi_ftb-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
147,am_att-ud-test_Case=Ins,7.020172272498714,6.959483715064424,6.9384681057712605,7.810249675906654
148,pl_lfg-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
149,pl_lfg-ud-train_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
150,pl_lfg-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
151,tr_tourism-ud-train_Case=Ins,169.76193964510682,169.68419513981527,169.6570147784684,170.7161386629864
152,tr_tourism-ud-dev_Case=Ins,56.37998854727297,56.29884025075692,56.271794082741245,57.33236433289665
153,tr_tourism-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
154,ab_abnc-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
155,cs_poetry-ud-test_Case=Ins,3.5871600448954366,3.5060461400853176,3.477945286231501,4.564696183445896
156,ru_gsd-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
157,ru_gsd-ud-dev_Case=Ins,467.84926524752456,467.7616065098667,467.73278279893634,468.86565239949067
158,ru_gsd-ud-train_Case=Ins,1583.233400421441,1583.1460756713452,1583.1170812504495,1584.2496646677885
159,tr_imst-ud-train_Case=Ins,169.17281767182757,169.09148347551573,169.06408831087975,170.12250488006183
160,tr_imst-ud-dev_Case=Ins,53.87786077358206,53.80149700748962,53.77513711366645,54.80166258629589
161,tr_imst-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
162,tr_boun-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
163,tr_boun-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
164,tr_boun-ud-train_Case=Ins,738.3613271870366,738.2876328762557,738.2625548065765,739.2333866919162
165,tr_penn-ud-dev_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
166,tr_penn-ud-test_Case=Ins,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
167,tr_penn-ud-train_Case=Ins,66.48411758607712,66.40896837210254,66.38311907404913,67.39320770259006
